Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
925,Decision - Split,3,900,0,Vitor Belfort,0,19,50%,44,0,,1,1,186.0,16,2,1,1,8,10,1,Tito Ortiz,0,27,57%,101,4,36%,0,0,563.0,20,2,5,1,8,18,3.0
945,Decision - Unanimous,3,900,0,Joey Beltran,0,52,33%,93,1,33%,0,0,301.0,35,13,4,29,14,9,1,Matt Mitrione,0,76,50%,86,0,,0,0,0.0,61,7,8,73,3,0,3.0
948,Decision - Unanimous,3,900,0,Marco Beltran,0,34,31%,45,1,100%,0,0,12.0,14,7,13,33,1,0,1,Matt Schnell,0,38,27%,38,0,0%,1,0,16.0,24,2,12,35,3,0,3.0
949,KO/TKO,2,600,0,Marco Beltran,0,16,40%,19,0,,0,0,114.0,11,0,5,9,0,7,1,Deiveson Figueiredo,1,17,65%,21,2,66%,4,0,288.0,10,6,1,8,1,8,3.0
967,KO/TKO,1,187,1,Joseph Benavidez,1,20,38%,20,0,,0,0,5.0,13,4,3,16,0,4,0,Jussier Formiga,0,6,33%,6,0,,0,0,0.0,5,1,0,5,1,0,3.0
977,KO/TKO,1,95,1,Joseph Benavidez,1,7,33%,7,0,,0,0,4.0,6,1,0,4,0,3,0,Rani Yahya,0,5,27%,5,0,,0,0,0.0,3,0,2,5,0,0,3.0
988,KO/TKO,1,254,0,Gabriel Benitez,0,24,33%,24,0,,0,0,0.0,11,4,9,24,0,0,1,Sodiq Yusuff,1,34,43%,34,0,,0,0,4.0,25,4,5,30,0,4,3.0
996,TKO - Doctor's Stoppage,2,600,0,Josh Bennett,0,29,40%,90,1,100%,0,0,,22,7,0,11,17,1,1,Mychal Clark,0,58,56%,78,0,0%,0,1,,39,14,5,40,12,6,3.0
1005,KO/TKO,3,758,1,Ryan Benoit,1,45,48%,47,0,0%,0,0,2.0,40,4,1,40,1,4,0,Ashkan Mokhtarian,0,42,41%,43,0,0%,0,0,22.0,20,11,11,41,1,0,3.0
1019,Decision - Split,3,900,0,Dennis Bermudez,0,42,36%,56,6,42%,0,0,258.0,25,13,4,29,5,8,1,Rick Glenn,0,48,35%,59,0,,1,0,34.0,32,13,3,41,2,5,3.0
1021,Decision - Split,3,900,0,Dennis Bermudez,0,69,43%,101,1,16%,0,0,156.0,39,18,12,47,22,0,1,Darren Elkins,0,70,45%,99,3,30%,2,0,246.0,42,24,4,34,33,3,3.0
1022,KO/TKO,1,149,0,Dennis Bermudez,0,20,58%,24,0,0%,0,0,20.0,11,6,3,14,6,0,1,Chan Sung Jung,1,17,48%,19,0,0%,0,0,5.0,16,1,0,12,2,3,3.0
1024,Decision - Unanimous,3,900,1,Dennis Bermudez,0,61,76%,120,4,80%,1,0,260.0,51,5,5,11,7,43,0,Tatsuya Kawajiri,0,12,46%,27,1,14%,0,1,446.0,7,3,2,9,1,2,3.0
1025,KO/TKO,3,632,0,Dennis Bermudez,0,35,42%,66,1,16%,0,0,297.0,23,4,8,27,4,4,1,Jeremy Stephens,2,38,52%,39,0,0%,0,0,20.0,26,4,8,22,9,7,3.0
1028,KO/TKO,3,777,1,Dennis Bermudez,3,55,43%,94,6,40%,1,0,467.0,31,7,17,15,25,15,0,Jimy Hettes,0,34,53%,49,0,0%,0,0,87.0,16,13,5,10,23,1,3.0
1039,Submission,2,453,1,Manny Bermudez,0,12,42%,27,1,20%,3,2,116.0,12,0,0,6,0,6,0,Albert Morales,0,19,35%,30,1,100%,0,1,220.0,16,1,2,12,0,7,3.0
1051,Decision - Unanimous,3,900,0,Matt Bessette,0,43,29%,55,0,,0,0,0.0,27,15,1,41,2,0,1,Enrique Barzola,0,55,45%,73,5,50%,0,0,274.0,25,13,17,43,0,12,3.0
1054,Submission,2,419,0,Arjan Bhullar,0,9,50%,42,2,66%,0,0,318.0,9,0,0,5,1,3,1,Adam Wieczorek,0,13,48%,14,0,,1,0,0.0,2,4,7,10,1,2,3.0
1058,KO/TKO,1,98,0,Bibulatov Magomed,0,5,50%,5,0,,0,0,3.0,2,2,1,4,0,1,1,John Moraga,1,8,57%,8,0,0%,0,0,2.0,3,1,4,7,0,1,3.0
1061,Decision - Unanimous,3,900,1,David Bielkheden,0,36,67%,86,7,63%,0,0,594.0,32,4,0,0,16,20,0,Jess Liaudin,0,12,48%,58,1,100%,2,0,194.0,12,0,0,1,4,7,3.0
1068,Submission,1,64,0,Anthony Birchak,0,4,44%,5,1,100%,0,0,26.0,4,0,0,0,0,4,1,Ian Entwistle,0,0,0%,0,0,,3,0,0.0,0,0,0,0,0,0,3.0
1069,KO/TKO,1,150,0,Michael Bisping,0,7,29%,7,0,,0,0,0.0,5,1,1,7,0,0,1,Kelvin Gastelum,1,14,51%,14,0,,0,0,7.0,7,5,2,9,1,4,3.0
1071,Decision - Unanimous,5,1500,1,Michael Bisping,0,119,35%,130,0,,0,0,1.0,90,10,19,116,1,2,0,Dan Henderson,2,81,36%,87,1,25%,0,0,103.0,46,6,29,71,2,8,3.0
1076,Submission,2,357,0,Michael Bisping,0,16,24%,16,0,0%,0,0,11.0,10,1,5,15,1,0,1,Luke Rockhold,1,20,48%,20,0,,1,0,17.0,10,7,3,15,1,4,3.0
1081,Decision - Unanimous,3,900,1,Michael Bisping,0,64,45%,88,4,30%,0,0,272.0,46,7,11,50,13,1,0,Brian Stann,0,57,40%,72,0,,0,1,66.0,27,10,20,46,9,2,3.0
1088,KO/TKO,2,564,1,Michael Bisping,0,29,34%,50,3,100%,1,0,85.0,24,3,2,12,2,15,0,Denis Kang,1,11,20%,27,0,0%,0,0,224.0,8,2,1,6,0,5,3.0
1090,Decision - Unanimous,3,900,1,Michael Bisping,0,70,43%,77,1,33%,0,0,30.0,52,14,4,65,5,0,0,Chris Leben,0,51,31%,62,1,50%,0,0,47.0,22,12,17,43,8,0,3.0
1092,KO/TKO,1,300,1,Michael Bisping,1,39,43%,49,0,,0,0,72.0,19,20,0,12,25,2,0,Charles McCarthy,0,1,8%,2,1,100%,1,0,62.0,0,0,1,1,0,0,3.0
1099,KO/TKO,1,570,0,Amaury Bitetti,0,2,40%,24,0,0%,0,0,,1,0,1,2,0,0,1,Don Frye,0,46,77%,82,1,100%,0,0,,27,19,0,1,11,34,3.0
1102,Decision - Split,5,1500,1,Jan Blachowicz,0,71,41%,105,0,,0,0,4.0,38,13,20,59,12,0,0,Jacare Souza,0,20,41%,56,0,0%,0,0,505.0,8,3,9,18,2,0,3.0
1105,Submission,2,461,1,Jan Blachowicz,0,10,55%,24,1,100%,1,0,293.0,10,0,0,1,0,9,0,Nikita Krylov,0,4,18%,21,1,100%,1,0,100.0,3,0,1,2,0,2,3.0
1128,Decision - Unanimous,3,900,0,Maximo Blanco,0,44,40%,73,3,50%,0,0,211.0,15,18,11,31,12,1,1,Felipe Arantes,1,39,40%,47,1,33%,1,0,177.0,24,10,5,20,15,4,3.0
1130,Decision - Unanimous,3,900,1,Maximo Blanco,0,52,35%,86,2,50%,1,0,225.0,39,3,10,43,9,0,0,Sam Sicilia,0,26,26%,32,1,14%,1,0,131.0,19,2,5,16,9,1,3.0
1138,KO/TKO,3,776,1,Curtis Blaydes,0,37,69%,62,4,100%,0,0,465.0,32,5,0,3,12,22,0,Alistair Overeem,0,7,58%,24,0,,2,0,0.0,3,4,0,6,0,1,3.0
1148,Submission,1,130,1,Dan Bobish,0,9,42%,12,1,100%,1,0,,9,0,0,2,3,4,0,Brian Johnston,0,6,60%,6,0,,0,0,,6,0,0,4,2,0,3.0
1159,Submission,3,828,0,Mark Bocek,0,22,28%,27,3,33%,0,0,293.0,15,7,0,8,4,10,1,Mac Danzig,1,46,52%,148,1,100%,2,0,287.0,42,1,3,21,3,22,3.0
1161,KO/TKO,1,295,0,Mark Bocek,0,6,15%,11,0,0%,0,0,0.0,6,0,0,6,0,0,1,Frankie Edgar,0,31,57%,53,0,,0,0,139.0,28,2,1,14,5,12,3.0
1187,Decision - Unanimous,3,900,1,Tim Boetsch,0,46,54%,80,4,66%,2,0,185.0,31,10,5,20,17,9,0,Nick Ring,0,29,35%,39,0,0%,0,0,188.0,13,13,3,15,7,7,3.0
1212,Decision - Unanimous,3,900,0,Stephan Bonnar,0,26,43%,68,0,,3,1,161.0,23,3,0,2,4,20,1,Mark Coleman,0,20,55%,59,3,33%,0,0,589.0,18,2,0,4,0,16,3.0
1216,Decision - Unanimous,3,900,0,Stephan Bonnar,0,41,25%,44,0,,0,0,0.0,32,4,5,41,0,0,1,Forrest Griffin,0,83,40%,87,0,,0,0,17.0,50,6,27,75,8,0,3.0
1218,Decision - Unanimous,3,900,1,Stephan Bonnar,1,33,35%,52,1,16%,1,0,234.0,20,10,3,24,9,0,0,Keith Jardine,0,64,54%,90,0,0%,0,0,28.0,34,15,15,46,18,0,3.0
1223,TKO - Doctor's Stoppage,1,176,1,Rogerio Bontorin,0,8,53%,8,2,40%,0,0,79.0,6,0,2,7,1,0,0,Raulian Paiva,0,3,20%,7,0,,0,0,0.0,3,0,0,3,0,0,3.0
1228,Decision - Unanimous,3,900,0,Ray Borg,0,17,48%,22,7,70%,0,1,393.0,8,8,1,2,13,2,1,Casey Kenney,0,32,61%,46,2,66%,0,3,384.0,9,19,4,9,19,4,3.0
1239,KO/TKO,1,161,1,Tanner Boser,1,15,68%,15,0,,0,0,1.0,6,2,7,14,0,1,0,Philipe Lins,0,6,35%,6,0,,0,0,0.0,3,3,0,6,0,0,3.0
1244,KO/TKO,1,29,0,Steve Bosse,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Thiago Santos,1,3,75%,3,0,,0,0,1.0,1,1,1,3,0,0,3.0
1246,Decision - Unanimous,3,900,0,Poliana Botelho,0,22,51%,39,0,,0,0,76.0,11,8,3,15,4,3,1,Gillian Robertson,0,57,58%,104,3,42%,0,0,574.0,43,7,7,9,0,48,3.0
1249,KO/TKO,1,33,1,Poliana Botelho,1,9,69%,9,0,,0,0,5.0,7,1,1,3,0,6,0,Syuri Kondo,0,2,66%,2,0,,0,0,0.0,0,0,2,2,0,0,3.0
1250,Decision - Unanimous,3,900,1,Poliana Botelho,0,67,63%,157,1,100%,0,0,57.0,44,19,4,15,52,0,0,Pearl Gonzalez,0,27,46%,89,0,0%,0,0,610.0,4,5,18,20,7,0,3.0
1252,Submission,1,287,0,Melton Bowen,0,1,25%,48,0,,0,0,,1,0,0,0,1,0,1,Steve Jennum,0,13,32%,29,2,66%,1,0,,13,0,0,0,0,13,3.0
1261,KO/TKO,2,429,1,Brian Bowles,2,21,23%,26,0,,0,0,45.0,17,3,1,9,10,2,0,Marcos Galvao,0,13,27%,16,1,16%,0,0,39.0,6,6,1,10,3,0,3.0
1271,Decision - Unanimous,3,900,0,Kyle Bradley,0,21,39%,31,0,,0,0,24.0,4,9,8,19,2,0,1,Rafael Dos Anjos,0,42,37%,99,5,62%,2,0,497.0,37,1,4,15,2,25,3.0
1278,Submission,2,407,1,Sean Brady,0,34,56%,65,2,100%,2,0,128.0,16,1,17,28,0,6,0,Christian Aguilera,0,16,41%,17,0,,0,0,0.0,6,2,8,16,0,0,3.0
1281,Submission,1,207,1,Ebenezer Fontes Braga,0,9,56%,17,1,100%,1,0,,6,1,2,2,5,2,0,Jeremy Horn,0,3,60%,11,0,,0,0,,0,3,0,0,3,0,3.0
1291,Decision - Unanimous,3,900,1,David Branch,0,16,59%,53,4,40%,0,0,739.0,2,6,8,0,14,2,0,Rich Attonito,0,6,40%,17,0,,0,0,28.0,2,4,0,2,4,0,3.0
1304,KO/TKO,2,391,0,Martin Bravo,0,86,43%,93,2,40%,0,0,38.0,60,20,6,85,1,0,1,Steven Peterson,1,49,46%,53,0,,0,0,1.0,33,12,4,46,1,2,3.0
1305,Decision - Split,3,900,0,Martin Bravo,0,78,33%,109,3,33%,0,0,221.0,61,10,7,66,7,5,1,Alex Caceres,0,82,51%,86,0,0%,0,0,43.0,60,20,2,78,4,0,3.0
1308,KO/TKO,1,102,1,Tom Breese,1,17,62%,18,0,,0,0,5.0,15,0,2,11,0,6,0,KB Bhullar,0,2,13%,2,0,,0,0,0.0,0,0,2,2,0,0,3.0
1315,Decision - Unanimous,3,900,0,Chris Brennan,0,8,34%,97,0,0%,1,0,8.0,2,4,2,3,4,1,1,Gil Castillo,0,17,51%,120,3,100%,0,0,782.0,16,0,1,5,0,12,3.0
1319,Submission,1,105,0,Charlie Brenneman,0,5,55%,7,0,0%,0,0,0.0,2,2,1,2,3,0,1,Beneil Dariush,1,9,42%,9,0,,1,0,43.0,8,1,0,2,1,6,3.0
1330,KO/TKO,1,63,0,Mack Brewer,0,0,0%,1,0,,0,0,,0,0,0,0,0,0,1,Tim Kennedy,0,7,63%,8,1,100%,0,0,,7,0,0,0,0,7,3.0
1351,Submission,2,404,1,Henry Briones,1,32,50%,52,0,,1,0,33.0,19,11,2,14,10,8,0,Guido Cannetti,0,35,47%,36,1,50%,0,0,81.0,15,15,5,21,12,2,3.0
1371,Decision - Unanimous,3,900,0,Rob Broughton,0,22,38%,65,0,,1,0,24.0,12,2,8,17,5,0,1,Travis Browne,0,45,48%,57,3,100%,0,0,408.0,24,3,18,25,8,12,3.0
1378,Submission,3,871,0,Matt Brown,0,10,43%,29,0,,0,1,59.0,9,0,1,2,0,8,1,Demian Maia,0,17,85%,91,3,30%,2,0,723.0,17,0,0,2,0,15,3.0
1380,Decision - Unanimous,3,900,0,Matt Brown,0,23,46%,39,0,,0,0,21.0,16,7,0,12,9,2,1,Johny Hendricks,0,36,53%,85,9,90%,0,0,666.0,27,5,4,20,1,15,3.0
1384,KO/TKO,2,360,1,Matt Brown,0,40,47%,41,0,0%,1,0,35.0,27,13,0,17,12,11,0,Jordan Mein,1,24,41%,25,0,,0,0,87.0,18,5,1,17,1,6,3.0
1389,Submission,2,342,0,Matt Brown,0,19,55%,28,1,100%,0,1,56.0,4,13,2,8,11,0,1,Seth Baczynski,0,17,34%,22,1,20%,1,0,163.0,14,3,0,8,7,2,3.0
1400,Decision - Unanimous,3,900,1,Mike Brown,0,38,56%,141,2,40%,0,0,404.0,23,15,0,17,15,6,0,Daniel Pineda,0,28,35%,54,1,33%,0,2,188.0,22,2,4,21,2,5,3.0
1420,Decision - Unanimous,3,900,0,Randy Brown,0,52,35%,65,0,,0,1,26.0,36,7,9,48,1,3,1,Belal Muhammad,0,71,46%,135,2,40%,0,0,353.0,23,5,43,60,0,11,3.0
1424,Decision - Unanimous,3,900,1,Randy Brown,0,48,44%,61,1,25%,1,0,209.0,31,10,7,23,23,2,0,Matt Dwyer,0,46,47%,50,1,12%,0,0,172.0,16,7,23,34,12,0,3.0
1430,Decision - Unanimous,3,900,0,Damien Brown,0,15,60%,51,1,33%,1,0,36.0,13,2,0,6,1,8,1,Alan Patrick,0,25,64%,117,5,71%,1,0,741.0,23,1,1,7,0,18,3.0
1435,KO/TKO,2,492,0,Travis Browne,0,21,44%,23,0,0%,0,0,4.0,0,12,9,21,0,0,1,Derrick Lewis,1,39,54%,39,0,,0,0,100.0,37,0,2,21,1,17,3.0
1437,KO/TKO,1,297,0,Travis Browne,0,6,22%,6,0,,0,0,0.0,5,1,0,6,0,0,1,Cain Velasquez,1,50,63%,90,1,33%,0,0,156.0,35,5,10,28,5,17,3.0
1440,KO/TKO,1,290,1,Travis Browne,0,25,67%,36,1,100%,0,0,101.0,24,1,0,2,1,22,0,Brendan Schaub,0,5,38%,6,1,33%,0,0,49.0,3,1,1,4,1,0,3.0
1446,Submission,1,149,1,Travis Browne,0,4,50%,7,1,50%,1,0,94.0,2,1,1,2,2,0,0,Chad Griggs,0,0,0%,6,0,,0,0,0.0,0,0,0,0,0,0,3.0
1457,Decision - Unanimous,3,900,0,Fernando Bruno,0,32,31%,47,2,28%,1,0,148.0,26,6,0,27,5,0,1,Gray Maynard,0,30,42%,42,3,42%,1,1,401.0,18,8,4,13,9,8,3.0
1459,KO/TKO,3,626,1,Derek Brunson,0,88,60%,107,4,50%,0,0,186.0,58,15,15,53,9,26,0,Edmen Shahbazyan,0,35,48%,38,0,,0,0,3.0,17,18,0,26,9,0,3.0
1469,KO/TKO,1,158,1,Derek Brunson,0,23,45%,27,0,,0,0,42.0,22,0,1,2,0,21,0,Roan Carneiro,0,0,0%,0,0,0%,0,0,0.0,0,0,0,0,0,0,3.0
1506,Submission,1,240,1,Paul Buentello,1,20,46%,23,0,,1,0,40.0,12,8,0,5,13,2,0,Kevin Jordan,0,18,54%,26,0,0%,0,0,82.0,6,11,1,7,11,0,3.0
1507,KO/TKO,1,214,1,Paul Buentello,1,22,44%,24,0,,0,0,3.0,12,3,7,18,3,1,0,Justin Eilers,0,7,25%,15,0,,0,0,78.0,3,0,4,1,6,0,3.0
1517,KO/TKO,3,632,0,Shane Burgos,0,89,47%,91,0,,0,0,0.0,46,25,18,86,3,0,1,Calvin Kattar,1,85,43%,86,0,0%,0,0,13.0,73,5,7,79,1,5,3.0
1519,KO/TKO,3,719,1,Shane Burgos,1,77,46%,98,0,,0,0,10.0,55,13,9,66,9,2,0,Charles Rosa,0,86,32%,86,1,14%,0,0,44.0,46,6,34,85,1,0,3.0
1525,Decision - Unanimous,3,900,0,Joshua Burkman,0,40,41%,41,3,50%,0,0,205.0,16,6,18,38,2,0,1,Paul Felder,0,41,43%,53,0,0%,0,0,73.0,15,14,12,36,5,0,3.0
1538,Submission,1,67,1,Joshua Burkman,0,7,77%,8,0,,1,0,27.0,1,0,6,3,4,0,0,Drew Fickett,0,2,25%,2,0,,0,0,7.0,1,1,0,1,1,0,3.0
1547,Decision - Unanimous,3,900,0,Kevin Burns,1,69,35%,75,1,100%,0,0,21.0,36,18,15,59,9,1,1,Chris Lytle,0,101,40%,108,0,0%,0,0,14.0,65,36,0,93,8,0,3.0
1555,Submission,2,555,1,Gilbert Burns,0,49,56%,81,3,50%,1,0,327.0,36,4,9,28,4,17,0,Mike Davis,0,13,29%,17,0,,0,0,0.0,5,6,2,11,2,0,3.0
1561,Submission,1,297,1,Gilbert Burns,0,13,43%,16,1,20%,1,0,81.0,8,5,0,6,4,3,0,Lukasz Sajewski,0,14,46%,15,0,0%,0,0,47.0,8,5,1,12,2,0,3.0
1562,Decision - Unanimous,3,900,0,Gilbert Burns,0,28,36%,29,2,40%,0,0,125.0,14,5,9,27,1,0,1,Rashid Magomedov,2,80,55%,94,2,100%,0,0,69.0,59,14,7,68,6,6,3.0
1573,Submission,1,104,0,George Bush,0,11,64%,11,2,66%,0,0,,3,0,8,10,0,1,1,Abongo Humphrey,0,4,44%,4,0,,1,0,,2,0,2,4,0,0,3.0
1580,KO/TKO,1,87,0,Todd Butler,0,1,25%,1,0,,0,0,,1,0,0,1,0,0,1,Kevin Jackson,0,3,50%,4,1,100%,0,0,,3,0,0,0,0,3,3.0
1583,KO/TKO,2,437,0,Charles Byrd,0,38,60%,59,0,0%,0,0,101.0,32,3,3,25,13,0,1,Darren Stewart,1,24,36%,28,0,,0,0,62.0,17,6,1,10,14,0,3.0
1587,Decision - Unanimous,3,900,0,Yan Cabral,0,31,47%,41,3,50%,0,0,312.0,21,2,8,30,1,0,1,Johnny Case,1,74,46%,90,0,,0,2,140.0,46,16,12,52,8,14,3.0
1595,Submission,1,126,0,Alex Caceres,0,4,28%,4,0,,0,0,0.0,3,0,1,4,0,0,1,Kron Gracie,0,2,20%,3,1,50%,1,0,74.0,1,0,1,2,0,0,3.0
1600,Decision - Split,5,1500,0,Alex Caceres,0,62,31%,65,1,100%,0,0,99.0,46,9,7,57,4,1,1,Yair Rodriguez,0,120,35%,124,1,50%,0,0,31.0,63,17,40,106,6,8,3.0
1614,Submission,1,198,0,Alex Caceres,0,2,28%,5,0,,0,0,0.0,2,0,0,2,0,0,1,Mackens Semerzier,0,9,90%,24,3,60%,1,0,172.0,7,1,1,2,1,6,3.0
1642,KO/TKO,2,383,0,Frank Camacho,0,25,43%,33,0,0%,0,0,11.0,12,10,3,23,2,0,1,Geoff Neal,2,59,57%,62,0,,0,0,8.0,56,3,0,46,6,7,3.0
1650,Submission,2,560,0,Fabricio Camoes,0,8,72%,19,1,20%,2,0,100.0,6,1,1,3,4,1,1,Kurt Pellegrino,0,16,55%,71,1,100%,2,1,407.0,16,0,0,0,2,14,3.0
1652,Decision - Unanimous,3,900,0,Chris Camozzi,0,10,55%,37,0,,1,0,0.0,6,3,1,3,6,1,1,Trevor Smith,1,39,65%,92,4,57%,0,0,804.0,22,14,3,5,6,28,3.0
1674,Submission,1,109,0,Mike Campbell,0,3,30%,7,1,100%,0,0,88.0,2,1,0,1,0,2,1,Anthony Pettis,0,1,50%,1,0,,3,0,0.0,1,0,0,1,0,0,3.0
1688,Decision - Unanimous,3,900,1,Will Campuzano,0,52,30%,70,0,,0,0,150.0,45,6,1,25,6,21,0,Coty Wheeler,0,34,24%,34,1,20%,2,0,20.0,8,4,22,31,3,0,3.0
1697,Decision - Unanimous,3,900,1,Chico Camus,0,28,40%,68,0,0%,1,2,148.0,27,0,1,9,4,15,0,Kyung Ho Kang,0,18,25%,117,3,100%,0,1,558.0,14,4,0,4,0,14,3.0
1716,Decision - Unanimous,3,900,0,Jared Cannonier,0,53,59%,58,0,,0,0,30.0,17,14,22,49,4,0,1,Robert Whittaker,1,69,45%,75,0,0%,0,0,130.0,59,5,5,62,1,6,3.0
1724,Decision - Unanimous,3,900,1,Jared Cannonier,0,59,62%,83,0,0%,0,0,189.0,45,7,7,41,13,5,0,Ion Cutelaba,0,45,31%,50,6,85%,0,0,286.0,30,11,4,25,10,10,3.0
1738,KO/TKO,1,299,0,Gina Carano,0,14,42%,19,0,0%,0,0,42.0,12,0,2,8,0,6,1,Cristiane Justino,0,40,48%,50,0,0%,2,0,124.0,31,5,4,12,14,14,3.0
1752,Submission,1,99,1,Bryan Caraway,0,1,100%,2,1,100%,1,0,91.0,1,0,0,1,0,0,0,Alvin Cacdac,0,2,66%,6,0,,0,0,0.0,1,0,1,1,0,1,3.0
1764,Decision - Unanimous,3,900,1,Chris Cariaso,0,37,48%,75,0,0%,0,1,83.0,21,15,1,14,23,0,0,Takeya Mizugaki,0,28,31%,70,2,50%,0,0,485.0,20,6,2,6,8,14,3.0
1795,Submission,2,402,1,Francis Carmont,0,28,93%,53,2,100%,1,1,218.0,27,1,0,2,0,26,0,Magnus Cedenblad,0,11,78%,39,0,,1,1,133.0,10,0,1,4,0,7,3.0
1801,Decision - Split,3,900,1,Liz Carmouche,0,27,42%,49,4,57%,0,0,456.0,6,5,16,21,2,4,0,Katlyn Chookagian,1,22,19%,64,0,,0,0,10.0,11,5,6,17,3,2,3.0
1816,Submission,2,530,0,Roan Carneiro,0,12,40%,36,2,33%,0,0,423.0,10,1,1,2,0,10,1,Kevin Burns,0,8,61%,55,0,,1,0,54.0,7,0,1,4,1,3,3.0
1824,Submission,1,72,0,Cain Carrizosa,0,0,0%,0,0,,0,0,3.0,0,0,0,0,0,0,1,Chris Wade,0,0,0%,5,1,100%,1,0,44.0,0,0,0,0,0,0,3.0
1829,KO/TKO,3,891,1,Shonie Carter,2,18,54%,49,2,66%,0,2,363.0,6,6,6,10,6,2,0,Matt Serra,0,10,40%,27,2,15%,3,1,271.0,5,2,3,5,3,2,3.0
1831,Decision - Unanimous,2,600,1,Shonie Carter,0,22,55%,55,5,83%,0,1,408.0,11,4,7,10,3,9,0,Brad Gumm,0,12,34%,43,0,0%,1,1,30.0,9,2,1,11,1,0,3.0
1844,Submission,3,885,0,Johnny Case,0,35,35%,49,1,16%,0,0,196.0,15,14,6,27,2,6,1,Jake Matthews,0,36,31%,50,0,0%,2,0,74.0,15,10,11,30,4,2,3.0
1858,Submission,1,216,1,Cortney Casey,0,6,50%,18,0,,2,0,0.0,4,1,1,2,1,3,0,Mara Romero Borella,0,5,71%,21,1,50%,0,0,175.0,2,1,2,2,2,1,3.0
1874,KO/TKO,1,72,0,Joe Cason,0,5,55%,5,0,0%,0,0,,3,1,1,5,0,0,1,Ovince Saint Preux,0,13,76%,18,0,,0,0,,13,0,0,4,0,9,3.0
1875,Decision - Unanimous,3,900,0,John Castaneda,0,55,42%,66,0,0%,0,0,11.0,35,6,14,53,2,0,1,Nathaniel Wood,0,131,56%,136,1,33%,0,0,49.0,59,14,58,123,8,0,3.0
1886,Decision - Unanimous,3,900,1,Danny Castillo,0,38,56%,67,4,66%,0,0,735.0,35,1,2,1,0,37,0,Paul Sass,0,4,17%,23,0,,5,0,0.0,2,1,1,4,0,0,3.0
1896,Submission,3,812,0,Danny Castillo,0,19,27%,50,2,50%,0,0,271.0,15,2,2,10,0,9,1,Shane Roller,0,24,32%,61,2,40%,1,0,199.0,18,5,1,14,3,7,3.0
1910,Submission,2,375,1,Nick Catone,0,21,87%,62,4,100%,2,0,277.0,21,0,0,1,3,17,0,Derek Downey,0,2,100%,2,1,16%,0,0,62.0,0,2,0,0,2,0,3.0
1913,Decision - Unanimous,3,900,0,Luke Caudillo,1,28,21%,28,0,0%,0,0,1.0,19,5,4,27,1,0,1,Nate Mohr,0,70,37%,71,0,,0,0,0.0,60,3,7,66,4,0,3.0
1914,Decision - Split,3,900,0,Gesias Cavalcante,0,83,46%,93,2,28%,0,0,160.0,50,16,17,72,10,1,1,Isaac Vallie-Flagg,0,133,52%,163,0,,0,0,112.0,84,22,27,98,33,2,3.0
1918,KO/TKO,3,645,0,Rafael Cavalcante,0,23,51%,24,0,,0,0,3.0,20,1,2,15,1,7,1,Patrick Cummins,0,49,53%,102,8,57%,0,0,430.0,37,6,6,18,7,24,3.0
1923,KO/TKO,2,591,1,Rafael Cavalcante,2,17,36%,21,1,100%,0,0,20.0,10,4,3,11,1,5,0,Yoel Romero,0,26,43%,29,0,0%,0,0,74.0,17,8,1,9,16,1,3.0
1931,Submission,2,599,1,Magnus Cedenblad,0,17,54%,58,3,60%,1,1,387.0,6,8,3,8,7,2,0,Krzysztof Jotko,0,15,60%,63,0,0%,0,1,116.0,10,3,2,10,5,0,3.0
1932,Submission,1,57,1,Magnus Cedenblad,0,4,30%,4,0,,1,0,8.0,3,1,0,4,0,0,0,Jared Hamman,0,3,37%,3,0,0%,0,0,1.0,0,0,3,3,0,0,3.0
1941,Decision - Split,5,1500,1,Henry Cejudo,0,51,34%,80,3,27%,0,0,278.0,29,18,4,31,17,3,0,Demetrious Johnson,0,81,60%,121,1,50%,0,0,36.0,23,19,39,73,7,1,3.0
1971,Decision - Unanimous,3,900,1,Donald Cerrone,0,37,44%,54,1,100%,2,1,221.0,6,4,27,29,1,7,0,Myles Jury,0,15,28%,17,1,14%,0,0,121.0,5,2,8,15,0,0,3.0
1972,Decision - Unanimous,3,900,1,Donald Cerrone,1,88,53%,101,0,0%,0,0,117.0,34,28,26,65,17,6,0,Eddie Alvarez,0,48,34%,64,0,0%,0,0,37.0,36,10,2,34,14,0,3.0
1982,Decision - Unanimous,3,900,0,Donald Cerrone,0,96,52%,104,0,,0,0,4.0,56,23,17,84,12,0,1,Nate Diaz,0,238,65%,260,0,0%,0,0,64.0,199,37,2,228,10,0,3.0
2009,Submission,1,243,0,Joe Charles,0,1,100%,1,0,,0,1,,0,0,1,1,0,0,1,Vitor Belfort,0,0,,0,2,100%,3,0,,0,0,0,0,0,0,3.0
