,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
804,KO/TKO,1,290,1,Colby Covington,0,11,64%,66,2,100%,0,0,231.0,9,2,0,2,0,9,0,Anying Wang,0,0,0%,2,0,,0,0,0.0,0,0,0,0,0,0
805,Decision - Unanimous,5,1500,1,Gilbert Burns,0,83,60%,156,2,25%,1,0,478.0,41,27,15,51,13,19,0,Tyron Woodley,0,28,43%,65,0,0%,0,0,167.0,14,12,2,19,9,0
806,KO/TKO,1,154,1,Gilbert Burns,1,13,81%,14,0,,0,0,4.0,10,1,2,5,0,8,0,Demian Maia,0,4,57%,4,2,100%,0,0,83.0,4,0,0,4,0,0
807,Decision - Unanimous,3,900,1,Gilbert Burns,0,30,39%,46,1,33%,1,0,115.0,8,8,14,19,10,1,0,Gunnar Nelson,0,20,55%,26,0,0%,0,0,288.0,9,4,7,18,2,0
808,Decision - Unanimous,3,900,1,Gilbert Burns,0,42,50%,63,3,42%,0,0,418.0,22,8,12,31,1,10,0,Aleksei Kunchenko,0,47,46%,115,0,0%,0,0,28.0,20,7,20,33,11,3
809,Submission,2,555,1,Gilbert Burns,0,49,56%,81,3,50%,1,0,327.0,36,4,9,28,4,17,0,Mike Davis,0,13,29%,17,0,,0,0,0.0,5,6,2,11,2,0
810,Decision - Unanimous,3,900,1,Gilbert Burns,1,76,53%,120,3,42%,0,0,377.0,57,16,3,37,6,33,0,Olivier Aubin-Mercier,0,40,41%,42,0,,0,0,51.0,35,5,0,37,3,0
811,KO/TKO,1,148,0,Gilbert Burns,0,13,46%,13,0,0%,0,0,0.0,5,1,7,13,0,0,1,Dan Hooker,2,22,64%,22,0,,1,0,15.0,12,4,6,19,0,3
812,KO/TKO,2,359,1,Gilbert Burns,1,31,47%,39,2,100%,0,0,84.0,22,8,1,28,1,2,0,Dan Moret,0,20,34%,20,0,,0,0,0.0,10,4,6,19,1,0
813,KO/TKO,2,595,1,Gilbert Burns,1,42,44%,50,2,66%,0,0,93.0,27,8,7,31,6,5,0,Jason Saggo,0,35,38%,39,1,50%,0,0,63.0,11,9,15,30,2,3
814,Decision - Unanimous,3,900,0,Gilbert Burns,0,46,37%,46,1,25%,0,0,0.0,24,13,9,40,5,1,1,Michel Prazeres,0,67,39%,70,5,71%,0,0,69.0,30,15,22,63,2,2
815,Submission,1,297,1,Gilbert Burns,0,13,43%,16,1,20%,1,0,81.0,8,5,0,6,4,3,0,Lukasz Sajewski,0,14,46%,15,0,0%,0,0,47.0,8,5,1,12,2,0
816,Decision - Unanimous,3,900,0,Gilbert Burns,0,28,36%,29,2,40%,0,0,125.0,14,5,9,27,1,0,1,Rashid Magomedov,2,80,55%,94,2,100%,0,0,69.0,59,14,7,68,6,6
817,Submission,3,854,1,Gilbert Burns,0,17,38%,37,2,40%,2,0,241.0,8,5,4,10,3,4,0,Alex Oliveira,0,29,38%,31,0,,0,0,201.0,22,3,4,26,3,0
818,Submission,1,297,1,Gilbert Burns,0,7,53%,18,1,100%,2,0,216.0,4,1,2,3,1,3,0,Christos Giagos,0,4,30%,6,0,,0,0,0.0,4,0,0,4,0,0
819,Decision - Unanimous,3,900,1,Gilbert Burns,0,44,31%,56,2,20%,0,0,223.0,27,15,2,29,15,0,0,Andreas Stahl,0,41,36%,69,0,0%,0,0,181.0,28,9,4,26,13,2
820,Decision - Unanimous,5,1500,1,Leon Edwards,0,92,42%,113,3,30%,0,0,437.0,72,14,6,77,12,3,0,Rafael Dos Anjos,0,81,47%,129,0,0%,0,0,143.0,41,17,23,81,0,0
821,Decision - Split,3,900,1,Leon Edwards,1,31,63%,47,2,66%,0,0,209.0,17,13,1,4,16,11,0,Gunnar Nelson,0,9,50%,27,3,75%,0,0,263.0,3,4,2,4,5,0
822,Decision - Unanimous,5,1500,1,Leon Edwards,0,84,50%,101,0,0%,0,0,48.0,37,19,28,62,22,0,0,Donald Cerrone,0,60,45%,64,1,11%,0,0,163.0,17,30,13,48,11,1
823,KO/TKO,3,899,1,Leon Edwards,1,42,48%,71,1,50%,0,1,501.0,37,5,0,16,1,25,0,Peter Sobotta,0,16,37%,57,1,25%,0,0,64.0,8,3,5,15,1,0
824,Decision - Unanimous,3,900,1,Leon Edwards,0,23,45%,58,3,50%,3,0,488.0,13,3,7,21,2,0,0,Bryan Barberena,1,44,50%,115,0,,1,0,85.0,28,9,7,17,23,4
825,Decision - Unanimous,3,900,1,Leon Edwards,0,53,51%,77,3,25%,0,0,312.0,38,12,3,44,8,1,0,Vicente Luque,0,24,54%,44,2,28%,0,0,323.0,13,7,4,21,2,1
