,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
207,Decision - Unanimous,3,15:00,W,Gregor Gillespie,0,41 of 90,45%,109 of 172,5 of 19,26%,0,0,11:00,35 of 83,0 of 1,6 of 6,23 of 63,3 of 5,15 of 22,L,Glaico Franca Moreira,0,43 of 102,42%,71 of 133,0 of 0,---,0,0,0:03,42 of 98,1 of 4,0 of 0,15 of 68,27 of 33,1 of 1
208,Submission,1,2:15,L,Jason Gilliam,0,3 of 7,42%,5 of 9,0 of 0,---,0,1,0:05,0 of 4,3 of 3,0 of 0,2 of 4,1 of 1,0 of 2,W,Chris Lytle,0,5 of 8,62%,39 of 45,1 of 1,100%,5,1,1:57,2 of 5,2 of 2,1 of 1,3 of 4,0 of 0,2 of 4
209,Submission,1,1:34,L,Jason Gilliam,0,0 of 2,0%,1 of 3,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 1,0 of 1,0 of 0,W,Jamie Varner,0,7 of 13,53%,10 of 16,1 of 1,100%,2,0,1:20,6 of 12,0 of 0,1 of 1,1 of 1,0 of 0,6 of 12
210,Submission,1,0:52,L,Bob Gilstrap,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,--,0 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 1,W,Carlos Newton,0,1 of 1,100%,1 of 1,1 of 1,100%,3,0,--,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1
211,Decision - Unanimous,3,15:00,L,Rick Glenn,0,74 of 187,39%,77 of 190,0 of 4,0%,0,0,0:27,50 of 149,11 of 22,13 of 16,63 of 171,11 of 15,0 of 1,W,Kevin Aguilar,1,86 of 168,51%,103 of 186,0 of 1,0%,0,0,2:07,47 of 124,33 of 38,6 of 6,62 of 134,11 of 18,13 of 16
212,Decision - Split,3,15:00,W,Rick Glenn,0,48 of 137,35%,59 of 151,0 of 0,---,1,0,0:34,32 of 110,13 of 20,3 of 7,41 of 126,2 of 5,5 of 6,L,Dennis Bermudez,0,42 of 114,36%,56 of 132,6 of 14,42%,0,0,4:18,25 of 87,13 of 22,4 of 5,29 of 95,5 of 5,8 of 14
213,Decision - Unanimous,3,15:00,L,Rick Glenn,0,14 of 83,16%,29 of 102,0 of 4,0%,0,0,2:07,6 of 53,4 of 21,4 of 9,10 of 76,2 of 5,2 of 2,W,Myles Jury,0,41 of 83,49%,56 of 100,2 of 3,66%,0,1,4:45,27 of 56,14 of 24,0 of 3,29 of 67,7 of 8,5 of 8
214,Decision - Unanimous,3,15:00,W,Rick Glenn,1,142 of 237,59%,184 of 289,4 of 7,57%,1,0,7:46,96 of 182,40 of 47,6 of 8,31 of 68,23 of 39,88 of 130,L,Gavin Tucker,0,23 of 82,28%,43 of 105,0 of 4,0%,1,0,0:15,14 of 69,5 of 8,4 of 5,12 of 64,9 of 15,2 of 3
215,Decision - Split,3,15:00,W,Rick Glenn,0,52 of 115,45%,60 of 123,0 of 11,0%,0,0,4:32,19 of 70,20 of 29,13 of 16,30 of 90,22 of 25,0 of 0,L,Phillipe Nover,0,50 of 102,49%,108 of 165,0 of 2,0%,0,0,0:00,41 of 87,7 of 13,2 of 2,35 of 80,15 of 22,0 of 0
216,Decision - Unanimous,3,15:00,L,Rick Glenn,0,58 of 156,37%,63 of 161,0 of 3,0%,0,0,0:00,43 of 130,10 of 21,5 of 5,48 of 140,6 of 9,4 of 7,W,Evan Dunham,0,144 of 279,51%,185 of 330,3 of 9,33%,2,0,7:03,132 of 262,12 of 17,0 of 0,116 of 242,14 of 16,14 of 21
217,Submission,2,9:29,L,Mark Godbeer,0,24 of 37,64%,73 of 91,0 of 1,0%,0,1,3:29,11 of 24,12 of 12,1 of 1,7 of 17,3 of 4,14 of 16,W,Dmitry Sosnovskiy,0,28 of 40,70%,53 of 71,2 of 3,66%,2,1,4:15,22 of 32,5 of 7,1 of 1,10 of 18,5 of 8,13 of 14
218,DQ,1,4:29,W,Mark Godbeer,0,3 of 15,20%,9 of 22,0 of 0,---,0,0,0:00,2 of 13,1 of 1,0 of 1,2 of 14,1 of 1,0 of 0,L,Walt Harris,0,21 of 38,55%,34 of 53,1 of 1,100%,0,0,3:11,17 of 31,4 of 7,0 of 0,5 of 19,1 of 1,15 of 18
219,Decision - Unanimous,3,15:00,W,Mark Godbeer,0,92 of 167,55%,100 of 176,0 of 0,---,0,0,1:13,50 of 111,29 of 40,13 of 16,74 of 142,18 of 25,0 of 0,L,Daniel Spitz,0,51 of 136,37%,74 of 160,1 of 2,50%,0,0,1:04,33 of 113,13 of 16,5 of 7,43 of 123,8 of 13,0 of 0
220,Submission,1,2:16,L,Mark Godbeer,0,5 of 11,45%,7 of 13,0 of 1,0%,0,0,0:10,2 of 6,0 of 1,3 of 4,5 of 11,0 of 0,0 of 0,W,Justin Ledet,0,3 of 11,27%,8 of 17,1 of 1,100%,1,0,1:15,3 of 11,0 of 0,0 of 0,2 of 10,0 of 0,1 of 1
221,Submission,1,2:42,L,Clint Godfrey,0,3 of 5,60%,9 of 14,1 of 2,50%,0,0,1:15,0 of 1,1 of 2,2 of 2,2 of 4,1 of 1,0 of 0,W,Michael McDonald,1,7 of 15,46%,7 of 15,0 of 0,---,1,0,0:06,6 of 13,1 of 2,0 of 0,4 of 7,1 of 1,2 of 7
222,Decision - Unanimous,3,15:00,L,Clint Godfrey,0,7 of 27,25%,59 of 84,0 of 2,0%,0,1,1:36,2 of 21,2 of 3,3 of 3,7 of 27,0 of 0,0 of 0,W,Wagnney Fabiano,0,10 of 34,29%,103 of 140,3 of 6,50%,0,1,11:12,8 of 30,0 of 1,2 of 3,4 of 17,1 of 1,5 of 16
223,Submission,1,2:08,L,Jason Godsey,0,1 of 7,14%,8 of 16,1 of 1,100%,0,0,1:19,0 of 3,0 of 3,1 of 1,1 of 7,0 of 0,0 of 0,W,Jeremy Horn,0,3 of 4,75%,7 of 9,0 of 0,---,1,0,0:02,2 of 3,0 of 0,1 of 1,2 of 3,1 of 1,0 of 0
224,Submission,1,1:56,L,Jason Godsey,0,2 of 7,28%,9 of 16,0 of 0,---,0,0,--,0 of 5,2 of 2,0 of 0,1 of 5,1 of 2,0 of 0,W,Pete Williams,0,3 of 7,42%,10 of 14,1 of 1,100%,1,0,--,2 of 6,1 of 1,0 of 0,1 of 3,1 of 2,1 of 2
225,Decision - Unanimous,2,8:00,L,Allan Goes,1,36 of 49,73%,43 of 56,0 of 0,---,0,0,--,16 of 27,4 of 4,16 of 18,29 of 42,6 of 6,1 of 1,W,Dan Henderson,1,31 of 54,57%,53 of 77,1 of 1,100%,1,0,--,21 of 43,9 of 10,1 of 1,3 of 16,18 of 25,10 of 13
226,Decision - Unanimous,3,15:00,L,Hannah Goldy,0,55 of 166,33%,58 of 170,0 of 0,---,0,0,1:30,20 of 102,20 of 34,15 of 30,43 of 145,12 of 21,0 of 0,W,Miranda Granger,0,61 of 143,42%,77 of 162,0 of 0,---,0,0,0:05,31 of 91,8 of 12,22 of 40,47 of 117,14 of 26,0 of 0
227,KO/TKO,1,1:06,L,Marcelo Golm,0,5 of 15,33%,5 of 15,0 of 0,---,0,0,0:00,4 of 13,0 of 1,1 of 1,4 of 14,1 of 1,0 of 0,W,Sergei Pavlovich,1,17 of 26,65%,17 of 26,0 of 0,---,0,0,0:01,17 of 26,0 of 0,0 of 0,14 of 22,3 of 4,0 of 0
228,Decision - Unanimous,3,15:00,L,Marcelo Golm,0,43 of 87,49%,59 of 103,0 of 1,0%,0,0,0:28,17 of 57,10 of 13,16 of 17,34 of 77,9 of 10,0 of 0,W,Arjan Bhullar,0,47 of 84,55%,99 of 140,1 of 2,50%,0,0,6:57,40 of 76,4 of 4,3 of 4,26 of 55,12 of 18,9 of 11
229,Decision - Unanimous,3,15:00,L,Marcelo Golm,0,59 of 87,67%,89 of 119,0 of 0,---,0,0,1:04,40 of 67,13 of 14,6 of 6,27 of 51,32 of 36,0 of 0,W,Timothy Johnson,0,77 of 146,52%,139 of 217,0 of 6,0%,0,0,5:48,42 of 102,25 of 32,10 of 12,23 of 80,54 of 66,0 of 0
230,Submission,1,2:08,W,Marcelo Golm,0,35 of 54,64%,47 of 70,1 of 1,100%,1,0,1:22,32 of 51,1 of 1,2 of 2,7 of 14,8 of 17,20 of 23,L,Christian Colombo,0,2 of 8,25%,4 of 10,0 of 0,---,0,0,0:00,1 of 7,1 of 1,0 of 0,1 of 7,1 of 1,0 of 0
231,Decision - Unanimous,3,15:00,L,Sergio Gomez,0,24 of 49,48%,68 of 94,0 of 0,---,0,1,0:39,17 of 41,5 of 6,2 of 2,9 of 26,9 of 14,6 of 9,W,Richard Crunkilton,0,24 of 47,51%,49 of 75,9 of 13,69%,2,1,11:40,18 of 39,3 of 5,3 of 3,8 of 21,4 of 6,12 of 20
232,Submission,2,8:20,L,Sergio Gomez,0,11 of 33,33%,67 of 94,4 of 6,66%,0,0,4:10,9 of 31,2 of 2,0 of 0,4 of 17,5 of 13,2 of 3,W,Marcus Hicks,0,3 of 15,20%,16 of 29,2 of 3,66%,3,1,2:33,1 of 13,2 of 2,0 of 0,0 of 10,1 of 3,2 of 2
233,Decision - Unanimous,3,15:00,L,Frank Gomez,0,4 of 15,26%,9 of 21,0 of 0,---,0,0,0:18,2 of 10,1 of 1,1 of 4,1 of 11,1 of 1,2 of 3,W,Wagnney Fabiano,0,10 of 17,58%,90 of 101,6 of 10,60%,1,0,11:14,7 of 14,2 of 2,1 of 1,2 of 6,2 of 2,6 of 9
234,Decision - Unanimous,3,15:00,W,Frank Gomez,0,23 of 56,41%,73 of 106,2 of 4,50%,1,0,9:28,14 of 44,2 of 2,7 of 10,14 of 43,4 of 4,5 of 9,L,Seth Dikun,0,17 of 60,28%,56 of 104,0 of 4,0%,0,0,1:10,7 of 47,4 of 4,6 of 9,14 of 56,3 of 4,0 of 0
235,Submission,2,8:12,W,Frank Gomez,0,33 of 49,67%,73 of 92,1 of 1,100%,1,0,5:17,25 of 41,7 of 7,1 of 1,3 of 6,3 of 5,27 of 38,L,Noah Thomas,0,3 of 13,23%,11 of 25,0 of 5,0%,0,0,1:57,1 of 5,0 of 2,2 of 6,3 of 13,0 of 0,0 of 0
236,Submission,1,1:09,L,Frank Gomez,0,0 of 5,0%,0 of 5,0 of 0,---,0,0,0:03,0 of 4,0 of 1,0 of 0,0 of 5,0 of 0,0 of 0,W,Scott Jorgensen,0,1 of 2,50%,2 of 3,0 of 1,0%,2,0,0:36,0 of 0,1 of 2,0 of 0,1 of 2,0 of 0,0 of 0
237,Decision - Unanimous,3,15:00,L,Ulysses Gomez,0,35 of 159,22%,35 of 159,0 of 3,0%,0,0,0:08,8 of 111,0 of 4,27 of 44,35 of 159,0 of 0,0 of 0,W,Phil Harris,0,33 of 150,22%,33 of 150,1 of 1,100%,0,0,0:09,12 of 121,3 of 8,18 of 21,29 of 143,4 of 5,0 of 2
238,KO/TKO,1,3:46,L,Ulysses Gomez,0,16 of 43,37%,16 of 43,0 of 5,0%,0,0,0:23,7 of 32,3 of 4,6 of 7,13 of 40,3 of 3,0 of 0,W,John Moraga,1,34 of 63,53%,36 of 66,0 of 0,---,0,0,0:21,12 of 37,13 of 16,9 of 10,24 of 51,9 of 11,1 of 1
239,KO/TKO,1,1:30,L,Takanori Gomi,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00,1 of 2,1 of 1,0 of 0,2 of 3,0 of 0,0 of 0,W,Dong Hyun Ma,1,13 of 20,65%,13 of 20,0 of 0,---,0,0,0:07,8 of 15,2 of 2,3 of 3,8 of 9,0 of 0,5 of 11
240,Submission,1,1:12,L,Takanori Gomi,0,0 of 5,0%,0 of 5,0 of 0,---,0,0,0:00,0 of 4,0 of 1,0 of 0,0 of 5,0 of 0,0 of 0,W,Jon Tuck,0,7 of 13,53%,7 of 13,0 of 0,---,1,0,0:38,6 of 12,1 of 1,0 of 0,3 of 7,1 of 2,3 of 4
241,KO/TKO,1,2:18,L,Takanori Gomi,0,1 of 5,20%,1 of 5,0 of 0,---,0,0,0:00,0 of 4,0 of 0,1 of 1,1 of 5,0 of 0,0 of 0,W,Jim Miller,0,8 of 26,30%,13 of 32,1 of 1,100%,0,0,1:33,8 of 26,0 of 0,0 of 0,1 of 8,0 of 0,7 of 18
242,KO/TKO,1,2:37,L,Takanori Gomi,0,7 of 24,29%,7 of 24,0 of 0,---,0,0,0:00,2 of 16,5 of 8,0 of 0,7 of 24,0 of 0,0 of 0,W,Joe Lauzon,0,15 of 26,57%,25 of 39,1 of 1,100%,0,0,1:07,15 of 26,0 of 0,0 of 0,4 of 15,0 of 0,11 of 11
243,KO/TKO,1,1:32,L,Takanori Gomi,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,0 of 3,1 of 1,0 of 0,1 of 4,0 of 0,0 of 0,W,Myles Jury,1,10 of 23,43%,10 of 23,0 of 1,0%,0,0,0:05,7 of 17,1 of 4,2 of 2,4 of 15,0 of 0,6 of 8
244,Decision - Unanimous,3,15:00,W,Takanori Gomi,0,130 of 240,54%,153 of 263,0 of 0,---,0,1,3:52,88 of 185,34 of 45,8 of 10,119 of 229,11 of 11,0 of 0,L,Isaac Vallie-Flagg,0,107 of 217,49%,211 of 322,1 of 2,50%,0,0,1:11,61 of 161,31 of 39,15 of 17,96 of 204,8 of 10,3 of 3
245,Decision - Split,3,15:00,L,Takanori Gomi,0,81 of 180,45%,81 of 180,0 of 0,---,0,0,0:03,48 of 135,29 of 36,4 of 9,81 of 180,0 of 0,0 of 0,W,Diego Sanchez,0,65 of 145,44%,68 of 149,2 of 5,40%,1,0,0:20,29 of 100,24 of 31,12 of 14,65 of 145,0 of 0,0 of 0
246,Decision - Split,3,15:00,W,Takanori Gomi,1,54 of 140,38%,88 of 175,1 of 2,50%,0,0,4:21,31 of 108,11 of 19,12 of 13,43 of 128,10 of 11,1 of 1,L,Mac Danzig,0,64 of 122,52%,95 of 155,2 of 5,40%,1,0,1:33,48 of 97,9 of 16,7 of 9,51 of 102,9 of 13,4 of 7
247,KO/TKO,2,7:21,W,Takanori Gomi,0,48 of 107,44%,95 of 156,0 of 0,---,0,0,0:26,34 of 87,11 of 17,3 of 3,31 of 85,10 of 14,7 of 8,L,Eiji Mitsuoka,1,32 of 66,48%,34 of 69,1 of 4,25%,1,0,1:28,31 of 64,0 of 1,1 of 1,32 of 65,0 of 1,0 of 0
248,Submission,1,4:27,L,Takanori Gomi,0,4 of 23,17%,6 of 25,0 of 1,0%,0,0,0:37,1 of 16,3 of 7,0 of 0,3 of 21,0 of 0,1 of 2,W,Nate Diaz,1,36 of 73,49%,42 of 81,0 of 0,---,3,0,0:23,34 of 71,2 of 2,0 of 0,34 of 71,2 of 2,0 of 0
249,Submission,2,9:27,L,Takanori Gomi,0,14 of 81,17%,14 of 81,0 of 0,---,0,0,0:32,11 of 78,3 of 3,0 of 0,13 of 80,1 of 1,0 of 0,W,Clay Guida,0,12 of 61,19%,16 of 69,3 of 9,33%,2,0,1:48,10 of 57,2 of 4,0 of 0,11 of 59,0 of 0,1 of 2
250,KO/TKO,1,1:04,W,Takanori Gomi,1,5 of 15,33%,5 of 15,0 of 0,---,0,0,0:04,3 of 12,2 of 3,0 of 0,3 of 13,0 of 0,2 of 2,L,Tyson Griffin,0,3 of 14,21%,3 of 14,0 of 0,---,0,0,0:00,2 of 13,0 of 0,1 of 1,3 of 14,0 of 0,0 of 0
251,Submission,3,12:52,L,Takanori Gomi,0,20 of 116,17%,20 of 116,0 of 1,0%,0,0,0:08,11 of 84,9 of 28,0 of 4,20 of 115,0 of 1,0 of 0,W,Kenny Florian,0,51 of 186,27%,74 of 210,1 of 2,50%,1,0,1:45,40 of 172,6 of 7,5 of 7,42 of 172,3 of 5,6 of 9
252,Decision - Unanimous,3,15:00,L,Akihiro Gono,0,7 of 20,35%,18 of 32,0 of 0,---,0,1,2:01,1 of 10,3 of 6,3 of 4,4 of 15,2 of 3,1 of 2,W,Jon Fitch,0,40 of 70,57%,174 of 232,4 of 7,57%,2,0,10:08,15 of 40,18 of 22,7 of 8,11 of 27,16 of 20,13 of 23
253,Decision - Split,3,15:00,L,Akihiro Gono,0,56 of 107,52%,58 of 109,3 of 4,75%,0,0,1:06,28 of 63,14 of 20,14 of 24,50 of 98,4 of 7,2 of 2,W,Dan Hardy,0,57 of 186,30%,61 of 190,0 of 0,---,0,0,0:02,24 of 133,12 of 20,21 of 33,53 of 170,4 of 16,0 of 0
254,Submission,2,8:19,W,Akihiro Gono,1,27 of 44,61%,39 of 56,1 of 1,100%,1,0,2:36,4 of 13,9 of 13,14 of 18,20 of 33,3 of 5,4 of 6,L,Tamdan McCrory,0,31 of 62,50%,32 of 63,0 of 0,---,0,0,1:07,14 of 41,10 of 13,7 of 8,17 of 33,14 of 29,0 of 0
255,KO/TKO,1,4:48,L,Gabriel Gonzaga,0,5 of 7,71%,6 of 8,1 of 6,16%,0,0,3:39,3 of 5,1 of 1,1 of 1,0 of 2,2 of 2,3 of 3,W,Derrick Lewis,1,17 of 25,68%,21 of 29,0 of 0,---,0,0,0:04,15 of 20,2 of 5,0 of 0,7 of 12,9 of 11,1 of 2
256,Decision - Unanimous,3,15:00,W,Gabriel Gonzaga,0,20 of 45,44%,29 of 55,2 of 7,28%,0,0,3:00,12 of 35,4 of 5,4 of 5,11 of 28,1 of 4,8 of 13,L,Konstantin Erokhin,0,15 of 51,29%,28 of 65,0 of 0,---,0,0,0:10,12 of 48,3 of 3,0 of 0,13 of 48,2 of 3,0 of 0
257,KO/TKO,3,13:30,L,Gabriel Gonzaga,0,19 of 47,40%,46 of 75,2 of 7,28%,1,0,6:37,16 of 42,2 of 3,1 of 2,4 of 20,3 of 5,12 of 22,W,Mirko Filipovic,0,21 of 46,45%,32 of 59,0 of 1,0%,0,0,1:00,20 of 44,1 of 2,0 of 0,2 of 19,3 of 6,16 of 21
258,KO/TKO,1,1:59,L,Gabriel Gonzaga,0,6 of 12,50%,6 of 12,0 of 0,---,0,0,0:00,4 of 9,2 of 3,0 of 0,6 of 12,0 of 0,0 of 0,W,Matt Mitrione,1,12 of 18,66%,13 of 19,0 of 0,---,0,0,0:07,12 of 18,0 of 0,0 of 0,7 of 13,0 of 0,5 of 5
259,Decision - Unanimous,3,15:00,L,Gabriel Gonzaga,0,29 of 82,35%,33 of 87,1 of 6,16%,0,0,0:05,17 of 58,0 of 7,12 of 17,27 of 78,2 of 4,0 of 0,W,Stipe Miocic,0,63 of 187,33%,77 of 205,1 of 1,100%,0,0,2:05,48 of 169,6 of 6,9 of 12,46 of 157,0 of 1,17 of 29
260,KO/TKO,1,1:33,W,Gabriel Gonzaga,1,8 of 16,50%,8 of 16,0 of 0,---,0,0,0:03,7 of 12,0 of 1,1 of 3,4 of 10,0 of 0,4 of 6,L,Shawn Jordan,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,2 of 7,0 of 0,0 of 0,2 of 7,0 of 0,0 of 0
261,KO/TKO,1,0:17,W,Gabriel Gonzaga,1,3 of 3,100%,5 of 5,0 of 0,---,0,0,0:03,3 of 3,0 of 0,0 of 0,1 of 1,0 of 0,2 of 2,L,Dave Herman,0,3 of 3,100%,3 of 3,0 of 0,---,0,0,0:00,0 of 0,2 of 2,1 of 1,3 of 3,0 of 0,0 of 0
262,KO/TKO,1,1:11,L,Gabriel Gonzaga,0,1 of 1,100%,3 of 3,0 of 2,0%,0,0,0:58,0 of 0,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,W,Travis Browne,1,9 of 10,90%,11 of 12,0 of 0,---,0,0,0:00,7 of 8,1 of 1,1 of 1,0 of 1,9 of 9,0 of 0
263,Submission,2,6:01,W,Gabriel Gonzaga,0,17 of 28,60%,20 of 31,3 of 8,37%,1,0,2:18,11 of 20,5 of 7,1 of 1,9 of 16,8 of 12,0 of 0,L,Ben Rothwell,0,12 of 27,44%,15 of 32,0 of 0,---,0,0,0:37,10 of 25,2 of 2,0 of 0,9 of 22,3 of 5,0 of 0
264,Submission,1,3:22,W,Gabriel Gonzaga,0,2 of 7,28%,4 of 9,2 of 2,100%,1,0,1:21,0 of 5,2 of 2,0 of 0,1 of 6,0 of 0,1 of 1,L,Ednaldo Oliveira,0,0 of 14,0%,0 of 14,0 of 0,---,0,0,0:00,0 of 12,0 of 2,0 of 0,0 of 14,0 of 0,0 of 0
265,Decision - Unanimous,3,15:00,L,Gabriel Gonzaga,0,37 of 110,33%,37 of 110,0 of 2,0%,1,0,0:00,21 of 89,4 of 5,12 of 16,33 of 104,4 of 6,0 of 0,W,Brendan Schaub,1,53 of 199,26%,53 of 199,0 of 1,0%,0,0,0:07,50 of 191,3 of 8,0 of 0,44 of 185,8 of 13,1 of 1
266,KO/TKO,1,3:53,L,Gabriel Gonzaga,0,9 of 19,47%,9 of 19,1 of 1,100%,0,0,0:01,2 of 10,1 of 2,6 of 7,9 of 19,0 of 0,0 of 0,W,Junior Dos Santos,1,20 of 35,57%,20 of 35,0 of 0,---,0,0,0:09,14 of 27,5 of 7,1 of 1,10 of 21,0 of 0,10 of 14
267,KO/TKO,1,2:27,W,Gabriel Gonzaga,1,22 of 27,81%,34 of 41,0 of 0,---,0,0,1:57,20 of 25,1 of 1,1 of 1,2 of 2,0 of 0,20 of 25,L,Chris Tuchscherer,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 1
268,KO/TKO,1,1:09,L,Gabriel Gonzaga,0,5 of 8,62%,7 of 10,1 of 1,100%,0,0,0:29,5 of 8,0 of 0,0 of 0,3 of 5,1 of 1,1 of 2,W,Shane Carwin,1,4 of 10,40%,4 of 10,0 of 0,---,0,0,0:02,4 of 10,0 of 0,0 of 0,2 of 8,0 of 0,2 of 2
269,KO/TKO,1,1:01,W,Gabriel Gonzaga,1,12 of 17,70%,12 of 17,0 of 0,---,0,0,0:04,7 of 11,5 of 6,0 of 0,3 of 7,7 of 8,2 of 2,L,Josh Hendricks,0,1 of 5,20%,6 of 10,0 of 0,---,0,0,0:00,1 of 5,0 of 0,0 of 0,0 of 2,1 of 3,0 of 0
270,Submission,1,1:57,W,Gabriel Gonzaga,0,6 of 8,75%,16 of 19,1 of 1,100%,1,0,1:16,1 of 3,2 of 2,3 of 3,3 of 4,0 of 0,3 of 4,L,Justin McCully,0,2 of 9,22%,2 of 9,0 of 0,---,0,0,0:00,0 of 5,0 of 0,2 of 4,2 of 9,0 of 0,0 of 0
271,KO/TKO,2,9:34,L,Gabriel Gonzaga,0,19 of 33,57%,26 of 40,3 of 4,75%,0,0,2:01,5 of 16,4 of 5,10 of 12,14 of 26,2 of 2,3 of 5,W,Fabricio Werdum,0,46 of 89,51%,64 of 109,0 of 1,0%,0,0,2:49,43 of 84,1 of 1,2 of 4,14 of 38,10 of 15,22 of 36
272,KO/TKO,3,11:37,L,Gabriel Gonzaga,0,11 of 38,28%,12 of 39,0 of 1,0%,1,0,0:03,6 of 33,4 of 4,1 of 1,4 of 26,7 of 12,0 of 0,W,Randy Couture,0,63 of 87,72%,82 of 106,3 of 10,30%,0,0,9:01,50 of 73,2 of 3,11 of 11,5 of 14,43 of 53,15 of 20
273,KO/TKO,1,4:51,W,Gabriel Gonzaga,1,19 of 46,41%,31 of 58,1 of 1,100%,0,0,3:05,18 of 44,0 of 1,1 of 1,2 of 18,0 of 0,17 of 28,L,Mirko Filipovic,0,1 of 3,33%,4 of 6,0 of 0,---,0,0,0:00,0 of 2,1 of 1,0 of 0,1 of 3,0 of 0,0 of 0
274,Submission,1,3:22,W,Gabriel Gonzaga,0,4 of 10,40%,23 of 33,1 of 1,100%,3,0,2:58,4 of 10,0 of 0,0 of 0,1 of 3,0 of 0,3 of 7,L,Carmelo Marrero,0,1 of 2,50%,6 of 7,0 of 1,0%,0,0,0:00,1 of 2,0 of 0,0 of 0,0 of 1,0 of 0,1 of 1
275,KO/TKO,2,5:24,W,Gabriel Gonzaga,1,16 of 30,53%,34 of 50,3 of 4,75%,0,0,2:23,11 of 25,3 of 3,2 of 2,8 of 19,4 of 4,4 of 7,L,Fabiano Scherner,0,8 of 25,32%,24 of 41,0 of 1,0%,0,1,0:38,6 of 20,2 of 5,0 of 0,5 of 14,3 of 10,0 of 1
276,KO/TKO,3,14:39,W,Gabriel Gonzaga,1,23 of 56,41%,63 of 98,2 of 9,22%,2,0,4:51,13 of 44,1 of 1,9 of 11,11 of 34,1 of 3,11 of 19,L,Kevin Jordan,0,18 of 53,33%,19 of 54,0 of 0,---,0,0,0:05,15 of 49,2 of 2,1 of 2,17 of 52,1 of 1,0 of 0
277,KO/TKO,2,8:35,L,Fernando Gonzalez,0,12 of 33,36%,26 of 47,0 of 3,0%,1,0,0:40,7 of 27,2 of 3,3 of 3,4 of 17,8 of 13,0 of 3,W,Hiromitsu Miura,1,19 of 58,32%,49 of 91,1 of 1,100%,2,1,4:44,16 of 53,2 of 2,1 of 3,7 of 24,2 of 6,10 of 28
278,Decision - Unanimous,3,15:00,L,Fernando Gonzalez,0,9 of 58,15%,44 of 98,0 of 1,0%,1,0,0:07,4 of 47,2 of 8,3 of 3,7 of 53,2 of 5,0 of 0,W,Brendan Seguin,0,39 of 86,45%,83 of 135,5 of 8,62%,0,0,9:41,30 of 71,2 of 4,7 of 11,7 of 25,2 of 2,30 of 59
279,TKO - Doctor's Stoppage,1,2:35,W,Fernando Gonzalez,1,26 of 28,92%,51 of 54,1 of 1,100%,0,0,--,24 of 26,2 of 2,0 of 0,1 of 2,7 of 7,18 of 19,L,Alex Stiebling,0,1 of 4,25%,5 of 8,0 of 0,---,0,0,--,0 of 2,1 of 2,0 of 0,0 of 2,1 of 2,0 of 0
280,Submission,1,1:42,L,Nick Gonzalez,0,1 of 5,20%,3 of 7,0 of 0,---,0,0,--,1 of 5,0 of 0,0 of 0,1 of 5,0 of 0,0 of 0,W,Josh Thomson,0,4 of 6,66%,5 of 7,1 of 2,50%,2,0,--,2 of 4,1 of 1,1 of 1,3 of 5,0 of 0,1 of 1
281,Decision - Unanimous,3,15:00,L,Lewis Gonzalez,0,21 of 56,37%,53 of 93,2 of 6,33%,0,1,4:40,10 of 40,6 of 10,5 of 6,8 of 35,8 of 13,5 of 8,W,Leandro Silva,0,28 of 48,58%,55 of 76,3 of 8,37%,0,0,3:45,15 of 29,8 of 12,5 of 7,22 of 41,6 of 7,0 of 0
282,Submission,1,2:12,L,Jason Gonzalez,0,10 of 25,40%,10 of 25,0 of 0,---,0,0,0:00,5 of 20,0 of 0,5 of 5,10 of 25,0 of 0,0 of 0,W,Jim Miller,0,6 of 11,54%,8 of 14,2 of 2,100%,1,0,0:52,4 of 9,0 of 0,2 of 2,6 of 11,0 of 0,0 of 0
283,Submission,2,7:11,L,Jason Gonzalez,0,22 of 43,51%,27 of 50,0 of 0,---,0,0,0:00,17 of 36,5 of 7,0 of 0,16 of 36,5 of 5,1 of 2,W,Gregor Gillespie,1,20 of 56,35%,34 of 73,4 of 6,66%,1,0,5:48,19 of 53,1 of 3,0 of 0,12 of 34,1 of 6,7 of 16
