,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
267,Decision - Unanimous,5,25:00,L,KJ Noons,0,110 of 389,28%,139 of 426,0 of 0,---,0,0,0:06,68 of 289,35 of 90,7 of 10,106 of 384,4 of 5,0 of 0,W,Nick Diaz,0,130 of 421,30%,150 of 441,1 of 6,16%,0,0,1:31,95 of 369,22 of 38,13 of 14,126 of 410,4 of 11,0 of 0
268,KO/TKO,2,5:19,W,KJ Noons,1,26 of 55,47%,26 of 55,0 of 0,---,0,0,0:05,13 of 31,8 of 17,5 of 7,24 of 51,0 of 0,2 of 4,L,Jorge Gurgel,0,17 of 64,26%,17 of 64,0 of 2,0%,0,0,0:00,9 of 47,2 of 4,6 of 13,17 of 64,0 of 0,0 of 0
269,Decision - Split,3,15:00,W,KJ Noons,1,58 of 165,35%,58 of 165,0 of 0,---,0,0,0:09,41 of 133,14 of 29,3 of 3,57 of 164,1 of 1,0 of 0,L,Conor Heun,0,50 of 205,24%,63 of 222,1 of 13,7%,0,0,1:47,34 of 175,11 of 22,5 of 8,40 of 188,5 of 8,5 of 9
270,KO/TKO,2,8:13,W,Sage Northcutt,1,24 of 37,64%,37 of 50,1 of 1,100%,1,0,1:33,18 of 28,6 of 8,0 of 1,6 of 15,11 of 13,7 of 9,L,Zak Ottow,1,6 of 16,37%,33 of 47,1 of 4,25%,1,0,5:16,5 of 14,1 of 2,0 of 0,1 of 2,1 of 2,4 of 12
271,Decision - Unanimous,3,15:00,W,Sage Northcutt,0,63 of 138,45%,125 of 204,1 of 9,11%,0,0,1:53,32 of 102,16 of 20,15 of 16,41 of 114,9 of 10,13 of 14,L,Thibault Gouti,0,28 of 66,42%,30 of 68,4 of 5,80%,1,0,6:11,21 of 49,2 of 6,5 of 11,25 of 63,0 of 0,3 of 3
272,Decision - Unanimous,3,15:00,W,Sage Northcutt,0,79 of 161,49%,82 of 166,3 of 5,60%,0,0,0:43,45 of 113,15 of 24,19 of 24,77 of 159,2 of 2,0 of 0,L,Michel Quinones,0,55 of 161,34%,55 of 161,0 of 0,---,0,0,0:00,13 of 103,9 of 17,33 of 41,55 of 161,0 of 0,0 of 0
273,Submission,2,6:40,L,Sage Northcutt,1,13 of 23,56%,22 of 32,0 of 1,0%,0,0,1:03,6 of 16,4 of 4,3 of 3,7 of 16,3 of 3,3 of 4,W,Mickey Gall,1,9 of 18,50%,29 of 40,2 of 2,100%,3,0,3:25,8 of 15,0 of 1,1 of 2,5 of 9,1 of 1,3 of 8
274,Decision - Unanimous,3,15:00,W,Sage Northcutt,0,41 of 66,62%,106 of 135,0 of 2,0%,1,1,4:24,36 of 59,3 of 5,2 of 2,14 of 33,13 of 17,14 of 16,L,Enrique Marin,0,16 of 36,44%,26 of 48,4 of 10,40%,2,0,7:27,12 of 32,2 of 2,2 of 2,12 of 31,2 of 3,2 of 2
275,Submission,2,8:06,L,Sage Northcutt,0,18 of 45,40%,27 of 56,1 of 5,20%,0,0,1:24,11 of 36,5 of 6,2 of 3,12 of 37,5 of 7,1 of 1,W,Bryan Barberena,0,26 of 48,54%,67 of 94,1 of 1,100%,1,0,3:15,23 of 40,1 of 3,2 of 5,7 of 24,2 of 6,17 of 18
276,Submission,2,5:41,W,Sage Northcutt,0,8 of 9,88%,19 of 21,2 of 2,100%,1,0,1:56,6 of 7,2 of 2,0 of 0,2 of 3,0 of 0,6 of 6,L,Cody Pfister,0,5 of 8,62%,40 of 44,2 of 2,100%,0,0,3:16,5 of 8,0 of 0,0 of 0,1 of 3,0 of 0,4 of 5
277,KO/TKO,1,0:57,W,Sage Northcutt,0,21 of 31,67%,21 of 31,1 of 1,100%,0,0,0:00,19 of 29,1 of 1,1 of 1,3 of 4,8 of 11,10 of 16,L,Francisco Trevino,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:09,0 of 1,0 of 0,1 of 2,1 of 3,0 of 0,0 of 0
278,KO/TKO,1,0:55,W,Jan Nortje,1,15 of 24,62%,21 of 33,0 of 0,---,0,0,--,14 of 23,1 of 1,0 of 0,8 of 15,5 of 5,2 of 4,L,Bob Sapp,0,3 of 8,37%,3 of 8,0 of 0,---,0,0,--,3 of 8,0 of 0,0 of 0,3 of 8,0 of 0,0 of 0
279,Submission,2,5:57,L,Scott Norton,0,4 of 13,30%,31 of 52,1 of 4,25%,0,0,4:29,4 of 13,0 of 0,0 of 0,0 of 1,0 of 0,4 of 12,W,Alex Serdyukov,0,2 of 5,40%,8 of 12,0 of 0,---,4,1,0:53,2 of 5,0 of 0,0 of 0,0 of 1,0 of 1,2 of 3
280,Decision - Split,3,15:00,L,Jason Novelli,0,29 of 126,23%,51 of 151,1 of 3,33%,0,0,1:04,16 of 107,3 of 8,10 of 11,27 of 123,0 of 0,2 of 3,W,Marco Polo Reyes,0,50 of 166,30%,67 of 183,0 of 0,---,0,0,2:33,20 of 122,18 of 28,12 of 16,39 of 154,0 of 0,11 of 12
281,KO/TKO,2,6:25,L,Jason Novelli,0,8 of 28,28%,9 of 29,0 of 0,---,0,0,0:23,3 of 18,2 of 5,3 of 5,7 of 25,1 of 3,0 of 0,W,David Teymur,1,26 of 61,42%,26 of 61,0 of 1,0%,0,0,0:02,10 of 40,5 of 6,11 of 15,26 of 58,0 of 3,0 of 0
282,Decision - Split,3,15:00,L,Phillipe Nover,0,50 of 102,49%,108 of 165,0 of 2,0%,0,0,0:00,41 of 87,7 of 13,2 of 2,35 of 80,15 of 22,0 of 0,W,Rick Glenn,0,52 of 115,45%,60 of 123,0 of 11,0%,0,0,4:32,19 of 70,20 of 29,13 of 16,30 of 90,22 of 25,0 of 0
283,Decision - Unanimous,3,15:00,L,Phillipe Nover,0,39 of 141,27%,54 of 157,0 of 0,---,0,0,0:00,25 of 119,10 of 17,4 of 5,32 of 133,6 of 7,1 of 1,W,Renan Barao,0,64 of 151,42%,64 of 152,3 of 3,100%,0,0,1:31,27 of 98,14 of 22,23 of 31,58 of 142,6 of 9,0 of 0
284,Decision - Split,3,15:00,L,Phillipe Nover,0,20 of 77,25%,20 of 78,0 of 5,0%,0,0,0:21,6 of 50,13 of 25,1 of 2,19 of 74,1 of 3,0 of 0,W,Zubaira Tukhugov,0,21 of 83,25%,23 of 86,1 of 1,100%,0,0,0:38,15 of 70,3 of 9,3 of 4,16 of 75,3 of 5,2 of 3
285,Decision - Split,3,15:00,W,Phillipe Nover,0,12 of 24,50%,54 of 74,6 of 12,50%,0,0,6:20,7 of 18,4 of 5,1 of 1,3 of 10,7 of 9,2 of 5,L,Yui Chul Nam,0,29 of 60,48%,56 of 92,2 of 3,66%,1,0,6:34,15 of 42,3 of 5,11 of 13,1 of 8,16 of 19,12 of 33
286,Decision - Unanimous,3,15:00,L,Phillipe Nover,0,19 of 48,39%,36 of 66,0 of 1,0%,2,1,1:21,7 of 31,8 of 11,4 of 6,12 of 35,7 of 7,0 of 6,W,Rob Emerson,0,26 of 53,49%,40 of 71,7 of 11,63%,0,0,9:08,9 of 32,8 of 9,9 of 12,8 of 26,7 of 9,11 of 18
287,KO/TKO,1,1:03,L,Phillipe Nover,0,3 of 11,27%,3 of 11,0 of 0,---,0,0,0:00,1 of 7,1 of 1,1 of 3,2 of 10,1 of 1,0 of 0,W,Kyle Bradley,0,7 of 11,63%,7 of 11,1 of 1,100%,0,0,0:09,4 of 7,3 of 4,0 of 0,3 of 6,1 of 1,3 of 4
288,Decision - Unanimous,3,15:00,L,Phillipe Nover,0,20 of 55,36%,95 of 132,0 of 1,0%,2,1,1:16,9 of 36,4 of 9,7 of 10,11 of 40,7 of 11,2 of 4,W,Efrain Escudero,0,27 of 45,60%,81 of 104,7 of 8,87%,0,0,9:20,9 of 22,4 of 8,14 of 15,4 of 13,6 of 9,17 of 23
289,Decision - Unanimous,3,15:00,L,Diego Nunes,0,18 of 32,56%,19 of 33,0 of 0,---,0,0,0:00,12 of 24,4 of 6,2 of 2,13 of 25,3 of 5,2 of 2,W,Nik Lentz,0,56 of 74,75%,205 of 234,10 of 21,47%,0,0,12:13,34 of 51,7 of 7,15 of 16,9 of 21,16 of 17,31 of 36
290,Decision - Unanimous,3,15:00,W,Diego Nunes,2,61 of 137,44%,68 of 148,3 of 6,50%,0,0,5:51,36 of 106,6 of 10,19 of 21,41 of 97,3 of 5,17 of 35,L,Bart Palaszewski,0,37 of 119,31%,45 of 128,0 of 0,---,2,0,0:13,16 of 88,4 of 7,17 of 24,33 of 113,3 of 5,1 of 1
291,Decision - Unanimous,3,15:00,L,Diego Nunes,0,49 of 125,39%,49 of 125,0 of 0,---,0,0,0:00,11 of 58,15 of 20,23 of 47,35 of 106,14 of 19,0 of 0,W,Dennis Siver,0,68 of 203,33%,78 of 216,0 of 6,0%,0,0,0:33,31 of 143,17 of 24,20 of 36,58 of 183,10 of 20,0 of 0
292,Decision - Unanimous,3,15:00,W,Diego Nunes,0,42 of 91,46%,42 of 91,0 of 0,---,0,0,0:55,9 of 44,13 of 22,20 of 25,34 of 80,8 of 11,0 of 0,L,Manvel Gamburyan,0,19 of 56,33%,25 of 63,2 of 17,11%,0,0,3:31,12 of 46,3 of 6,4 of 4,7 of 38,9 of 15,3 of 3
293,Decision - Unanimous,3,15:00,L,Diego Nunes,1,31 of 104,29%,34 of 108,2 of 2,100%,0,0,2:18,14 of 74,10 of 15,7 of 15,19 of 84,8 of 10,4 of 10,W,Kenny Florian,0,42 of 111,37%,112 of 185,4 of 9,44%,1,0,4:52,28 of 90,9 of 14,5 of 7,20 of 77,6 of 13,16 of 21
294,Decision - Split,3,15:00,W,Diego Nunes,0,65 of 111,58%,75 of 122,0 of 1,0%,0,0,2:10,27 of 64,25 of 31,13 of 16,41 of 75,23 of 34,1 of 2,L,Mike Brown,0,68 of 117,58%,101 of 164,4 of 16,25%,0,0,4:55,26 of 67,9 of 13,33 of 37,13 of 52,32 of 40,23 of 25
295,Decision - Unanimous,3,15:00,W,Diego Nunes,0,20 of 44,45%,48 of 73,5 of 9,55%,4,0,11:10,13 of 32,6 of 9,1 of 3,4 of 12,4 of 8,12 of 24,L,Tyler Toner,0,15 of 34,44%,31 of 50,0 of 0,---,1,0,1:43,13 of 31,2 of 2,0 of 1,7 of 22,4 of 8,4 of 4
296,Decision - Split,3,15:00,W,Diego Nunes,0,37 of 127,29%,37 of 127,0 of 0,---,0,0,0:23,11 of 43,8 of 20,18 of 64,34 of 124,3 of 3,0 of 0,L,Raphael Assuncao,0,34 of 115,29%,39 of 120,2 of 5,40%,0,0,0:38,20 of 92,6 of 9,8 of 14,27 of 97,7 of 18,0 of 0
297,Decision - Unanimous,3,15:00,L,Diego Nunes,0,29 of 53,54%,32 of 58,2 of 7,28%,2,0,4:24,2 of 24,23 of 24,4 of 5,7 of 30,22 of 22,0 of 1,W,LC Davis,0,51 of 88,57%,134 of 173,9 of 13,69%,0,0,4:49,21 of 57,30 of 31,0 of 0,12 of 47,23 of 25,16 of 16
298,Decision - Unanimous,3,15:00,W,Diego Nunes,0,46 of 109,42%,65 of 132,0 of 1,0%,0,0,--,19 of 76,10 of 14,17 of 19,30 of 64,0 of 1,16 of 44,L,Rafael Dias,0,18 of 75,24%,37 of 95,2 of 6,33%,0,0,--,9 of 51,2 of 8,7 of 16,12 of 56,6 of 18,0 of 1
299,Decision - Unanimous,3,15:00,W,Diego Nunes,0,50 of 94,53%,113 of 162,1 of 3,33%,0,0,6:28,14 of 47,19 of 26,17 of 21,16 of 42,28 of 40,6 of 12,L,Cole Province,0,19 of 36,52%,61 of 82,2 of 7,28%,2,0,2:29,5 of 22,14 of 14,0 of 0,4 of 16,15 of 20,0 of 0
300,Decision - Unanimous,5,25:00,W,Amanda Nunes,0,124 of 214,57%,132 of 222,6 of 7,85%,1,0,8:01,90 of 170,13 of 20,21 of 24,91 of 173,1 of 1,32 of 40,L,Felicia Spencer,0,42 of 130,32%,70 of 161,0 of 7,0%,0,0,0:09,24 of 106,7 of 9,11 of 15,36 of 118,4 of 9,2 of 3
301,Decision - Unanimous,5,25:00,W,Amanda Nunes,0,79 of 184,42%,199 of 337,8 of 11,72%,2,0,18:30,63 of 162,4 of 6,12 of 16,15 of 46,2 of 3,62 of 135,L,Germaine de Randamie,0,40 of 73,54%,126 of 175,0 of 0,---,1,0,1:39,19 of 48,11 of 15,10 of 10,19 of 42,12 of 13,9 of 18
302,KO/TKO,1,4:10,W,Amanda Nunes,1,17 of 35,48%,17 of 36,0 of 1,0%,0,0,0:05,8 of 23,6 of 9,3 of 3,11 of 27,3 of 4,3 of 4,L,Holly Holm,0,11 of 14,78%,14 of 17,0 of 0,---,0,0,0:00,3 of 4,0 of 1,8 of 9,11 of 14,0 of 0,0 of 0
303,KO/TKO,1,0:51,W,Amanda Nunes,2,13 of 21,61%,13 of 21,0 of 0,---,0,0,0:01,12 of 20,0 of 0,1 of 1,12 of 19,1 of 2,0 of 0,L,Cristiane Justino,0,3 of 15,20%,3 of 15,0 of 1,0%,0,0,0:00,1 of 12,2 of 3,0 of 0,3 of 14,0 of 1,0 of 0
304,KO/TKO,5,22:36,W,Amanda Nunes,0,124 of 254,48%,152 of 288,3 of 4,75%,0,0,4:29,72 of 171,31 of 46,21 of 37,96 of 219,15 of 19,13 of 16,L,Raquel Pennington,0,64 of 169,37%,79 of 186,1 of 8,12%,0,0,2:13,49 of 148,10 of 15,5 of 6,56 of 160,7 of 8,1 of 1
305,Decision - Split,5,25:00,W,Amanda Nunes,0,86 of 176,48%,90 of 180,2 of 8,25%,0,0,2:32,16 of 65,14 of 22,56 of 89,85 of 173,1 of 2,0 of 1,L,Valentina Shevchenko,0,72 of 194,37%,85 of 209,0 of 1,0%,0,0,0:00,30 of 138,9 of 13,33 of 43,65 of 183,3 of 6,4 of 5
306,KO/TKO,1,0:48,W,Amanda Nunes,0,27 of 47,57%,27 of 47,0 of 0,---,0,0,0:00,23 of 43,3 of 3,1 of 1,27 of 46,0 of 1,0 of 0,L,Ronda Rousey,0,7 of 14,50%,7 of 14,0 of 0,---,0,0,0:00,6 of 12,1 of 1,0 of 1,7 of 14,0 of 0,0 of 0
307,Submission,1,3:16,W,Amanda Nunes,0,40 of 63,63%,40 of 63,0 of 0,---,1,0,0:27,35 of 54,3 of 5,2 of 4,30 of 50,3 of 5,7 of 8,L,Miesha Tate,0,3 of 15,20%,3 of 15,0 of 5,0%,0,0,0:00,2 of 12,1 of 2,0 of 1,3 of 14,0 of 1,0 of 0
308,Decision - Unanimous,3,15:00,W,Amanda Nunes,0,39 of 81,48%,66 of 112,2 of 6,33%,2,0,4:39,21 of 53,6 of 11,12 of 17,20 of 50,0 of 0,19 of 31,L,Valentina Shevchenko,0,28 of 67,41%,56 of 99,1 of 1,100%,0,1,1:19,22 of 58,3 of 6,3 of 3,16 of 51,5 of 8,7 of 8
309,Submission,1,2:53,W,Amanda Nunes,1,27 of 39,69%,36 of 53,0 of 0,---,1,0,0:43,24 of 33,2 of 5,1 of 1,11 of 18,1 of 2,15 of 19,L,Sara McMann,0,2 of 16,12%,4 of 18,0 of 2,0%,0,0,0:06,1 of 13,0 of 1,1 of 2,2 of 15,0 of 1,0 of 0
310,KO/TKO,1,1:56,W,Amanda Nunes,1,15 of 17,88%,17 of 20,0 of 0,---,0,0,0:01,8 of 9,1 of 2,6 of 6,13 of 14,0 of 0,2 of 3,L,Shayna Baszler,0,1 of 8,12%,1 of 8,0 of 2,0%,0,0,0:01,1 of 7,0 of 0,0 of 1,1 of 7,0 of 1,0 of 0
311,KO/TKO,3,11:21,L,Amanda Nunes,0,22 of 37,59%,36 of 54,1 of 2,50%,0,0,3:08,19 of 34,1 of 1,2 of 2,1 of 2,1 of 3,20 of 32,W,Cat Zingano,0,40 of 60,66%,93 of 116,3 of 3,100%,3,0,6:57,31 of 49,7 of 9,2 of 2,1 of 5,7 of 8,32 of 47
312,KO/TKO,1,3:56,W,Amanda Nunes,0,14 of 57,24%,23 of 67,1 of 3,33%,0,0,2:42,14 of 53,0 of 0,0 of 4,0 of 5,0 of 0,14 of 52,L,Germaine de Randamie,0,1 of 6,16%,1 of 6,0 of 0,---,0,0,0:00,0 of 3,0 of 0,1 of 3,1 of 6,0 of 0,0 of 0
313,KO/TKO,1,2:08,W,Amanda Nunes,0,10 of 16,62%,16 of 25,2 of 3,66%,0,0,1:38,9 of 14,1 of 2,0 of 0,1 of 3,0 of 0,9 of 13,L,Sheila Gaff,0,3 of 8,37%,5 of 10,0 of 0,---,0,0,0:12,1 of 4,2 of 3,0 of 1,1 of 5,2 of 3,0 of 0
314,KO/TKO,2,9:53,L,Amanda Nunes,0,36 of 78,46%,66 of 109,1 of 4,25%,0,0,3:21,27 of 64,2 of 5,7 of 9,17 of 43,19 of 35,0 of 0,W,Alexis Davis,0,61 of 96,63%,126 of 168,0 of 2,0%,0,0,3:15,27 of 58,14 of 16,20 of 22,9 of 25,41 of 59,11 of 12
315,KO/TKO,1,0:14,W,Amanda Nunes,1,11 of 19,57%,11 of 19,0 of 0,---,0,0,--,10 of 17,0 of 0,1 of 2,6 of 11,0 of 0,5 of 8,L,Julia Budd,0,3 of 6,50%,3 of 6,0 of 0,---,0,0,--,3 of 6,0 of 0,0 of 0,3 of 6,0 of 0,0 of 0
316,Submission,2,6:34,W,Khabib Nurmagomedov,0,26 of 80,32%,26 of 80,2 of 3,66%,1,0,0:55,18 of 72,7 of 7,1 of 1,25 of 79,0 of 0,1 of 1,L,Justin Gaethje,0,29 of 45,64%,29 of 46,0 of 0,---,0,0,0:14,12 of 26,2 of 4,15 of 15,29 of 45,0 of 0,0 of 0
317,Submission,3,12:06,W,Khabib Nurmagomedov,0,22 of 41,53%,54 of 77,7 of 8,87%,2,0,8:52,16 of 35,3 of 3,3 of 3,10 of 27,1 of 1,11 of 13,L,Dustin Poirier,0,12 of 39,30%,30 of 57,0 of 0,---,1,0,0:00,5 of 26,2 of 7,5 of 6,12 of 38,0 of 1,0 of 0
318,Submission,4,18:03,W,Khabib Nurmagomedov,0,70 of 119,58%,104 of 157,3 of 7,42%,1,0,12:15,58 of 105,11 of 13,1 of 1,24 of 53,1 of 3,45 of 63,L,Conor McGregor,0,51 of 81,62%,96 of 128,0 of 0,---,0,0,0:00,34 of 60,16 of 19,1 of 2,35 of 65,10 of 10,6 of 6
319,Decision - Unanimous,5,25:00,W,Khabib Nurmagomedov,0,134 of 304,44%,172 of 352,6 of 15,40%,1,0,10:33,122 of 287,7 of 12,5 of 5,100 of 255,0 of 0,34 of 49,L,Al Iaquinta,0,41 of 141,29%,43 of 143,0 of 1,0%,0,0,0:00,27 of 117,11 of 20,3 of 4,41 of 141,0 of 0,0 of 0
320,Decision - Unanimous,3,15:00,W,Khabib Nurmagomedov,0,89 of 177,50%,154 of 246,4 of 13,30%,0,0,10:32,77 of 162,8 of 11,4 of 4,32 of 96,2 of 3,55 of 78,L,Edson Barboza,0,25 of 76,32%,25 of 77,0 of 0,---,0,0,0:00,6 of 47,11 of 19,8 of 10,23 of 74,2 of 2,0 of 0
321,Submission,3,12:31,W,Khabib Nurmagomedov,0,94 of 142,66%,140 of 190,2 of 6,33%,1,0,8:44,93 of 141,1 of 1,0 of 0,5 of 21,1 of 1,88 of 120,L,Michael Johnson,0,19 of 77,24%,20 of 78,0 of 0,---,1,0,0:00,9 of 51,7 of 21,3 of 5,19 of 77,0 of 0,0 of 0
322,KO/TKO,2,8:38,W,Khabib Nurmagomedov,0,75 of 105,71%,107 of 139,2 of 3,66%,0,0,5:32,73 of 103,0 of 0,2 of 2,3 of 10,1 of 1,71 of 94,L,Darrell Horcher,0,6 of 27,22%,18 of 42,0 of 0,---,0,0,0:00,4 of 23,1 of 3,1 of 1,5 of 26,0 of 0,1 of 1
323,Decision - Unanimous,3,15:00,W,Khabib Nurmagomedov,0,36 of 97,37%,72 of 135,6 of 12,50%,0,0,9:47,24 of 83,6 of 8,6 of 6,14 of 72,4 of 4,18 of 21,L,Rafael Dos Anjos,0,20 of 56,35%,40 of 76,0 of 1,0%,0,0,0:13,11 of 39,7 of 14,2 of 3,18 of 52,1 of 3,1 of 1
324,Decision - Unanimous,3,15:00,W,Khabib Nurmagomedov,0,54 of 130,41%,90 of 169,5 of 11,45%,0,0,6:31,40 of 115,9 of 10,5 of 5,44 of 111,2 of 7,8 of 12,L,Pat Healy,0,44 of 157,28%,68 of 189,0 of 2,0%,0,0,0:06,27 of 131,12 of 21,5 of 5,42 of 155,2 of 2,0 of 0
325,Decision - Unanimous,3,15:00,W,Khabib Nurmagomedov,0,23 of 40,57%,46 of 68,21 of 27,77%,2,0,10:29,16 of 32,3 of 4,4 of 4,6 of 11,2 of 4,15 of 25,L,Abel Trujillo,0,11 of 30,36%,18 of 39,1 of 1,100%,0,0,1:37,8 of 27,3 of 3,0 of 0,4 of 21,4 of 4,3 of 5
326,KO/TKO,1,1:55,W,Khabib Nurmagomedov,1,22 of 31,70%,22 of 31,0 of 0,---,0,0,0:13,22 of 29,0 of 2,0 of 0,5 of 12,0 of 0,17 of 19,L,Thiago Tavares,0,2 of 10,20%,2 of 10,0 of 0,---,0,0,0:00,0 of 7,1 of 2,1 of 1,2 of 10,0 of 0,0 of 0
327,Decision - Unanimous,3,15:00,W,Khabib Nurmagomedov,0,25 of 101,24%,33 of 112,0 of 13,0%,0,0,4:26,13 of 82,7 of 12,5 of 7,15 of 89,10 of 12,0 of 0,L,Gleison Tibau,0,28 of 87,32%,46 of 110,1 of 6,16%,0,0,0:17,15 of 70,13 of 17,0 of 0,19 of 78,9 of 9,0 of 0
328,Submission,3,12:08,W,Khabib Nurmagomedov,1,35 of 77,45%,59 of 106,3 of 9,33%,1,0,5:58,32 of 72,3 of 4,0 of 1,15 of 47,3 of 4,17 of 26,L,Kamal Shalorus,0,13 of 44,29%,18 of 51,0 of 2,0%,0,0,0:05,9 of 37,2 of 5,2 of 2,11 of 40,2 of 4,0 of 0
329,KO/TKO,1,0:51,W,Said Nurmagomedov,0,18 of 24,75%,18 of 24,0 of 0,---,0,0,0:05,17 of 22,0 of 0,1 of 2,3 of 7,4 of 4,11 of 13,L,Mark Striegl,0,3 of 7,42%,3 of 7,0 of 1,0%,0,0,0:00,1 of 5,0 of 0,2 of 2,3 of 7,0 of 0,0 of 0
330,Decision - Unanimous,3,15:00,L,Said Nurmagomedov,0,55 of 172,31%,77 of 200,0 of 2,0%,0,0,0:14,24 of 131,10 of 18,21 of 23,49 of 162,2 of 5,4 of 5,W,Raoni Barcelos,0,42 of 100,42%,52 of 112,2 of 5,40%,0,0,2:39,16 of 61,8 of 16,18 of 23,32 of 85,5 of 9,5 of 6
331,KO/TKO,1,2:28,W,Said Nurmagomedov,1,17 of 24,70%,17 of 24,0 of 0,---,0,0,0:05,6 of 13,6 of 6,5 of 5,12 of 19,5 of 5,0 of 0,L,Ricardo Ramos,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:00,1 of 5,1 of 2,0 of 1,2 of 8,0 of 0,0 of 0
332,Decision - Split,3,15:00,W,Said Nurmagomedov,0,65 of 113,57%,86 of 134,1 of 11,9%,0,0,2:00,40 of 83,13 of 16,12 of 14,45 of 91,14 of 15,6 of 7,L,Justin Scoggins,0,32 of 87,36%,32 of 87,0 of 1,0%,0,0,0:00,18 of 62,4 of 14,10 of 11,29 of 83,2 of 2,1 of 2
333,Submission,1,2:50,L,Abubakar Nurmagomedov,0,4 of 9,44%,22 of 34,1 of 1,100%,0,0,1:50,3 of 8,0 of 0,1 of 1,4 of 9,0 of 0,0 of 0,W,David Zawada,0,2 of 11,18%,25 of 34,0 of 0,---,2,0,0:00,0 of 7,1 of 3,1 of 1,2 of 11,0 of 0,0 of 0
334,Decision - Unanimous,3,15:00,W,Kennedy Nzechukwu,0,50 of 123,40%,50 of 123,0 of 0,---,0,0,0:00,38 of 102,10 of 18,2 of 3,47 of 120,0 of 0,3 of 3,L,Darko Stosic,0,60 of 134,44%,63 of 137,4 of 10,40%,0,0,2:09,21 of 80,7 of 9,32 of 45,48 of 111,10 of 20,2 of 3
335,Submission,3,14:20,L,Kennedy Nzechukwu,0,40 of 72,55%,47 of 80,0 of 0,---,0,0,4:24,33 of 64,7 of 8,0 of 0,11 of 36,7 of 7,22 of 29,W,Paul Craig,0,25 of 77,32%,31 of 83,1 of 16,6%,2,1,1:38,6 of 51,13 of 20,6 of 6,21 of 71,4 of 6,0 of 0
