,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
273,Submission,1,4:03,L,Jacob Volkmann,0,13 of 36,36%,14 of 38,0 of 0,---,0,0,0:02,12 of 35,1 of 1,0 of 0,11 of 34,2 of 2,0 of 0,W,Martin Kampmann,1,14 of 34,41%,24 of 44,0 of 0,---,1,0,1:44,14 of 34,0 of 0,0 of 0,7 of 20,0 of 1,7 of 13
274,Decision - Unanimous,3,15:00,L,Jacob Volkmann,0,16 of 38,42%,83 of 115,1 of 4,25%,1,1,6:07,11 of 25,2 of 5,3 of 8,2 of 13,6 of 16,8 of 9,W,Paulo Thiago,2,34 of 77,44%,53 of 103,2 of 4,50%,0,1,6:00,21 of 63,9 of 10,4 of 4,11 of 33,8 of 12,15 of 32
275,KO/TKO,2,6:15,W,Alexander Volkov,0,45 of 73,61%,45 of 73,0 of 0,---,0,0,0:05,32 of 59,11 of 11,2 of 3,42 of 69,3 of 4,0 of 0,L,Walt Harris,0,16 of 58,27%,16 of 58,0 of 1,0%,0,0,0:00,7 of 45,5 of 9,4 of 4,16 of 56,0 of 2,0 of 0
276,Decision - Unanimous,5,25:00,L,Alexander Volkov,0,31 of 77,40%,127 of 177,1 of 2,50%,0,0,0:46,22 of 62,6 of 12,3 of 3,31 of 76,0 of 1,0 of 0,W,Curtis Blaydes,0,69 of 99,69%,116 of 163,14 of 25,56%,0,0,19:52,34 of 60,7 of 9,28 of 30,30 of 52,6 of 6,33 of 41
277,Decision - Unanimous,3,15:00,W,Alexander Volkov,0,86 of 152,56%,86 of 152,0 of 0,---,0,0,0:00,44 of 101,26 of 32,16 of 19,86 of 152,0 of 0,0 of 0,L,Greg Hardy,0,46 of 135,34%,51 of 140,0 of 2,0%,0,0,0:00,23 of 92,13 of 29,10 of 14,46 of 135,0 of 0,0 of 0
278,KO/TKO,3,14:49,L,Alexander Volkov,0,121 of 171,70%,133 of 183,1 of 2,50%,0,0,1:46,78 of 122,29 of 33,14 of 16,88 of 129,20 of 29,13 of 13,W,Derrick Lewis,1,39 of 70,55%,40 of 71,0 of 2,0%,0,1,0:43,31 of 61,6 of 7,2 of 2,21 of 47,1 of 3,17 of 20
279,KO/TKO,4,16:38,W,Alexander Volkov,1,48 of 90,53%,96 of 144,2 of 2,100%,0,0,1:46,37 of 75,8 of 11,3 of 4,32 of 71,3 of 5,13 of 14,L,Fabricio Werdum,0,48 of 88,54%,83 of 130,3 of 9,33%,0,2,6:39,30 of 66,12 of 14,6 of 8,22 of 41,1 of 2,25 of 45
280,KO/TKO,3,13:30,W,Alexander Volkov,1,135 of 253,53%,144 of 264,2 of 2,100%,0,0,0:58,84 of 178,18 of 27,33 of 48,114 of 214,3 of 11,18 of 28,L,Stefan Struve,0,41 of 162,25%,41 of 162,0 of 0,---,0,0,0:00,26 of 125,8 of 27,7 of 10,41 of 162,0 of 0,0 of 0
281,Decision - Unanimous,3,15:00,W,Alexander Volkov,0,122 of 182,67%,125 of 185,0 of 0,---,0,0,0:23,77 of 132,29 of 34,16 of 16,105 of 157,17 of 25,0 of 0,L,Roy Nelson,0,32 of 67,47%,40 of 75,1 of 8,12%,0,0,4:32,18 of 52,9 of 9,5 of 6,25 of 58,6 of 7,1 of 2
282,Decision - Split,3,15:00,W,Alexander Volkov,0,45 of 84,53%,91 of 141,1 of 2,50%,0,0,3:45,35 of 71,9 of 12,1 of 1,31 of 68,14 of 16,0 of 0,L,Timothy Johnson,1,43 of 93,46%,62 of 116,1 of 8,12%,0,0,4:33,36 of 83,5 of 7,2 of 3,13 of 53,8 of 10,22 of 30
283,KO/TKO,3,12:17,L,Jason Von Flue,0,24 of 95,25%,57 of 138,0 of 1,0%,0,1,--,18 of 87,5 of 6,1 of 2,21 of 88,3 of 5,0 of 2,W,Luke Stewart,0,80 of 131,61%,117 of 181,5 of 16,31%,0,0,--,54 of 101,14 of 15,12 of 15,46 of 79,9 of 13,25 of 39
284,TKO - Doctor's Stoppage,1,0:43,L,Jason Von Flue,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Cung Le,0,2 of 4,50%,2 of 4,0 of 0,---,0,0,--,1 of 3,1 of 1,0 of 0,2 of 4,0 of 0,0 of 0
285,Submission,2,7:22,W,Jason Von Flue,0,23 of 32,71%,58 of 89,0 of 0,---,2,1,--,19 of 28,3 of 3,1 of 1,18 of 23,2 of 3,3 of 6,L,Eric Wray,0,13 of 27,48%,22 of 39,2 of 3,66%,1,0,--,9 of 22,3 of 4,1 of 1,10 of 24,2 of 2,1 of 1
286,Submission,1,2:01,L,Jason Von Flue,0,0 of 2,0%,9 of 11,0 of 0,---,0,1,0:40,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Joe Riggs,0,1 of 4,25%,1 of 4,1 of 1,100%,1,0,0:37,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0
287,Decision - Unanimous,3,15:00,L,Jason Von Flue,0,17 of 57,29%,29 of 69,2 of 9,22%,1,0,4:07,9 of 46,5 of 8,3 of 3,10 of 43,7 of 12,0 of 2,W,Luke Cummo,0,43 of 108,39%,97 of 165,3 of 4,75%,3,0,4:05,18 of 73,13 of 23,12 of 12,22 of 69,13 of 25,8 of 14
288,Submission,3,11:17,W,Jason Von Flue,0,28 of 68,41%,50 of 90,0 of 2,0%,2,0,3:19,18 of 51,10 of 17,0 of 0,13 of 42,15 of 26,0 of 0,L,Alex Karalexis,0,18 of 60,30%,35 of 77,1 of 5,20%,3,0,2:14,14 of 54,2 of 4,2 of 2,6 of 39,10 of 19,2 of 2
