,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
36,Submission,2,9:02,L,Alexander Yakovlev,0,18 of 41,43%,18 of 41,1 of 2,50%,0,0,0:02,9 of 27,4 of 6,5 of 8,18 of 40,0 of 0,0 of 1,W,Zak Cummings,0,24 of 80,30%,38 of 94,0 of 0,---,1,0,1:10,14 of 67,3 of 6,7 of 7,22 of 74,2 of 5,0 of 1
37,Decision - Unanimous,3,15:00,L,Alexander Yakovlev,0,8 of 15,53%,11 of 18,0 of 0,---,0,0,0:00,1 of 5,6 of 9,1 of 1,5 of 11,3 of 4,0 of 0,W,Kamaru Usman,0,41 of 67,61%,155 of 195,5 of 9,55%,0,0,13:02,26 of 46,10 of 15,5 of 6,0 of 21,1 of 2,40 of 44
38,KO/TKO,1,3:59,W,Alexander Yakovlev,1,15 of 18,83%,17 of 20,2 of 2,100%,0,0,0:00,5 of 7,5 of 6,5 of 5,8 of 10,3 of 4,4 of 4,L,George Sullivan,0,14 of 22,63%,19 of 27,0 of 0,---,0,0,1:42,1 of 6,5 of 5,8 of 11,11 of 19,3 of 3,0 of 0
39,Decision - Unanimous,3,15:00,W,Alexander Yakovlev,1,31 of 72,43%,46 of 92,2 of 5,40%,0,0,2:53,21 of 59,9 of 11,1 of 2,15 of 49,8 of 12,8 of 11,L,Gray Maynard,0,21 of 55,38%,27 of 61,2 of 17,11%,0,0,2:54,16 of 41,3 of 12,2 of 2,18 of 48,3 of 7,0 of 0
40,Decision - Unanimous,3,15:00,L,Alexander Yakovlev,0,44 of 107,41%,44 of 107,0 of 9,0%,0,0,0:06,24 of 83,11 of 15,9 of 9,43 of 106,1 of 1,0 of 0,W,Nicholas Musoke,0,70 of 156,44%,97 of 183,0 of 4,0%,0,0,6:47,41 of 126,15 of 16,14 of 14,53 of 135,17 of 21,0 of 0
41,Decision - Unanimous,3,15:00,L,Alexander Yakovlev,0,22 of 43,51%,24 of 45,1 of 2,50%,0,1,1:28,8 of 20,1 of 3,13 of 20,20 of 39,1 of 2,1 of 2,W,Demian Maia,1,29 of 73,39%,83 of 128,2 of 3,66%,0,0,8:08,27 of 70,2 of 2,0 of 1,4 of 34,0 of 0,25 of 39
42,KO/TKO,3,13:12,L,Keiichiro Yamamiya,0,14 of 58,24%,18 of 62,0 of 0,---,0,0,0:51,11 of 55,0 of 0,3 of 3,13 of 57,1 of 1,0 of 0,W,Eugene Jackson,1,22 of 105,20%,47 of 131,0 of 1,0%,0,0,2:36,19 of 101,1 of 2,2 of 2,13 of 91,9 of 14,0 of 0
43,Submission,2,6:58,L,Kenichi Yamamoto,0,3 of 7,42%,3 of 7,0 of 4,0%,0,0,0:01,0 of 3,2 of 2,1 of 2,2 of 6,1 of 1,0 of 0,W,Pat Miletich,0,16 of 28,57%,31 of 43,3 of 3,100%,2,0,4:24,15 of 25,0 of 0,1 of 3,5 of 15,1 of 1,10 of 12
44,Submission,2,9:15,W,Kenichi Yamamoto,0,1 of 4,25%,1 of 4,0 of 0,---,1,0,0:00,0 of 3,1 of 1,0 of 0,0 of 3,1 of 1,0 of 0,L,Katsuhisa Fujii,0,27 of 63,42%,93 of 135,2 of 3,66%,0,0,8:48,25 of 61,1 of 1,1 of 1,1 of 1,1 of 1,25 of 61
45,Decision - Unanimous,3,15:00,W,Kenichi Yamamoto,0,20 of 26,76%,36 of 45,0 of 0,---,0,0,14:16,6 of 12,14 of 14,0 of 0,2 of 4,0 of 0,18 of 22,L,Daiju Takase,0,5 of 9,55%,12 of 17,0 of 0,---,0,0,0:00,5 of 7,0 of 1,0 of 1,0 of 3,0 of 1,5 of 5
46,Could Not Continue,2,7:37,NC,Norifumi Yamamoto,0,19 of 49,38%,19 of 49,0 of 0,---,0,0,0:00,12 of 40,1 of 3,6 of 6,17 of 46,2 of 3,0 of 0,NC,Roman Salazar,0,16 of 49,32%,19 of 53,1 of 2,50%,0,0,0:10,12 of 43,2 of 4,2 of 2,14 of 46,2 of 3,0 of 0
47,Submission,1,4:29,L,Norifumi Yamamoto,0,21 of 49,42%,21 of 49,1 of 2,50%,0,0,0:39,19 of 45,2 of 4,0 of 0,17 of 40,4 of 9,0 of 0,W,Vaughan Lee,1,14 of 30,46%,32 of 48,0 of 1,0%,2,0,0:04,9 of 24,4 of 5,1 of 1,7 of 22,7 of 8,0 of 0
48,Decision - Unanimous,3,15:00,L,Norifumi Yamamoto,0,15 of 28,53%,27 of 40,1 of 4,25%,0,1,4:10,7 of 19,6 of 7,2 of 2,10 of 22,3 of 3,2 of 3,W,Darren Uyenoyama,0,15 of 18,83%,84 of 100,2 of 3,66%,1,1,5:48,7 of 9,6 of 7,2 of 2,5 of 8,3 of 3,7 of 7
49,Decision - Unanimous,3,15:00,L,Norifumi Yamamoto,0,16 of 65,24%,17 of 66,0 of 2,0%,0,0,0:27,12 of 59,3 of 5,1 of 1,14 of 59,2 of 5,0 of 1,W,Demetrious Johnson,0,38 of 102,37%,70 of 134,10 of 15,66%,0,0,3:46,17 of 73,12 of 15,9 of 14,23 of 82,12 of 17,3 of 3
50,Decision - Unanimous,3,15:00,L,Hiroko Yamanaka,0,32 of 118,27%,34 of 120,0 of 6,0%,0,0,4:10,13 of 93,2 of 3,17 of 22,25 of 108,7 of 10,0 of 0,W,Germaine de Randamie,0,42 of 130,32%,67 of 158,0 of 1,0%,0,0,0:34,36 of 122,4 of 4,2 of 4,42 of 129,0 of 1,0 of 0
51,Overturned,1,0:16,NC,Hiroko Yamanaka,0,0 of 4,0%,0 of 4,0 of 0,---,0,0,0:00,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0,NC,Cristiane Justino,2,12 of 16,75%,12 of 16,0 of 0,---,0,0,0:07,12 of 16,0 of 0,0 of 0,8 of 10,0 of 0,4 of 6
52,Decision - Unanimous,3,15:00,W,Yan Xiaonan,0,74 of 170,43%,133 of 234,0 of 0,---,0,0,0:19,54 of 143,15 of 21,5 of 6,58 of 149,14 of 18,2 of 3,L,Claudia Gadelha,0,36 of 96,37%,84 of 149,2 of 10,20%,0,0,6:46,29 of 84,6 of 11,1 of 1,30 of 88,1 of 3,5 of 5
53,Decision - Unanimous,3,15:00,W,Yan Xiaonan,0,93 of 178,52%,157 of 254,5 of 6,83%,0,0,5:07,59 of 138,20 of 23,14 of 17,73 of 151,7 of 10,13 of 17,L,Karolina Kowalkiewicz,0,38 of 85,44%,51 of 103,0 of 1,0%,1,0,1:44,19 of 55,7 of 14,12 of 16,35 of 79,3 of 6,0 of 0
54,Decision - Unanimous,3,15:00,W,Yan Xiaonan,0,94 of 249,37%,105 of 264,1 of 1,100%,0,0,1:51,64 of 199,11 of 22,19 of 28,83 of 229,8 of 17,3 of 3,L,Angela Hill,0,71 of 144,49%,78 of 151,1 of 3,33%,1,0,0:55,44 of 110,21 of 26,6 of 8,56 of 127,13 of 15,2 of 2
55,Decision - Unanimous,3,15:00,W,Yan Xiaonan,0,150 of 331,45%,150 of 333,0 of 1,0%,0,0,0:00,115 of 276,9 of 13,26 of 42,146 of 324,4 of 7,0 of 0,L,Syuri Kondo,0,86 of 221,38%,86 of 221,0 of 0,---,0,0,0:00,60 of 181,12 of 25,14 of 15,82 of 210,4 of 11,0 of 0
56,Decision - Unanimous,3,15:00,W,Yan Xiaonan,0,71 of 227,31%,71 of 227,0 of 0,---,0,0,0:00,42 of 174,2 of 8,27 of 45,71 of 226,0 of 1,0 of 0,L,Viviane Pereira,0,44 of 212,20%,44 of 212,0 of 0,---,0,0,0:00,34 of 189,10 of 23,0 of 0,43 of 210,1 of 2,0 of 0
57,Decision - Unanimous,3,15:00,W,Yan Xiaonan,0,96 of 211,45%,106 of 222,0 of 0,---,0,0,0:03,80 of 191,5 of 7,11 of 13,76 of 183,18 of 24,2 of 4,L,Kailin Curran,0,52 of 134,38%,139 of 233,2 of 6,33%,0,0,7:43,33 of 110,12 of 16,7 of 8,34 of 106,13 of 17,5 of 11
58,KO/TKO,5,23:24,W,Petr Yan,1,194 of 309,62%,258 of 376,1 of 2,50%,0,0,4:50,150 of 256,35 of 44,9 of 9,99 of 201,9 of 11,86 of 97,L,Jose Aldo,0,83 of 157,52%,83 of 157,0 of 1,0%,0,0,0:00,38 of 97,28 of 39,17 of 21,81 of 154,2 of 3,0 of 0
59,KO/TKO,3,10:43,W,Petr Yan,3,54 of 108,50%,62 of 116,2 of 2,100%,0,0,1:26,40 of 90,11 of 14,3 of 4,26 of 73,14 of 17,14 of 18,L,Urijah Faber,0,18 of 76,23%,28 of 86,0 of 3,0%,0,0,0:16,14 of 64,2 of 9,2 of 3,15 of 71,3 of 5,0 of 0
60,Decision - Unanimous,3,15:00,W,Petr Yan,2,56 of 189,29%,58 of 192,1 of 3,33%,0,0,0:39,40 of 166,13 of 19,3 of 4,42 of 167,10 of 12,4 of 10,L,Jimmie Rivera,0,73 of 192,38%,76 of 195,0 of 3,0%,0,0,0:39,42 of 145,15 of 24,16 of 23,60 of 173,9 of 15,4 of 4
61,Decision - Unanimous,3,15:00,W,Petr Yan,0,80 of 155,51%,102 of 180,2 of 5,40%,0,0,1:29,61 of 131,16 of 20,3 of 4,61 of 134,15 of 17,4 of 4,L,John Dodson,1,30 of 81,37%,35 of 86,2 of 8,25%,0,0,0:37,18 of 65,8 of 11,4 of 5,25 of 73,4 of 7,1 of 1
62,KO/TKO,2,10:00,W,Petr Yan,0,76 of 118,64%,101 of 145,3 of 4,75%,1,0,3:37,49 of 86,23 of 27,4 of 5,42 of 78,8 of 8,26 of 32,L,Douglas Silva de Andrade,0,28 of 77,36%,28 of 77,0 of 1,0%,0,0,0:00,13 of 44,10 of 20,5 of 13,26 of 75,2 of 2,0 of 0
63,Decision - Unanimous,3,15:00,W,Petr Yan,0,100 of 232,43%,115 of 249,0 of 1,0%,0,1,0:13,87 of 216,10 of 13,3 of 3,73 of 195,20 of 29,7 of 8,L,Jin Soo Son,0,58 of 220,26%,63 of 226,1 of 7,14%,0,0,2:35,51 of 203,4 of 13,3 of 4,47 of 201,7 of 13,4 of 6
64,KO/TKO,1,3:28,W,Petr Yan,2,25 of 40,62%,29 of 45,0 of 0,---,0,0,0:04,18 of 32,7 of 8,0 of 0,19 of 31,1 of 1,5 of 8,L,Teruto Ishihara,0,11 of 30,36%,11 of 30,0 of 2,0%,0,0,0:18,4 of 18,2 of 5,5 of 7,9 of 28,2 of 2,0 of 0
65,Submission,2,5:42,L,Adam Yandiev,0,1 of 12,8%,1 of 12,0 of 0,---,0,0,0:00,0 of 9,0 of 2,1 of 1,1 of 10,0 of 2,0 of 0,W,Jordan Johnson,0,35 of 55,63%,55 of 82,3 of 4,75%,2,0,3:35,33 of 52,1 of 2,1 of 1,3 of 15,2 of 2,30 of 38
66,KO/TKO,1,2:46,W,Adrian Yanez,1,17 of 34,50%,18 of 35,0 of 0,---,0,0,0:05,15 of 32,2 of 2,0 of 0,16 of 33,1 of 1,0 of 0,L,Victor Rodriguez,0,6 of 13,46%,9 of 16,0 of 3,0%,0,0,0:54,5 of 11,1 of 2,0 of 0,6 of 12,0 of 1,0 of 0
67,KO/TKO,2,6:50,W,Dongi Yang,0,29 of 42,69%,54 of 76,1 of 6,16%,0,0,1:57,23 of 36,5 of 5,1 of 1,15 of 22,2 of 2,12 of 18,L,Jake Collier,1,22 of 41,53%,29 of 48,0 of 1,0%,0,0,1:47,8 of 22,9 of 13,5 of 6,20 of 38,2 of 3,0 of 0
68,Decision - Unanimous,3,15:00,L,Dongi Yang,0,32 of 83,38%,44 of 95,1 of 3,33%,0,0,0:34,17 of 58,4 of 10,11 of 15,28 of 79,3 of 3,1 of 1,W,Brad Tavares,0,39 of 159,24%,47 of 167,2 of 3,66%,0,0,2:18,13 of 114,10 of 22,16 of 23,35 of 154,4 of 5,0 of 0
69,Decision - Unanimous,3,15:00,L,Dongi Yang,1,50 of 134,37%,51 of 135,1 of 2,50%,0,0,0:20,35 of 118,6 of 6,9 of 10,49 of 133,1 of 1,0 of 0,W,Court McGee,0,62 of 201,30%,66 of 205,2 of 7,28%,1,0,0:57,36 of 158,6 of 19,20 of 24,53 of 185,5 of 11,4 of 5
70,KO/TKO,2,9:47,W,Dongi Yang,1,57 of 71,80%,145 of 181,1 of 1,100%,2,1,8:17,46 of 60,9 of 9,2 of 2,8 of 14,0 of 0,49 of 57,L,Rob Kimmons,0,1 of 15,6%,19 of 33,1 of 1,100%,0,0,0:20,1 of 15,0 of 0,0 of 0,1 of 12,0 of 2,0 of 1
71,Decision - Split,3,15:00,L,Dongi Yang,0,51 of 98,52%,60 of 117,3 of 5,60%,0,0,2:07,36 of 82,7 of 8,8 of 8,45 of 92,4 of 4,2 of 2,W,Chris Camozzi,0,74 of 130,56%,85 of 145,0 of 1,0%,0,1,0:37,32 of 82,25 of 29,17 of 19,58 of 107,16 of 23,0 of 0
72,Decision - Unanimous,3,15:00,L,Jianping Yang,0,21 of 78,26%,24 of 82,1 of 4,25%,0,0,0:31,4 of 47,0 of 4,17 of 27,21 of 77,0 of 1,0 of 0,W,Guangyou Ning,0,31 of 91,34%,41 of 103,2 of 3,66%,1,0,2:03,13 of 64,8 of 14,10 of 13,28 of 86,3 of 4,0 of 1
73,KO/TKO,2,8:12,L,Masutatsu Yano,0,18 of 49,36%,27 of 61,1 of 3,33%,0,0,2:02,15 of 42,1 of 1,2 of 6,3 of 19,0 of 0,15 of 30,W,Katsuhisa Fujii,1,18 of 41,43%,22 of 45,0 of 0,---,0,0,0:03,10 of 33,4 of 4,4 of 4,14 of 36,4 of 5,0 of 0
74,Decision - Unanimous,3,15:00,L,Hu Yaozong,0,92 of 174,52%,98 of 183,0 of 1,0%,0,0,5:22,33 of 99,24 of 29,35 of 46,70 of 141,22 of 33,0 of 0,W,Rashad Coulter,1,98 of 157,62%,108 of 167,0 of 0,---,0,0,0:12,80 of 139,12 of 12,6 of 6,69 of 121,27 of 33,2 of 3
