,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
194,Submission,2,7:27,W,Demian Maia,0,15 of 21,71%,35 of 46,1 of 8,12%,3,2,3:04,12 of 17,2 of 3,1 of 1,3 of 3,0 of 1,12 of 17,L,Ed Herman,0,15 of 32,46%,44 of 62,1 of 1,100%,0,1,3:48,11 of 27,3 of 3,1 of 2,0 of 2,4 of 4,11 of 26
195,Submission,1,2:40,W,Demian Maia,0,3 of 3,100%,9 of 11,2 of 2,100%,1,0,2:26,1 of 1,1 of 1,1 of 1,1 of 1,0 of 0,2 of 2,L,Ryan Jensen,0,2 of 3,66%,6 of 7,0 of 0,---,0,0,0:00,2 of 3,0 of 0,0 of 0,0 of 1,0 of 0,2 of 2
196,Submission,1,4:29,W,Jennifer Maia,0,20 of 37,54%,31 of 49,0 of 0,---,1,0,0:00,16 of 32,3 of 4,1 of 1,18 of 35,2 of 2,0 of 0,L,Joanne Calderwood,0,26 of 49,53%,33 of 57,1 of 1,100%,0,0,2:11,6 of 25,9 of 9,11 of 15,24 of 45,0 of 1,2 of 3
197,Decision - Unanimous,3,15:00,L,Jennifer Maia,0,58 of 231,25%,74 of 248,1 of 2,50%,0,0,2:31,31 of 193,5 of 13,22 of 25,57 of 228,1 of 2,0 of 1,W,Katlyn Chookagian,0,73 of 180,40%,109 of 217,0 of 1,0%,0,0,0:00,45 of 142,15 of 21,13 of 17,73 of 180,0 of 0,0 of 0
198,Decision - Unanimous,3,15:00,W,Jennifer Maia,0,83 of 174,47%,111 of 205,0 of 0,---,0,0,3:19,72 of 158,9 of 14,2 of 2,65 of 150,17 of 20,1 of 4,L,Roxanne Modafferi,0,29 of 110,26%,76 of 161,0 of 9,0%,0,0,3:32,25 of 100,1 of 5,3 of 5,28 of 109,1 of 1,0 of 0
199,Decision - Unanimous,3,15:00,W,Jennifer Maia,0,60 of 128,46%,70 of 142,0 of 0,---,0,0,1:18,44 of 112,12 of 12,4 of 4,49 of 113,11 of 15,0 of 0,L,Alexis Davis,0,72 of 122,59%,107 of 174,1 of 2,50%,0,0,5:15,16 of 54,28 of 37,28 of 31,50 of 94,21 of 27,1 of 1
200,Decision - Unanimous,3,15:00,L,Jennifer Maia,0,42 of 104,40%,55 of 118,0 of 0,---,0,0,2:29,19 of 72,14 of 23,9 of 9,30 of 86,10 of 16,2 of 2,W,Liz Carmouche,0,53 of 78,67%,109 of 135,3 of 4,75%,0,0,5:21,32 of 57,12 of 12,9 of 9,31 of 55,3 of 3,19 of 20
201,Decision - Majority,3,15:00,D,Levan Makashvili,0,65 of 114,57%,102 of 153,2 of 5,40%,0,0,2:01,32 of 77,29 of 30,4 of 7,26 of 67,38 of 46,1 of 1,D,Damon Jackson,0,44 of 131,33%,85 of 175,0 of 6,0%,0,0,6:39,22 of 104,19 of 23,3 of 4,24 of 99,19 of 31,1 of 1
202,Decision - Split,3,15:00,L,Levan Makashvili,0,37 of 65,56%,66 of 96,2 of 8,25%,0,0,5:46,16 of 40,9 of 12,12 of 13,24 of 46,6 of 9,7 of 10,W,Hacran Dias,0,17 of 33,51%,30 of 49,3 of 10,30%,1,0,3:22,4 of 20,7 of 7,6 of 6,17 of 33,0 of 0,0 of 0
203,Decision - Split,3,15:00,W,Levan Makashvili,0,27 of 57,47%,63 of 98,7 of 13,53%,0,0,5:48,11 of 35,8 of 13,8 of 9,9 of 32,13 of 19,5 of 6,L,Mark Eddiva,0,32 of 77,41%,36 of 82,0 of 4,0%,0,0,0:27,5 of 41,11 of 13,16 of 23,19 of 62,13 of 15,0 of 0
204,Decision - Unanimous,3,15:00,L,John Makdessi,0,67 of 123,54%,68 of 124,0 of 0,---,0,0,0:00,15 of 54,16 of 26,36 of 43,65 of 121,2 of 2,0 of 0,W,Francisco Trinaldo,0,55 of 126,43%,55 of 126,0 of 1,0%,0,0,0:00,34 of 100,17 of 22,4 of 4,53 of 124,2 of 2,0 of 0
205,Decision - Unanimous,3,15:00,W,John Makdessi,0,73 of 137,53%,75 of 139,0 of 0,---,0,0,0:02,25 of 60,8 of 21,40 of 56,73 of 137,0 of 0,0 of 0,L,Jesus Pinedo,0,37 of 113,32%,37 of 114,0 of 0,---,0,0,0:00,18 of 74,10 of 18,9 of 21,37 of 113,0 of 0,0 of 0
206,Decision - Unanimous,3,15:00,W,John Makdessi,0,131 of 261,50%,134 of 265,0 of 0,---,0,0,0:00,99 of 211,13 of 25,19 of 25,120 of 244,11 of 17,0 of 0,L,Ross Pearson,0,79 of 224,35%,81 of 226,0 of 2,0%,0,0,0:18,51 of 182,9 of 15,19 of 27,79 of 223,0 of 1,0 of 0
207,Decision - Unanimous,3,15:00,W,John Makdessi,1,47 of 104,45%,57 of 119,0 of 0,---,0,0,0:00,17 of 53,13 of 24,17 of 27,47 of 102,0 of 2,0 of 0,L,Abel Trujillo,0,29 of 91,31%,30 of 93,1 of 6,16%,0,0,1:37,23 of 82,3 of 6,3 of 3,28 of 88,1 of 3,0 of 0
208,KO/TKO,1,1:40,L,John Makdessi,0,11 of 13,84%,11 of 13,0 of 0,---,0,0,0:00,2 of 3,5 of 6,4 of 4,11 of 13,0 of 0,0 of 0,W,Lando Vannata,1,10 of 32,31%,10 of 32,0 of 0,---,0,0,0:01,3 of 14,5 of 11,2 of 7,10 of 32,0 of 0,0 of 0
209,Decision - Split,3,15:00,W,John Makdessi,0,84 of 152,55%,110 of 182,0 of 1,0%,0,0,1:45,31 of 85,27 of 37,26 of 30,79 of 136,3 of 10,2 of 6,L,Mehdi Baghdad,1,60 of 193,31%,64 of 197,0 of 1,0%,0,0,0:07,32 of 151,8 of 19,20 of 23,54 of 182,3 of 8,3 of 3
210,Decision - Split,3,15:00,L,John Makdessi,0,114 of 196,58%,114 of 196,0 of 0,---,0,0,0:00,38 of 99,48 of 65,28 of 32,113 of 194,1 of 2,0 of 0,W,Yancy Medeiros,1,80 of 268,29%,80 of 268,0 of 1,0%,0,0,0:14,50 of 227,14 of 22,16 of 19,78 of 266,2 of 2,0 of 0
211,KO/TKO,2,9:44,L,John Makdessi,0,72 of 129,55%,72 of 129,0 of 0,---,0,0,0:00,25 of 65,34 of 51,13 of 13,70 of 126,2 of 3,0 of 0,W,Donald Cerrone,0,71 of 171,41%,71 of 171,0 of 0,---,0,0,0:00,43 of 140,5 of 8,23 of 23,69 of 168,2 of 3,0 of 0
212,KO/TKO,1,4:53,W,John Makdessi,2,47 of 98,47%,59 of 114,0 of 2,0%,0,0,1:09,39 of 82,7 of 13,1 of 3,26 of 56,6 of 13,15 of 29,L,Shane Campbell,0,25 of 57,43%,25 of 57,0 of 3,0%,0,0,0:34,5 of 28,7 of 14,13 of 15,24 of 54,1 of 3,0 of 0
213,Decision - Unanimous,3,15:00,L,John Makdessi,0,61 of 129,47%,66 of 134,0 of 0,---,0,0,0:01,30 of 77,18 of 38,13 of 14,51 of 108,10 of 21,0 of 0,W,Alan Patrick,0,40 of 134,29%,42 of 136,2 of 11,18%,0,0,1:40,23 of 103,10 of 22,7 of 9,32 of 121,8 of 13,0 of 0
214,KO/TKO,1,2:01,W,John Makdessi,1,20 of 39,51%,20 of 39,0 of 0,---,0,0,0:08,11 of 26,5 of 7,4 of 6,11 of 23,0 of 0,9 of 16,L,Renee Forte,0,7 of 27,25%,7 of 27,0 of 0,---,0,0,0:00,3 of 21,2 of 4,2 of 2,7 of 27,0 of 0,0 of 0
215,Decision - Unanimous,3,15:00,W,John Makdessi,0,86 of 195,44%,88 of 197,0 of 0,---,0,0,0:11,58 of 153,17 of 30,11 of 12,85 of 189,1 of 5,0 of 1,L,Daron Cruickshank,0,51 of 198,25%,51 of 198,0 of 4,0%,0,0,0:02,32 of 166,7 of 19,12 of 13,50 of 197,0 of 0,1 of 1
216,Decision - Unanimous,3,15:00,W,John Makdessi,0,84 of 157,53%,84 of 157,0 of 0,---,0,0,0:00,66 of 125,9 of 20,9 of 12,82 of 155,2 of 2,0 of 0,L,Sam Stout,0,63 of 369,17%,63 of 369,0 of 5,0%,0,0,0:00,31 of 318,16 of 33,16 of 18,62 of 366,0 of 1,1 of 2
217,Decision - Unanimous,3,15:00,L,John Makdessi,0,39 of 116,33%,45 of 124,0 of 0,---,0,0,0:00,14 of 66,14 of 36,11 of 14,38 of 112,1 of 4,0 of 0,W,Anthony Njokuani,0,73 of 152,48%,75 of 154,0 of 0,---,0,0,0:00,29 of 84,23 of 40,21 of 28,71 of 150,2 of 2,0 of 0
218,Submission,1,2:58,L,John Makdessi,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Dennis Hallman,0,20 of 32,62%,40 of 54,1 of 3,33%,1,0,2:46,20 of 32,0 of 0,0 of 0,0 of 0,0 of 0,20 of 32
219,KO/TKO,3,11:27,W,John Makdessi,1,50 of 98,51%,55 of 103,0 of 0,---,0,0,0:01,31 of 65,9 of 18,10 of 15,43 of 87,7 of 11,0 of 0,L,Kyle Watson,0,25 of 141,17%,25 of 141,0 of 3,0%,0,0,0:17,12 of 112,6 of 17,7 of 12,22 of 134,3 of 7,0 of 0
220,Decision - Unanimous,3,15:00,W,John Makdessi,1,74 of 127,58%,77 of 134,0 of 0,---,0,0,0:19,42 of 77,9 of 19,23 of 31,71 of 122,2 of 2,1 of 3,L,Pat Audinwood,0,19 of 162,11%,19 of 162,1 of 2,50%,0,0,0:04,9 of 136,8 of 19,2 of 7,19 of 161,0 of 1,0 of 0
221,Decision - Unanimous,3,15:00,W,Islam Makhachev,1,43 of 95,45%,88 of 148,0 of 1,0%,0,0,4:39,32 of 81,7 of 10,4 of 4,29 of 74,3 of 3,11 of 18,L,Davi Ramos,0,7 of 58,12%,27 of 80,0 of 1,0%,0,0,0:25,5 of 43,1 of 14,1 of 1,5 of 56,2 of 2,0 of 0
222,Decision - Unanimous,3,15:00,W,Islam Makhachev,0,14 of 20,70%,47 of 53,4 of 9,44%,0,0,6:06,7 of 12,6 of 6,1 of 2,4 of 10,8 of 8,2 of 2,L,Arman Tsarukyan,0,13 of 43,30%,60 of 90,1 of 12,8%,0,0,1:47,5 of 25,7 of 15,1 of 3,6 of 34,7 of 9,0 of 0
223,Submission,1,4:43,W,Islam Makhachev,0,7 of 18,38%,14 of 26,1 of 1,100%,1,0,1:28,6 of 17,1 of 1,0 of 0,1 of 9,0 of 0,6 of 9,L,Kajan Johnson,0,7 of 17,41%,7 of 17,0 of 0,---,0,0,0:00,0 of 6,3 of 5,4 of 6,7 of 17,0 of 0,0 of 0
224,KO/TKO,1,0:57,W,Islam Makhachev,1,3 of 6,50%,3 of 6,0 of 0,---,0,0,0:01,2 of 5,1 of 1,0 of 0,2 of 4,0 of 0,1 of 2,L,Gleison Tibau,0,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:00,1 of 2,0 of 1,1 of 1,2 of 4,0 of 0,0 of 0
225,Decision - Unanimous,3,15:00,W,Islam Makhachev,0,43 of 58,74%,98 of 127,5 of 5,100%,0,0,11:54,37 of 52,6 of 6,0 of 0,13 of 25,0 of 1,30 of 32,L,Nik Lentz,0,13 of 35,37%,35 of 61,0 of 2,0%,1,0,0:31,3 of 19,7 of 11,3 of 5,6 of 26,5 of 7,2 of 2
226,Decision - Unanimous,3,15:00,W,Islam Makhachev,0,12 of 19,63%,51 of 83,4 of 4,100%,2,2,8:56,5 of 12,7 of 7,0 of 0,7 of 14,0 of 0,5 of 5,L,Chris Wade,0,5 of 17,29%,42 of 61,0 of 0,---,2,4,4:04,2 of 9,0 of 5,3 of 3,3 of 13,0 of 0,2 of 4
227,KO/TKO,1,1:46,L,Islam Makhachev,0,4 of 15,26%,4 of 15,0 of 0,---,0,0,0:02,2 of 13,2 of 2,0 of 0,4 of 15,0 of 0,0 of 0,W,Adriano Martins,1,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:00,2 of 6,0 of 0,1 of 1,2 of 6,0 of 0,1 of 1
228,Submission,2,7:38,W,Islam Makhachev,0,32 of 50,64%,53 of 80,3 of 5,60%,1,0,3:00,27 of 44,3 of 4,2 of 2,17 of 29,9 of 14,6 of 7,L,Leo Kuntz,0,7 of 25,28%,11 of 30,0 of 0,---,0,0,0:00,2 of 14,1 of 4,4 of 7,7 of 24,0 of 1,0 of 0
229,Decision - Split,3,15:00,L,Zach Makovsky,0,21 of 44,47%,29 of 52,4 of 10,40%,1,1,2:07,7 of 28,13 of 14,1 of 2,9 of 30,11 of 13,1 of 1,W,Dustin Ortiz,0,34 of 65,52%,109 of 146,4 of 9,44%,0,2,8:10,18 of 42,12 of 18,4 of 5,10 of 32,11 of 17,13 of 16
230,Decision - Unanimous,3,15:00,L,Zach Makovsky,0,40 of 96,41%,43 of 99,4 of 19,21%,0,0,1:19,24 of 79,4 of 5,12 of 12,33 of 86,7 of 10,0 of 0,W,Joseph Benavidez,0,66 of 197,33%,82 of 214,0 of 0,---,0,0,0:35,45 of 165,19 of 30,2 of 2,46 of 167,19 of 29,1 of 1
231,Decision - Unanimous,3,15:00,L,Zach Makovsky,0,37 of 85,43%,39 of 87,0 of 17,0%,0,0,0:09,14 of 56,9 of 12,14 of 17,31 of 77,6 of 8,0 of 0,W,John Dodson,0,31 of 98,31%,32 of 99,2 of 3,66%,0,0,0:38,13 of 76,11 of 14,7 of 8,19 of 77,12 of 20,0 of 1
232,Decision - Unanimous,3,15:00,W,Zach Makovsky,0,21 of 33,63%,61 of 77,6 of 11,54%,0,1,9:59,14 of 26,3 of 3,4 of 4,8 of 18,3 of 4,10 of 11,L,Tim Elliott,0,43 of 88,48%,152 of 199,1 of 2,50%,0,0,1:15,31 of 72,8 of 11,4 of 5,20 of 52,8 of 15,15 of 21
233,Decision - Unanimous,3,15:00,L,Zach Makovsky,0,25 of 69,36%,59 of 107,1 of 4,25%,0,1,4:07,23 of 64,0 of 3,2 of 2,11 of 45,0 of 0,14 of 24,W,Jussier Formiga,0,11 of 28,39%,51 of 78,2 of 4,50%,0,0,4:42,10 of 26,1 of 2,0 of 0,5 of 18,2 of 2,4 of 8
234,Decision - Unanimous,3,15:00,W,Zach Makovsky,0,34 of 66,51%,60 of 93,5 of 7,71%,0,0,5:27,20 of 50,6 of 6,8 of 10,25 of 56,2 of 2,7 of 8,L,Josh Sampo,0,19 of 67,28%,54 of 104,0 of 0,---,0,0,1:30,7 of 49,6 of 10,6 of 8,13 of 52,3 of 10,3 of 5
235,Decision - Unanimous,3,15:00,W,Zach Makovsky,0,26 of 81,32%,34 of 91,6 of 17,35%,1,1,2:39,17 of 64,3 of 10,6 of 7,25 of 77,0 of 2,1 of 2,L,Scott Jorgensen,0,31 of 81,38%,45 of 95,1 of 5,20%,1,2,4:15,19 of 66,5 of 6,7 of 9,18 of 65,11 of 14,2 of 2
236,Decision - Unanimous,3,15:00,L,Fabio Maldonado,0,26 of 54,48%,49 of 78,0 of 0,---,0,0,0:00,16 of 37,10 of 17,0 of 0,13 of 36,13 of 18,0 of 0,W,Corey Anderson,0,60 of 134,44%,97 of 185,6 of 15,40%,0,0,8:32,40 of 107,15 of 22,5 of 5,33 of 91,17 of 29,10 of 14
237,Decision - Unanimous,3,15:00,L,Fabio Maldonado,0,67 of 134,50%,94 of 162,1 of 1,100%,0,0,2:52,37 of 87,29 of 45,1 of 2,55 of 113,12 of 21,0 of 0,W,Quinton Jackson,0,99 of 211,46%,114 of 230,0 of 0,---,0,0,1:11,59 of 160,31 of 41,9 of 10,67 of 155,32 of 56,0 of 0
238,KO/TKO,2,9:06,W,Fabio Maldonado,0,28 of 46,60%,74 of 107,0 of 0,---,0,0,1:43,20 of 37,8 of 9,0 of 0,5 of 17,1 of 1,22 of 28,L,Hans Stringer,0,33 of 46,71%,78 of 95,3 of 3,100%,0,0,5:57,18 of 31,7 of 7,8 of 8,12 of 16,3 of 3,18 of 27
239,KO/TKO,1,0:35,L,Fabio Maldonado,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:00,2 of 7,0 of 1,0 of 0,2 of 8,0 of 0,0 of 0,W,Stipe Miocic,1,8 of 14,57%,11 of 18,0 of 0,---,0,0,0:04,6 of 12,0 of 0,2 of 2,5 of 10,0 of 0,3 of 4
240,Decision - Unanimous,3,15:00,W,Fabio Maldonado,0,132 of 217,60%,150 of 237,0 of 0,---,0,0,0:21,100 of 168,31 of 48,1 of 1,125 of 207,6 of 8,1 of 2,L,Gian Villante,0,33 of 92,35%,46 of 108,3 of 12,25%,0,0,5:46,13 of 68,1 of 5,19 of 19,14 of 64,7 of 12,12 of 16
241,Decision - Split,3,15:00,W,Fabio Maldonado,0,87 of 168,51%,121 of 204,0 of 0,---,1,0,0:37,61 of 133,25 of 34,1 of 1,58 of 130,29 of 38,0 of 0,L,Joey Beltran,0,57 of 200,28%,86 of 234,1 of 4,25%,0,0,6:06,37 of 167,18 of 30,2 of 3,21 of 141,33 of 55,3 of 4
242,Decision - Unanimous,3,15:00,W,Fabio Maldonado,0,100 of 151,66%,156 of 211,1 of 2,50%,0,0,3:18,44 of 83,56 of 68,0 of 0,26 of 62,66 of 80,8 of 9,L,Roger Hollett,0,29 of 44,65%,32 of 47,2 of 7,28%,0,0,4:27,14 of 27,10 of 12,5 of 5,12 of 25,16 of 18,1 of 1
243,TKO - Doctor's Stoppage,2,10:00,L,Fabio Maldonado,0,10 of 36,27%,14 of 40,0 of 0,---,0,0,0:00,9 of 34,1 of 2,0 of 0,10 of 36,0 of 0,0 of 0,W,Glover Teixeira,1,85 of 145,58%,117 of 183,3 of 3,100%,1,0,6:58,84 of 143,1 of 2,0 of 0,19 of 45,0 of 2,66 of 98
244,Decision - Unanimous,3,15:00,L,Fabio Maldonado,0,98 of 137,71%,166 of 215,0 of 1,0%,0,0,2:46,72 of 109,26 of 28,0 of 0,61 of 97,37 of 40,0 of 0,W,Igor Pokrajac,0,36 of 80,45%,64 of 111,1 of 4,25%,0,0,6:07,30 of 73,1 of 1,5 of 6,24 of 60,10 of 17,2 of 3
245,Decision - Unanimous,3,15:00,L,Fabio Maldonado,0,78 of 144,54%,122 of 189,2 of 2,100%,2,1,1:34,45 of 93,32 of 50,1 of 1,63 of 119,14 of 23,1 of 2,W,Kyle Kingsbury,0,95 of 191,49%,110 of 209,5 of 14,35%,0,0,2:37,43 of 120,24 of 31,28 of 40,66 of 149,26 of 38,3 of 4
246,KO/TKO,3,10:48,W,Fabio Maldonado,1,89 of 123,72%,143 of 184,0 of 1,0%,2,0,3:24,50 of 83,39 of 40,0 of 0,65 of 96,5 of 6,19 of 21,L,James McSweeney,0,49 of 99,49%,58 of 111,0 of 1,0%,0,0,1:11,20 of 62,16 of 23,13 of 14,38 of 81,11 of 18,0 of 0
247,Decision - Unanimous,3,15:00,W,Bea Malecki,0,130 of 247,52%,190 of 326,0 of 0,---,0,0,3:24,92 of 191,34 of 50,4 of 6,107 of 214,11 of 13,12 of 20,L,Veronica Macedo,0,93 of 258,36%,106 of 271,0 of 9,0%,0,0,0:12,67 of 213,14 of 30,12 of 15,90 of 246,3 of 12,0 of 0
248,Submission,2,6:59,W,Bea Malecki,0,19 of 71,26%,30 of 82,0 of 0,---,2,0,1:09,12 of 63,5 of 6,2 of 2,18 of 69,0 of 0,1 of 2,L,Duda Santana,0,42 of 106,39%,48 of 112,3 of 5,60%,0,0,2:35,36 of 90,2 of 10,4 of 6,40 of 102,0 of 2,2 of 2
249,Decision - Split,3,15:00,L,Nazareno Malegarie,0,58 of 166,34%,68 of 178,1 of 3,33%,0,0,0:48,49 of 144,8 of 21,1 of 1,55 of 160,3 of 6,0 of 0,W,Joaquim Silva,0,49 of 162,30%,49 of 162,0 of 0,---,0,0,0:09,35 of 144,13 of 16,1 of 2,46 of 156,3 of 6,0 of 0
250,KO/TKO,1,0:18,L,Jacob Malkoun,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Phillip Hawes,1,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:01,7 of 11,0 of 0,0 of 0,5 of 9,0 of 0,2 of 2
251,Decision - Unanimous,3,15:00,L,Troy Mandaloniz,1,38 of 82,46%,44 of 88,4 of 4,100%,0,0,2:45,31 of 71,4 of 7,3 of 4,26 of 56,9 of 19,3 of 7,W,Paul Kelly,0,71 of 190,37%,192 of 327,2 of 6,33%,0,1,6:23,43 of 157,16 of 19,12 of 14,34 of 113,22 of 40,15 of 37
252,KO/TKO,1,4:20,W,Troy Mandaloniz,1,30 of 38,78%,36 of 44,0 of 2,0%,0,0,1:38,16 of 24,1 of 1,13 of 13,15 of 22,12 of 13,3 of 3,L,Richie Hightower,0,20 of 56,35%,30 of 67,1 of 1,100%,0,0,0:19,14 of 48,4 of 6,2 of 2,14 of 45,6 of 10,0 of 1
253,Decision - Unanimous,3,15:00,W,Nate Maness,0,21 of 50,42%,158 of 194,1 of 1,100%,0,0,1:29,9 of 37,12 of 13,0 of 0,7 of 34,14 of 16,0 of 0,L,Johnny Munoz,0,49 of 78,62%,129 of 168,2 of 16,12%,1,0,9:42,18 of 34,25 of 36,6 of 8,16 of 40,20 of 21,13 of 17
254,Submission,1,3:41,L,Melvin Manhoef,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:19,0 of 4,0 of 0,2 of 3,2 of 7,0 of 0,0 of 0,W,Tim Kennedy,0,13 of 18,72%,14 of 19,1 of 5,20%,1,0,1:16,11 of 16,0 of 0,2 of 2,2 of 4,0 of 0,11 of 14
255,KO/TKO,1,3:33,L,Melvin Manhoef,0,23 of 37,62%,24 of 38,0 of 0,---,0,0,0:00,6 of 15,9 of 9,8 of 13,19 of 30,4 of 7,0 of 0,W,Robbie Lawler,1,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:00,2 of 5,0 of 1,1 of 1,2 of 6,0 of 0,1 of 1
256,Decision - Unanimous,3,15:00,L,Jon Manley,0,17 of 85,20%,35 of 112,1 of 13,7%,0,0,5:27,12 of 73,2 of 7,3 of 5,12 of 77,5 of 8,0 of 0,W,Neil Magny,0,65 of 120,54%,97 of 158,4 of 5,80%,0,1,5:08,42 of 93,15 of 19,8 of 8,33 of 69,22 of 33,10 of 18
257,Decision - Split,3,15:00,D,Chris Manuel,0,38 of 93,40%,71 of 134,1 of 5,20%,0,0,7:36,22 of 70,11 of 15,5 of 8,23 of 69,12 of 18,3 of 6,D,Kenji Osawa,0,40 of 118,33%,66 of 145,0 of 1,0%,0,0,2:01,18 of 83,21 of 32,1 of 3,28 of 98,12 of 20,0 of 0
258,KO/TKO,1,0:47,L,Jimi Manuwa,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00,1 of 2,0 of 0,1 of 1,2 of 3,0 of 0,0 of 0,W,Aleksandar Rakic,1,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:01,1 of 5,0 of 0,1 of 2,2 of 7,0 of 0,0 of 0
259,KO/TKO,2,5:41,L,Jimi Manuwa,0,27 of 42,64%,30 of 45,0 of 2,0%,0,0,2:25,15 of 30,12 of 12,0 of 0,8 of 20,17 of 19,2 of 3,W,Thiago Santos,2,42 of 74,56%,65 of 97,1 of 3,33%,0,0,1:20,27 of 58,13 of 14,2 of 2,20 of 45,22 of 28,0 of 1
260,Decision - Unanimous,3,15:00,L,Jimi Manuwa,0,37 of 110,33%,37 of 110,0 of 2,0%,0,0,0:02,16 of 79,17 of 23,4 of 8,32 of 104,5 of 6,0 of 0,W,Jan Blachowicz,1,97 of 191,50%,124 of 219,1 of 6,16%,0,0,2:52,81 of 171,11 of 15,5 of 5,88 of 178,8 of 12,1 of 1
261,KO/TKO,1,0:42,L,Jimi Manuwa,0,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:15,0 of 2,1 of 1,1 of 1,0 of 2,2 of 2,0 of 0,W,Volkan Oezdemir,0,12 of 19,63%,13 of 20,0 of 0,---,0,0,0:02,10 of 17,1 of 1,1 of 1,3 of 7,8 of 9,1 of 3
262,KO/TKO,1,3:05,W,Jimi Manuwa,1,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:01,5 of 11,0 of 1,1 of 1,6 of 13,0 of 0,0 of 0,L,Corey Anderson,0,6 of 27,22%,6 of 27,0 of 3,0%,0,0,0:00,4 of 24,0 of 1,2 of 2,5 of 26,1 of 1,0 of 0
263,KO/TKO,2,7:38,W,Jimi Manuwa,1,32 of 47,68%,33 of 48,0 of 3,0%,1,0,0:30,12 of 25,9 of 11,11 of 11,20 of 32,12 of 14,0 of 1,L,Ovince Saint Preux,0,13 of 38,34%,17 of 44,2 of 3,66%,0,0,3:26,7 of 29,4 of 7,2 of 2,10 of 34,2 of 3,1 of 1
264,KO/TKO,2,5:28,L,Jimi Manuwa,0,8 of 20,40%,8 of 20,0 of 0,---,0,0,0:51,1 of 11,0 of 1,7 of 8,5 of 16,3 of 4,0 of 0,W,Anthony Johnson,1,25 of 42,59%,37 of 55,2 of 2,100%,0,0,3:22,16 of 31,3 of 4,6 of 7,13 of 25,9 of 12,3 of 5
265,Decision - Unanimous,3,15:00,W,Jimi Manuwa,0,43 of 86,50%,81 of 130,0 of 2,0%,0,0,5:43,15 of 46,16 of 25,12 of 15,30 of 69,13 of 17,0 of 0,L,Jan Blachowicz,0,44 of 106,41%,58 of 120,0 of 3,0%,0,0,0:29,25 of 77,17 of 26,2 of 3,33 of 90,11 of 16,0 of 0
266,KO/TKO,2,6:18,L,Jimi Manuwa,0,13 of 23,56%,15 of 25,0 of 0,---,0,0,0:00,4 of 14,1 of 1,8 of 8,12 of 21,1 of 2,0 of 0,W,Alexander Gustafsson,1,21 of 43,48%,40 of 63,1 of 2,50%,0,0,3:23,16 of 36,2 of 2,3 of 5,12 of 31,5 of 7,4 of 5
267,KO/TKO,2,9:41,W,Jimi Manuwa,0,48 of 72,66%,51 of 76,0 of 4,0%,0,0,1:35,8 of 26,9 of 12,31 of 34,21 of 40,27 of 32,0 of 0,L,Ryan Jimmo,0,36 of 54,66%,37 of 55,0 of 1,0%,0,0,3:02,11 of 26,9 of 11,16 of 17,17 of 32,19 of 22,0 of 0
268,TKO - Doctor's Stoppage,1,5:00,W,Jimi Manuwa,0,18 of 36,50%,18 of 36,3 of 3,100%,0,0,2:22,10 of 26,1 of 3,7 of 7,9 of 23,8 of 10,1 of 3,L,Cyrille Diabate,0,9 of 14,64%,11 of 16,0 of 0,---,0,0,0:19,1 of 4,7 of 9,1 of 1,2 of 5,7 of 9,0 of 0
269,TKO - Doctor's Stoppage,2,10:00,W,Jimi Manuwa,1,53 of 77,68%,55 of 79,0 of 0,---,1,0,0:51,32 of 56,14 of 14,7 of 7,35 of 57,16 of 18,2 of 2,L,Kyle Kingsbury,0,28 of 44,63%,58 of 74,2 of 8,25%,0,0,5:10,4 of 20,9 of 9,15 of 15,11 of 26,17 of 18,0 of 0
270,Decision - Unanimous,3,15:00,L,Cristiano Marcello,0,26 of 100,26%,44 of 121,1 of 10,10%,1,0,3:22,12 of 65,7 of 20,7 of 15,20 of 85,5 of 13,1 of 2,W,Joe Proctor,0,67 of 174,38%,72 of 182,0 of 0,---,1,0,0:41,55 of 157,6 of 9,6 of 8,55 of 156,12 of 17,0 of 1
