,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
264,Submission,1,2:58,L,Thiago Santos,0,2 of 9,22%,4 of 11,0 of 0,---,0,0,1:05,1 of 8,1 of 1,0 of 0,1 of 8,0 of 0,1 of 1,W,Eric Spicely,0,5 of 8,62%,7 of 10,1 of 2,50%,1,0,1:22,5 of 8,0 of 0,0 of 0,1 of 3,2 of 3,2 of 2
265,KO/TKO,1,4:32,L,Thiago Santos,0,5 of 13,38%,5 of 13,0 of 0,---,0,0,0:00,3 of 7,0 of 2,2 of 4,4 of 12,0 of 0,1 of 1,W,Gegard Mousasi,1,21 of 34,61%,39 of 55,2 of 2,100%,0,0,2:09,16 of 28,3 of 3,2 of 3,8 of 19,3 of 4,10 of 11
266,KO/TKO,1,3:39,W,Thiago Santos,2,16 of 30,53%,20 of 35,0 of 0,---,0,0,0:27,6 of 18,6 of 7,4 of 5,12 of 25,1 of 2,3 of 3,L,Nate Marquardt,0,7 of 13,53%,7 of 13,0 of 0,---,0,0,0:00,1 of 7,0 of 0,6 of 6,6 of 11,1 of 2,0 of 0
267,Decision - Unanimous,3,15:00,W,Thiago Santos,0,52 of 81,64%,83 of 112,1 of 2,50%,0,0,0:53,23 of 44,18 of 22,11 of 15,20 of 43,30 of 36,2 of 2,L,Elias Theodorou,0,28 of 94,29%,40 of 110,1 of 13,7%,0,0,6:49,3 of 49,18 of 29,7 of 16,23 of 87,5 of 7,0 of 0
268,KO/TKO,1,0:29,W,Thiago Santos,1,3 of 4,75%,3 of 4,0 of 0,---,0,0,0:01,1 of 2,1 of 1,1 of 1,3 of 4,0 of 0,0 of 0,L,Steve Bosse,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
269,KO/TKO,1,1:56,W,Thiago Santos,1,20 of 38,52%,21 of 39,0 of 0,---,0,0,0:07,15 of 32,3 of 4,2 of 2,6 of 21,6 of 6,8 of 11,L,Andy Enz,0,1 of 28,3%,1 of 28,0 of 0,---,0,0,0:00,1 of 28,0 of 0,0 of 0,1 of 28,0 of 0,0 of 0
270,Decision - Unanimous,3,15:00,L,Thiago Santos,0,44 of 129,34%,48 of 133,0 of 2,0%,0,0,0:59,8 of 71,4 of 17,32 of 41,36 of 120,5 of 5,3 of 4,W,Uriah Hall,0,42 of 113,37%,42 of 113,1 of 1,100%,1,0,0:05,22 of 80,4 of 15,16 of 18,40 of 107,1 of 2,1 of 4
271,KO/TKO,1,0:53,W,Thiago Santos,1,7 of 16,43%,8 of 17,0 of 0,---,0,0,0:14,6 of 14,1 of 1,0 of 1,1 of 5,0 of 0,6 of 11,L,Ronny Markes,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
272,Submission,1,0:47,L,Thiago Santos,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:04,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Cezar Ferreira,0,3 of 5,60%,3 of 5,0 of 0,---,1,0,0:07,3 of 4,0 of 0,0 of 1,3 of 5,0 of 0,0 of 0
273,Decision - Unanimous,3,15:00,L,Bruno Santos,0,16 of 40,40%,29 of 54,4 of 6,66%,0,0,2:30,10 of 34,4 of 4,2 of 2,9 of 31,7 of 9,0 of 0,W,Elias Theodorou,0,43 of 106,40%,104 of 178,3 of 7,42%,0,0,6:33,18 of 75,21 of 27,4 of 4,21 of 76,16 of 24,6 of 6
274,Decision - Split,3,15:00,W,Bruno Santos,0,25 of 51,49%,45 of 82,4 of 6,66%,0,0,9:05,13 of 36,4 of 7,8 of 8,11 of 33,11 of 11,3 of 7,L,Chris Camozzi,0,42 of 85,49%,67 of 111,0 of 1,0%,1,0,0:02,25 of 65,9 of 11,8 of 9,27 of 66,4 of 6,11 of 13
275,Decision - Unanimous,3,15:00,L,Bruno Santos,0,12 of 24,50%,31 of 45,1 of 12,8%,1,0,4:58,3 of 12,4 of 7,5 of 5,5 of 16,7 of 8,0 of 0,W,Krzysztof Jotko,0,17 of 46,36%,84 of 120,1 of 4,25%,0,1,3:58,8 of 35,6 of 8,3 of 3,10 of 36,7 of 10,0 of 0
276,Decision - Unanimous,3,15:00,W,Taila Santos,0,57 of 143,39%,75 of 164,5 of 7,71%,1,0,7:53,24 of 90,21 of 36,12 of 17,34 of 113,12 of 13,11 of 17,L,Molly McCann,0,48 of 106,45%,67 of 125,0 of 4,0%,0,0,0:56,25 of 79,13 of 17,10 of 10,43 of 96,5 of 10,0 of 0
277,Decision - Split,3,15:00,L,Taila Santos,0,36 of 100,36%,57 of 123,1 of 1,100%,2,0,2:45,17 of 69,10 of 20,9 of 11,27 of 89,9 of 11,0 of 0,W,Mara Romero Borella,0,29 of 83,34%,84 of 140,2 of 5,40%,0,0,5:56,14 of 64,7 of 9,8 of 10,15 of 62,5 of 9,9 of 12
278,Submission,1,0:39,L,Nick Sanzo,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Jerry Bohlander,0,2 of 4,50%,3 of 5,1 of 1,100%,1,0,--,2 of 3,0 of 0,0 of 1,0 of 2,2 of 2,0 of 0
279,KO/TKO,1,0:55,L,Bob Sapp,0,3 of 8,37%,3 of 8,0 of 0,---,0,0,--,3 of 8,0 of 0,0 of 0,3 of 8,0 of 0,0 of 0,W,Jan Nortje,1,15 of 24,62%,21 of 33,0 of 0,---,0,0,--,14 of 23,1 of 1,0 of 0,8 of 15,5 of 5,2 of 4
280,KO/TKO,1,1:00,L,Daniel Sarafian,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Oluwale Bamgbose,1,8 of 20,40%,8 of 20,0 of 0,---,0,0,0:05,6 of 15,0 of 1,2 of 4,3 of 13,0 of 0,5 of 7
281,KO/TKO,2,6:01,W,Daniel Sarafian,0,24 of 46,52%,24 of 46,0 of 2,0%,0,0,0:20,11 of 33,5 of 5,8 of 8,24 of 46,0 of 0,0 of 0,L,Antonio Dos Santos,1,37 of 73,50%,39 of 75,0 of 0,---,0,0,1:17,23 of 56,5 of 8,9 of 9,32 of 64,3 of 4,2 of 5
282,Submission,1,2:52,L,Daniel Sarafian,0,3 of 4,75%,3 of 4,0 of 0,---,1,0,0:00,3 of 4,0 of 0,0 of 0,3 of 4,0 of 0,0 of 0,W,Kiichi Kunimoto,0,5 of 10,50%,9 of 14,1 of 3,33%,1,0,1:52,1 of 6,0 of 0,4 of 4,5 of 9,0 of 0,0 of 1
283,Decision - Split,3,15:00,L,Daniel Sarafian,0,21 of 44,47%,31 of 54,0 of 5,0%,0,0,1:59,11 of 32,2 of 3,8 of 9,19 of 39,2 of 5,0 of 0,W,Cezar Ferreira,0,15 of 47,31%,56 of 99,3 of 4,75%,0,0,8:27,10 of 38,3 of 7,2 of 2,14 of 44,1 of 3,0 of 0
284,Submission,1,2:20,W,Daniel Sarafian,0,8 of 9,88%,19 of 20,1 of 1,100%,1,0,1:06,5 of 6,3 of 3,0 of 0,8 of 9,0 of 0,0 of 0,L,Eddie Mendez,0,4 of 12,33%,5 of 13,0 of 0,---,0,0,0:22,3 of 10,0 of 1,1 of 1,4 of 12,0 of 0,0 of 0
285,Decision - Split,3,15:00,L,Daniel Sarafian,1,38 of 98,38%,41 of 102,0 of 6,0%,0,0,1:57,26 of 75,12 of 23,0 of 0,35 of 95,2 of 2,1 of 1,W,CB Dollaway,0,62 of 152,40%,73 of 164,2 of 6,33%,0,1,2:26,47 of 134,9 of 12,6 of 6,43 of 121,2 of 5,17 of 26
286,Decision - Unanimous,3,15:00,L,Diego Saraiva,0,11 of 29,37%,71 of 93,0 of 0,---,2,1,2:11,8 of 24,1 of 1,2 of 4,6 of 21,0 of 0,5 of 8,W,Jeremy Stephens,0,50 of 90,55%,109 of 154,2 of 2,100%,0,1,9:51,39 of 77,7 of 9,4 of 4,11 of 26,0 of 0,39 of 64
287,Decision - Unanimous,3,15:00,L,Diego Saraiva,0,49 of 166,29%,78 of 195,0 of 2,0%,0,0,0:03,42 of 155,4 of 5,3 of 6,43 of 147,4 of 15,2 of 4,W,Jorge Gurgel,0,67 of 230,29%,120 of 301,0 of 0,---,0,0,5:14,57 of 214,4 of 7,6 of 9,40 of 171,11 of 25,16 of 34
288,Decision - Unanimous,3,15:00,L,Diego Saraiva,0,14 of 32,43%,59 of 78,4 of 8,50%,0,0,5:44,12 of 29,1 of 1,1 of 2,10 of 26,0 of 0,4 of 6,W,Dustin Hazelett,0,44 of 105,41%,83 of 147,1 of 1,100%,1,0,4:14,39 of 96,2 of 2,3 of 7,18 of 47,5 of 7,21 of 51
289,Submission,3,13:19,L,Harris Sarmiento,0,15 of 54,27%,50 of 98,3 of 5,60%,0,0,--,9 of 45,3 of 5,3 of 4,9 of 43,2 of 3,4 of 8,W,Josh Thomson,0,37 of 47,78%,64 of 91,3 of 8,37%,3,0,--,8 of 18,12 of 12,17 of 17,15 of 23,17 of 18,5 of 6
290,KO/TKO,2,5:44,L,Harris Sarmiento,0,1 of 9,11%,11 of 19,0 of 0,---,0,0,--,1 of 8,0 of 1,0 of 0,1 of 8,0 of 1,0 of 0,W,Gilbert Melendez,0,29 of 57,50%,63 of 101,3 of 6,50%,0,0,--,19 of 47,10 of 10,0 of 0,1 of 9,2 of 4,26 of 44
291,Decision - Unanimous,3,15:00,L,Yuki Sasaki,0,26 of 66,39%,32 of 72,0 of 0,---,0,0,4:37,19 of 57,2 of 4,5 of 5,22 of 56,4 of 10,0 of 0,W,Dean Lister,0,24 of 51,47%,57 of 86,5 of 17,29%,2,1,5:48,19 of 44,2 of 3,3 of 4,13 of 32,3 of 9,8 of 10
292,Submission,1,2:18,L,Yuta Sasaki,0,7 of 11,63%,8 of 12,0 of 0,---,0,0,1:24,6 of 10,1 of 1,0 of 0,3 of 6,0 of 0,4 of 5,W,Alexandre Pantoja,0,4 of 7,57%,7 of 10,0 of 1,0%,2,1,0:38,3 of 5,1 of 1,0 of 1,4 of 7,0 of 0,0 of 0
