,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
329,Decision - Split,3,15:00,L,Rich Franklin,0,39 of 96,40%,47 of 106,0 of 0,---,0,0,1:33,14 of 66,22 of 27,3 of 3,31 of 82,8 of 13,0 of 1,W,Dan Henderson,0,36 of 88,40%,43 of 96,4 of 6,66%,0,0,5:06,18 of 64,3 of 5,15 of 19,21 of 59,4 of 8,11 of 21
330,KO/TKO,3,10:39,W,Rich Franklin,1,71 of 136,52%,71 of 136,0 of 0,---,0,0,0:04,36 of 97,10 of 13,25 of 26,64 of 121,4 of 12,3 of 3,L,Matt Hamill,0,13 of 58,22%,17 of 62,1 of 6,16%,0,0,0:32,7 of 52,2 of 2,4 of 4,8 of 46,4 of 10,1 of 2
331,KO/TKO,2,8:01,W,Rich Franklin,1,28 of 43,65%,56 of 75,0 of 0,---,0,0,2:06,18 of 32,9 of 10,1 of 1,14 of 25,10 of 11,4 of 7,L,Travis Lutter,0,1 of 9,11%,9 of 18,1 of 9,11%,1,0,3:22,1 of 9,0 of 0,0 of 0,0 of 7,0 of 0,1 of 2
332,KO/TKO,2,6:07,L,Rich Franklin,0,22 of 56,39%,23 of 58,1 of 2,50%,0,0,1:31,8 of 41,7 of 7,7 of 8,17 of 51,5 of 5,0 of 0,W,Anderson Silva,3,39 of 47,82%,40 of 49,0 of 1,0%,0,0,0:52,24 of 31,11 of 12,4 of 4,12 of 16,27 of 29,0 of 2
333,Decision - Unanimous,3,15:00,W,Rich Franklin,0,36 of 102,35%,42 of 110,1 of 3,33%,0,0,2:58,13 of 73,10 of 15,13 of 14,28 of 91,7 of 9,1 of 2,L,Yushin Okami,0,17 of 59,28%,34 of 78,1 of 2,50%,3,0,1:57,9 of 46,3 of 6,5 of 7,12 of 51,2 of 4,3 of 4
334,KO/TKO,2,10:00,W,Rich Franklin,0,49 of 89,55%,63 of 103,1 of 1,100%,0,1,4:55,44 of 83,3 of 4,2 of 2,10 of 24,9 of 11,30 of 54,L,Jason MacDonald,0,16 of 27,59%,27 of 38,1 of 11,9%,0,0,1:57,0 of 11,3 of 3,13 of 13,4 of 14,11 of 12,1 of 1
335,KO/TKO,1,2:59,L,Rich Franklin,0,10 of 23,43%,13 of 26,0 of 0,---,0,0,0:00,4 of 16,1 of 2,5 of 5,8 of 19,2 of 4,0 of 0,W,Anderson Silva,1,31 of 36,86%,31 of 36,0 of 0,---,0,0,0:22,5 of 9,23 of 24,3 of 3,5 of 8,26 of 28,0 of 0
336,Decision - Unanimous,5,25:00,W,Rich Franklin,2,127 of 244,52%,211 of 339,5 of 6,83%,0,1,8:37,82 of 190,42 of 51,3 of 3,74 of 172,32 of 46,21 of 26,L,David Loiseau,1,21 of 72,29%,26 of 78,1 of 1,100%,0,0,0:15,11 of 57,10 of 15,0 of 0,17 of 63,4 of 9,0 of 0
337,KO/TKO,1,2:34,W,Rich Franklin,2,13 of 34,38%,15 of 36,0 of 0,---,0,0,0:10,10 of 30,2 of 2,1 of 2,8 of 29,3 of 3,2 of 2,L,Nate Quarry,0,4 of 20,20%,4 of 20,0 of 0,---,0,0,0:00,3 of 17,1 of 2,0 of 1,2 of 16,2 of 4,0 of 0
338,TKO - Doctor's Stoppage,4,18:25,W,Rich Franklin,0,97 of 272,35%,104 of 279,0 of 0,---,1,1,1:15,79 of 245,11 of 18,7 of 9,82 of 241,15 of 26,0 of 5,L,Evan Tanner,1,25 of 95,26%,27 of 99,1 of 5,20%,1,0,0:48,15 of 71,9 of 23,1 of 1,22 of 87,3 of 8,0 of 0
339,KO/TKO,1,2:42,W,Rich Franklin,0,23 of 36,63%,25 of 38,0 of 0,---,0,0,0:17,20 of 33,3 of 3,0 of 0,6 of 14,0 of 2,17 of 20,L,Ken Shamrock,0,0 of 4,0%,0 of 4,1 of 1,100%,2,0,0:25,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0
340,Submission,3,14:28,W,Rich Franklin,1,41 of 73,56%,84 of 116,3 of 3,100%,1,0,9:35,27 of 51,11 of 19,3 of 3,6 of 14,26 of 45,9 of 14,L,Jorge Rivera,0,22 of 41,53%,60 of 81,0 of 1,0%,0,0,0:50,9 of 24,13 of 17,0 of 0,5 of 14,17 of 27,0 of 0
341,KO/TKO,1,3:35,W,Rich Franklin,1,37 of 46,80%,44 of 53,0 of 0,---,0,0,1:59,21 of 30,15 of 15,1 of 1,3 of 4,21 of 24,13 of 18,L,Edwin DeWees,0,4 of 6,66%,13 of 15,1 of 1,100%,1,0,0:34,1 of 2,3 of 4,0 of 0,0 of 2,4 of 4,0 of 0
342,KO/TKO,1,2:40,W,Rich Franklin,1,16 of 38,42%,16 of 38,0 of 0,---,0,0,0:02,13 of 34,1 of 1,2 of 3,16 of 38,0 of 0,0 of 0,L,Evan Tanner,0,6 of 14,42%,6 of 14,0 of 0,---,0,0,0:00,0 of 5,5 of 8,1 of 1,4 of 12,2 of 2,0 of 0
343,Submission,2,9:09,L,Zoila Frausto,0,7 of 22,31%,16 of 32,0 of 0,---,0,0,--,5 of 20,1 of 1,1 of 1,7 of 22,0 of 0,0 of 0,W,Miesha Tate,0,15 of 32,46%,36 of 59,3 of 7,42%,4,0,--,9 of 26,5 of 5,1 of 1,11 of 26,2 of 2,2 of 4
344,KO/TKO,1,3:14,L,Zane Frazier,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,--,0 of 1,1 of 1,0 of 0,1 of 2,0 of 0,0 of 0,W,Cal Worsham,0,9 of 11,81%,29 of 33,1 of 1,100%,0,0,--,6 of 6,2 of 2,1 of 3,1 of 3,0 of 0,8 of 8
345,KO/TKO,1,4:20,L,Zane Frazier,0,12 of 28,42%,13 of 29,0 of 0,---,0,0,--,7 of 19,3 of 6,2 of 3,0 of 7,10 of 19,2 of 2,W,Kevin Rosier,2,15 of 27,55%,38 of 53,0 of 0,---,0,0,--,12 of 23,3 of 4,0 of 0,4 of 10,4 of 9,7 of 8
346,KO/TKO,2,8:39,L,Gary Frazier,0,13 of 33,39%,16 of 37,0 of 2,0%,0,0,--,12 of 31,1 of 2,0 of 0,12 of 30,1 of 3,0 of 0,W,Daniel Cormier,0,24 of 45,53%,104 of 153,0 of 2,0%,0,0,--,17 of 36,5 of 6,2 of 3,11 of 26,3 of 5,10 of 14
347,Submission,1,3:36,L,Justin Frazier,0,4 of 6,66%,17 of 19,0 of 0,---,0,0,0:00,0 of 2,4 of 4,0 of 0,0 of 1,4 of 5,0 of 0,W,Juan Espino,0,22 of 23,95%,44 of 52,2 of 2,100%,2,0,3:21,19 of 20,3 of 3,0 of 0,0 of 0,5 of 5,17 of 18
348,Decision - Split,3,15:00,D,Ian Freeman,0,18 of 54,33%,75 of 116,2 of 5,40%,1,0,6:29,16 of 51,0 of 1,2 of 2,5 of 21,8 of 18,5 of 15,D,Vernon White,0,45 of 82,54%,107 of 148,1 of 5,20%,0,1,4:56,22 of 51,11 of 17,12 of 14,8 of 21,20 of 32,17 of 29
349,KO/TKO,1,1:18,L,Ian Freeman,0,1 of 11,9%,1 of 11,0 of 0,---,0,0,0:00,0 of 10,0 of 0,1 of 1,1 of 10,0 of 1,0 of 0,W,Andrei Arlovski,1,14 of 26,53%,14 of 26,0 of 0,---,0,0,0:03,7 of 19,0 of 0,7 of 7,10 of 22,4 of 4,0 of 0
350,KO/TKO,1,4:35,W,Ian Freeman,0,34 of 44,77%,60 of 70,0 of 0,---,0,1,2:57,28 of 38,5 of 5,1 of 1,3 of 6,11 of 11,20 of 27,L,Frank Mir,0,6 of 10,60%,6 of 10,1 of 5,20%,3,0,0:15,1 of 4,3 of 4,2 of 2,4 of 8,2 of 2,0 of 0
351,Decision - Unanimous,3,15:00,W,Ian Freeman,0,30 of 61,49%,55 of 86,0 of 0,---,0,0,5:56,29 of 60,1 of 1,0 of 0,1 of 8,4 of 5,25 of 48,L,Tedd Williams,0,25 of 29,86%,46 of 50,1 of 10,10%,0,0,7:16,9 of 12,16 of 17,0 of 0,2 of 3,1 of 1,22 of 25
352,KO/TKO,2,7:13,W,Ian Freeman,0,16 of 26,61%,23 of 34,1 of 1,100%,0,0,1:44,13 of 21,3 of 5,0 of 0,1 of 7,5 of 7,10 of 12,L,Nate Schroeder,0,9 of 18,50%,12 of 23,1 of 6,16%,0,1,3:30,0 of 2,3 of 3,6 of 13,4 of 11,5 of 5,0 of 2
353,Submission,1,3:09,L,Ian Freeman,0,0 of 0,---,3 of 3,0 of 0,---,1,1,0:17,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Scott Adams,0,0 of 0,---,10 of 11,1 of 1,100%,4,0,1:17,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
354,Decision - Unanimous,3,15:00,L,Willamy Freire,0,23 of 50,46%,67 of 98,1 of 1,100%,0,0,1:28,16 of 40,3 of 5,4 of 5,7 of 33,2 of 2,14 of 15,W,Waylon Lowe,0,15 of 28,53%,38 of 54,4 of 8,50%,0,0,9:37,11 of 24,4 of 4,0 of 0,11 of 21,1 of 2,3 of 5
355,Decision - Unanimous,3,15:00,L,Mike French,0,0 of 9,0%,16 of 26,0 of 1,0%,1,2,3:21,0 of 9,0 of 0,0 of 0,0 of 9,0 of 0,0 of 0,W,Jeff Bedard,0,11 of 21,52%,73 of 91,4 of 6,66%,3,0,9:58,8 of 18,3 of 3,0 of 0,1 of 5,0 of 0,10 of 16
356,Decision - Unanimous,3,15:00,L,Mike French,0,7 of 21,33%,8 of 22,0 of 0,---,1,0,0:00,2 of 14,3 of 5,2 of 2,4 of 16,3 of 5,0 of 0,W,Antonio Banuelos,1,54 of 92,58%,91 of 134,3 of 3,100%,2,0,10:11,27 of 64,25 of 26,2 of 2,5 of 18,2 of 3,47 of 71
357,Decision - Split,3,15:00,W,Matt Frevola,0,48 of 110,43%,51 of 115,4 of 7,57%,0,0,2:53,27 of 82,10 of 17,11 of 11,46 of 105,2 of 5,0 of 0,L,Luis Pena,0,51 of 120,42%,60 of 129,1 of 2,50%,2,3,1:05,43 of 104,7 of 15,1 of 1,37 of 101,8 of 10,6 of 9
358,Decision - Unanimous,3,15:00,W,Matt Frevola,0,31 of 77,40%,49 of 95,4 of 13,30%,2,2,5:07,18 of 50,5 of 18,8 of 9,24 of 67,0 of 2,7 of 8,L,Jalin Turner,0,35 of 116,30%,42 of 124,0 of 0,---,1,1,1:06,27 of 101,8 of 15,0 of 0,31 of 107,1 of 5,3 of 4
359,Decision - Majority,3,15:00,D,Matt Frevola,0,66 of 176,37%,66 of 177,2 of 6,33%,1,1,0:42,43 of 134,10 of 26,13 of 16,59 of 165,7 of 11,0 of 0,D,Lando Vannata,2,67 of 164,40%,80 of 177,1 of 5,20%,1,0,0:20,38 of 124,16 of 24,13 of 16,62 of 154,3 of 7,2 of 3
360,KO/TKO,1,1:00,L,Matt Frevola,0,9 of 30,30%,9 of 30,0 of 0,---,0,0,0:00,5 of 26,4 of 4,0 of 0,8 of 29,1 of 1,0 of 0,W,Marco Polo Reyes,2,18 of 39,46%,19 of 40,0 of 0,---,0,0,0:00,17 of 38,1 of 1,0 of 0,17 of 36,0 of 2,1 of 1
361,Decision - Unanimous,3,15:00,L,Jinh Yu Frey,0,26 of 61,42%,39 of 75,1 of 4,25%,0,0,2:34,21 of 49,4 of 8,1 of 4,13 of 47,13 of 14,0 of 0,W,Loma Lookboonmee,0,80 of 137,58%,85 of 142,0 of 1,0%,0,0,1:23,27 of 61,35 of 56,18 of 20,42 of 86,38 of 50,0 of 1
362,Submission,3,12:26,L,Jinh Yu Frey,0,26 of 46,56%,27 of 48,0 of 0,---,0,0,0:07,7 of 22,4 of 7,15 of 17,23 of 39,3 of 6,0 of 1,W,Kay Hansen,0,31 of 55,56%,43 of 67,2 of 11,18%,1,0,4:31,16 of 37,12 of 12,3 of 6,16 of 40,1 of 1,14 of 14
363,KO/TKO,2,9:13,L,Sarah Frota,0,9 of 20,45%,33 of 46,0 of 0,---,0,0,0:00,8 of 19,1 of 1,0 of 0,3 of 8,0 of 0,6 of 12,W,Gillian Robertson,0,29 of 42,69%,51 of 64,2 of 3,66%,0,0,7:52,24 of 37,2 of 2,3 of 3,7 of 11,0 of 0,22 of 31
364,Decision - Split,3,15:00,L,Sarah Frota,0,32 of 90,35%,78 of 143,0 of 0,---,0,0,4:36,23 of 72,7 of 12,2 of 6,23 of 80,4 of 4,5 of 6,W,Livinha Souza,0,23 of 65,35%,75 of 118,4 of 10,40%,3,0,3:42,14 of 49,6 of 10,3 of 6,15 of 46,3 of 3,5 of 16
365,Submission,1,1:22,W,Don Frye,0,6 of 18,33%,6 of 18,0 of 0,---,2,0,--,6 of 18,0 of 0,0 of 0,5 of 16,0 of 1,1 of 1,L,David Abbott,0,13 of 28,46%,16 of 32,0 of 0,---,0,0,--,13 of 27,0 of 1,0 of 0,9 of 19,4 of 9,0 of 0
366,Submission,1,0:20,W,Don Frye,0,0 of 0,---,0 of 0,0 of 0,---,1,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,L,Mark Hall,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
367,Submission,1,11:1,W,Don Frye,0,16 of 30,53%,32 of 49,0 of 0,---,0,0,--,10 of 22,6 of 8,0 of 0,2 of 9,14 of 21,0 of 0,L,Gary Goodridge,0,14 of 26,53%,45 of 60,1 of 1,100%,0,0,--,11 of 23,3 of 3,0 of 0,2 of 5,9 of 16,3 of 5
368,KO/TKO,1,11:3,L,Don Frye,0,1 of 6,16%,17 of 22,0 of 2,0%,0,1,--,1 of 6,0 of 0,0 of 0,1 of 6,0 of 0,0 of 0,W,Mark Coleman,0,34 of 60,56%,71 of 105,3 of 5,60%,2,0,--,30 of 56,4 of 4,0 of 0,2 of 4,4 of 5,28 of 51
369,KO/TKO,1,4:37,W,Don Frye,0,11 of 16,68%,42 of 48,1 of 1,100%,0,0,--,4 of 9,7 of 7,0 of 0,1 of 4,5 of 7,5 of 5,L,Brian Johnston,0,11 of 22,50%,28 of 39,0 of 0,---,0,0,--,5 of 13,4 of 6,2 of 3,0 of 6,11 of 16,0 of 0
370,KO/TKO,1,10:2,W,Don Frye,0,27 of 28,96%,182 of 191,1 of 1,100%,0,0,--,8 of 8,19 of 20,0 of 0,0 of 0,0 of 0,27 of 28,L,Mark Hall,0,2 of 2,100%,22 of 26,0 of 0,---,0,0,--,1 of 1,1 of 1,0 of 0,1 of 1,1 of 1,0 of 0
371,KO/TKO,1,9:30,W,Don Frye,0,46 of 59,77%,82 of 98,1 of 1,100%,0,0,--,27 of 39,19 of 20,0 of 0,1 of 5,11 of 16,34 of 38,L,Amaury Bitetti,0,2 of 5,40%,24 of 30,0 of 6,0%,0,0,--,1 of 4,0 of 0,1 of 1,2 of 2,0 of 3,0 of 0
372,KO/TKO,1,2:14,W,Don Frye,0,12 of 21,57%,27 of 37,0 of 0,---,0,1,--,9 of 18,0 of 0,3 of 3,2 of 6,7 of 11,3 of 4,L,Gary Goodridge,0,2 of 6,33%,2 of 6,1 of 3,33%,0,0,--,1 of 4,1 of 2,0 of 0,0 of 3,2 of 3,0 of 0
373,TKO - Doctor's Stoppage,1,0:48,W,Don Frye,0,5 of 9,55%,19 of 24,1 of 1,100%,0,0,--,5 of 9,0 of 0,0 of 0,0 of 3,0 of 0,5 of 6,L,Sam Adkins,0,0 of 3,0%,1 of 4,0 of 0,---,0,0,--,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
374,KO/TKO,1,0:08,W,Don Frye,1,3 of 4,75%,3 of 4,0 of 0,---,0,0,--,3 of 4,0 of 0,0 of 0,2 of 3,0 of 0,1 of 1,L,Thomas Ramirez,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,--,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0
375,KO/TKO,3,10:25,L,Tony Fryklund,0,16 of 89,17%,16 of 89,0 of 1,0%,0,0,--,7 of 65,2 of 7,7 of 17,15 of 88,1 of 1,0 of 0,W,Cung Le,2,71 of 143,49%,71 of 143,0 of 0,---,0,0,--,35 of 97,31 of 41,5 of 5,67 of 137,4 of 6,0 of 0
376,KO/TKO,2,8:37,L,Tony Fryklund,0,24 of 61,39%,31 of 70,0 of 3,0%,0,0,--,13 of 46,7 of 8,4 of 7,19 of 56,5 of 5,0 of 0,W,Duane Ludwig,2,92 of 147,62%,119 of 179,0 of 0,---,0,0,--,59 of 111,29 of 32,4 of 4,62 of 112,23 of 25,7 of 10
377,Submission,1,1:36,L,Tony Fryklund,0,4 of 6,66%,4 of 6,0 of 1,0%,0,0,0:02,1 of 2,1 of 1,2 of 3,1 of 2,3 of 4,0 of 0,W,Ivan Salaverry,1,9 of 15,60%,20 of 29,0 of 2,0%,1,0,1:00,6 of 11,2 of 2,1 of 2,0 of 3,6 of 9,3 of 3
378,KO/TKO,2,8:34,W,Tony Fryklund,1,60 of 102,58%,127 of 174,0 of 0,---,1,0,6:55,52 of 93,6 of 6,2 of 3,6 of 17,5 of 7,49 of 78,L,Rodrigo Ruas,0,11 of 31,35%,19 of 42,0 of 0,---,0,0,0:04,5 of 25,0 of 0,6 of 6,9 of 24,2 of 7,0 of 0
379,Submission,1,0:44,L,Tony Fryklund,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 1,0 of 1,0 of 0,0 of 0,W,Kevin Jackson,0,2 of 4,50%,3 of 5,1 of 1,100%,1,0,--,2 of 4,0 of 0,0 of 0,0 of 0,0 of 0,2 of 4
380,Submission,1,1:31,W,Tony Fryklund,0,5 of 8,62%,11 of 15,1 of 1,100%,1,0,--,4 of 7,1 of 1,0 of 0,0 of 0,0 of 0,5 of 8,L,Donnie Chappell,0,0 of 2,0%,5 of 8,0 of 0,---,0,0,--,0 of 2,0 of 0,0 of 0,0 of 1,0 of 0,0 of 1
381,KO/TKO,1,1:58,L,Jesse Fujarczyk,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,--,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0,W,Cain Velasquez,0,13 of 15,86%,52 of 59,2 of 3,66%,0,0,--,12 of 14,0 of 0,1 of 1,1 of 1,0 of 0,12 of 14
382,Submission,1,1:54,L,Jesse Fujarczyk,0,3 of 10,30%,6 of 15,0 of 1,0%,0,0,--,3 of 10,0 of 0,0 of 0,3 of 9,0 of 1,0 of 0,W,Daniel Puder,0,6 of 16,37%,12 of 26,1 of 1,100%,2,0,--,6 of 16,0 of 0,0 of 0,1 of 10,2 of 3,3 of 3
383,Submission,2,9:15,L,Katsuhisa Fujii,0,27 of 63,42%,93 of 135,2 of 3,66%,0,0,8:48,25 of 61,1 of 1,1 of 1,1 of 1,1 of 1,25 of 61,W,Kenichi Yamamoto,0,1 of 4,25%,1 of 4,0 of 0,---,1,0,0:00,0 of 3,1 of 1,0 of 0,0 of 3,1 of 1,0 of 0
384,KO/TKO,2,8:12,W,Katsuhisa Fujii,1,18 of 41,43%,22 of 45,0 of 0,---,0,0,0:03,10 of 33,4 of 4,4 of 4,14 of 36,4 of 5,0 of 0,L,Masutatsu Yano,0,18 of 49,36%,27 of 61,1 of 3,33%,0,0,2:02,15 of 42,1 of 1,2 of 6,3 of 19,0 of 0,15 of 30
385,Decision - Unanimous,3,15:00,L,Riki Fukuda,0,69 of 172,40%,75 of 182,1 of 1,100%,0,0,0:59,35 of 118,11 of 16,23 of 38,66 of 169,3 of 3,0 of 0,W,Brad Tavares,0,116 of 254,45%,131 of 270,0 of 0,---,0,0,0:00,86 of 217,18 of 20,12 of 17,113 of 247,3 of 7,0 of 0
386,Decision - Unanimous,3,15:00,W,Riki Fukuda,0,85 of 164,51%,229 of 325,3 of 5,60%,0,0,6:58,35 of 102,18 of 26,32 of 36,45 of 122,32 of 34,8 of 8,L,Tom DeBlass,0,44 of 120,36%,67 of 144,0 of 0,---,0,0,0:00,26 of 98,9 of 11,9 of 11,35 of 111,9 of 9,0 of 0
387,Decision - Unanimous,3,15:00,L,Riki Fukuda,0,44 of 97,45%,61 of 114,0 of 8,0%,0,0,1:56,20 of 68,6 of 9,18 of 20,43 of 94,1 of 3,0 of 0,W,Constantinos Philippou,0,42 of 162,25%,53 of 173,0 of 2,0%,0,0,0:07,37 of 154,5 of 8,0 of 0,40 of 158,2 of 4,0 of 0
388,Decision - Unanimous,3,15:00,W,Riki Fukuda,0,124 of 242,51%,187 of 310,3 of 6,50%,0,0,3:36,86 of 190,15 of 21,23 of 31,99 of 193,19 of 37,6 of 12,L,Steve Cantwell,0,47 of 148,31%,49 of 151,1 of 1,100%,1,0,0:12,29 of 112,12 of 28,6 of 8,33 of 125,14 of 23,0 of 0
389,Decision - Unanimous,3,15:00,L,Riki Fukuda,0,28 of 82,34%,65 of 121,6 of 9,66%,0,0,4:52,20 of 68,4 of 7,4 of 7,19 of 68,8 of 12,1 of 2,W,Nick Ring,0,41 of 125,32%,46 of 130,0 of 1,0%,0,0,0:04,13 of 82,6 of 7,22 of 36,36 of 119,5 of 6,0 of 0
390,Decision - Unanimous,3,15:00,L,Masio Fullen,0,36 of 108,33%,38 of 110,0 of 1,0%,0,0,0:05,17 of 82,9 of 15,10 of 11,34 of 104,2 of 4,0 of 0,W,Alex Caceres,0,74 of 144,51%,80 of 153,1 of 3,33%,0,0,1:47,39 of 92,20 of 34,15 of 18,58 of 123,14 of 19,2 of 2
391,Submission,1,1:41,L,Masio Fullen,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,W,Makwan Amirkhani,0,0 of 0,---,0 of 0,1 of 1,100%,2,0,1:19,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
392,Decision - Split,3,15:00,W,Masio Fullen,0,41 of 134,30%,61 of 158,1 of 2,50%,0,0,1:38,32 of 121,9 of 12,0 of 1,24 of 96,15 of 34,2 of 4,L,Alex Torres,0,37 of 99,37%,40 of 102,2 of 9,22%,0,0,3:15,22 of 73,8 of 12,7 of 14,26 of 74,11 of 25,0 of 0
393,Decision - Unanimous,2,10:00,W,Travis Fulton,1,25 of 32,78%,47 of 65,1 of 2,50%,0,0,7:41,13 of 20,12 of 12,0 of 0,0 of 3,12 of 16,13 of 13,L,David Dodd,0,0 of 0,---,1 of 6,0 of 5,0%,0,0,1:37,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
394,Submission,1,6:28,L,Travis Fulton,0,6 of 22,27%,18 of 34,0 of 1,0%,0,0,--,4 of 20,0 of 0,2 of 2,2 of 13,0 of 1,4 of 8,W,Pete Williams,0,15 of 27,55%,22 of 34,0 of 0,---,2,0,--,7 of 18,0 of 1,8 of 8,8 of 16,1 of 1,6 of 10
395,Submission,1,2:30,L,Sam Fulton,0,1 of 1,100%,2 of 2,0 of 0,---,0,0,--,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,W,Alex Hunter,0,7 of 12,58%,16 of 21,1 of 1,100%,0,0,--,4 of 8,2 of 3,1 of 1,2 of 3,0 of 0,5 of 9
396,Submission,3,13:12,L,Ricardo Funch,0,72 of 107,67%,90 of 127,2 of 8,25%,0,0,6:51,26 of 54,7 of 12,39 of 41,25 of 59,30 of 31,17 of 17,W,Dan Miller,1,57 of 92,61%,81 of 118,0 of 4,0%,3,0,1:18,40 of 73,15 of 17,2 of 2,31 of 62,17 of 19,9 of 11
397,KO/TKO,1,1:22,L,Ricardo Funch,0,2 of 8,25%,4 of 10,0 of 0,---,0,0,0:00,1 of 6,0 of 1,1 of 1,2 of 8,0 of 0,0 of 0,W,Mike Pyle,1,11 of 24,45%,14 of 27,0 of 0,---,0,0,0:03,6 of 19,3 of 3,2 of 2,6 of 16,2 of 2,3 of 6
398,Submission,2,6:48,L,Ricardo Funch,0,5 of 5,100%,17 of 20,0 of 2,0%,0,0,1:39,1 of 1,1 of 1,3 of 3,2 of 2,2 of 2,1 of 1,W,Claude Patrick,0,13 of 18,72%,24 of 30,1 of 2,50%,2,0,4:36,11 of 16,1 of 1,1 of 1,0 of 1,3 of 5,10 of 12
399,Decision - Unanimous,3,15:00,L,Ricardo Funch,0,16 of 26,61%,28 of 39,1 of 6,16%,0,0,2:10,6 of 13,6 of 9,4 of 4,6 of 11,10 of 15,0 of 0,W,Johny Hendricks,0,49 of 83,59%,114 of 155,7 of 14,50%,4,0,9:58,36 of 66,6 of 9,7 of 8,10 of 29,30 of 42,9 of 12
