,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
57,Submission,2,9:42,L,Justin James,0,13 of 36,36%,28 of 52,0 of 0,---,1,0,0:26,8 of 31,5 of 5,0 of 0,3 of 24,8 of 10,2 of 2,W,Clay Guida,0,26 of 52,50%,93 of 125,2 of 4,50%,2,0,7:32,23 of 49,2 of 2,1 of 1,2 of 13,1 of 1,23 of 38
58,Decision - Unanimous,3,15:00,L,Nate James,0,20 of 47,42%,35 of 62,0 of 2,0%,0,0,--,12 of 38,5 of 5,3 of 4,15 of 41,5 of 6,0 of 0,W,Derek Brunson,1,40 of 56,71%,71 of 87,5 of 9,55%,1,0,--,17 of 31,7 of 8,16 of 17,24 of 38,7 of 8,9 of 10
59,Submission,1,1:44,W,Virna Jandiroba,0,4 of 5,80%,12 of 15,1 of 1,100%,2,0,1:33,4 of 5,0 of 0,0 of 0,0 of 0,0 of 0,4 of 5,L,Felice Herrig,0,1 of 1,100%,3 of 3,0 of 0,---,0,0,0:00,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
60,Submission,2,6:16,W,Virna Jandiroba,0,7 of 20,35%,20 of 35,3 of 4,75%,3,0,3:42,4 of 15,3 of 5,0 of 0,5 of 17,2 of 3,0 of 0,L,Mallory Martin,0,9 of 30,30%,17 of 39,0 of 0,---,0,0,0:30,6 of 27,3 of 3,0 of 0,7 of 27,2 of 3,0 of 0
61,Decision - Unanimous,3,15:00,L,Virna Jandiroba,0,17 of 37,45%,64 of 89,3 of 9,33%,0,2,3:48,13 of 33,4 of 4,0 of 0,13 of 30,3 of 6,1 of 1,W,Carla Esparza,0,25 of 51,49%,97 of 128,4 of 10,40%,0,1,5:27,18 of 43,6 of 7,1 of 1,12 of 30,8 of 12,5 of 9
62,KO/TKO,3,10:58,W,Ryan Janes,0,159 of 267,59%,200 of 312,0 of 0,---,0,0,0:14,121 of 226,32 of 35,6 of 6,131 of 232,28 of 35,0 of 0,L,Andrew Sanchez,2,96 of 183,52%,113 of 200,3 of 7,42%,0,0,2:07,90 of 173,6 of 10,0 of 0,80 of 160,9 of 14,7 of 9
63,Decision - Unanimous,3,15:00,L,Ryan Janes,0,83 of 189,43%,119 of 227,0 of 0,---,0,0,1:44,58 of 152,21 of 32,4 of 5,68 of 171,15 of 18,0 of 0,W,Jack Marshman,0,75 of 217,34%,83 of 225,0 of 0,---,0,0,0:00,55 of 178,11 of 29,9 of 10,73 of 214,2 of 3,0 of 0
64,Submission,1,1:34,L,Ryan Janes,0,3 of 8,37%,10 of 16,1 of 1,100%,0,0,1:18,3 of 8,0 of 0,0 of 0,3 of 7,0 of 0,0 of 1,W,Gerald Meerschaert,0,3 of 6,50%,5 of 9,0 of 0,---,1,0,0:00,2 of 5,0 of 0,1 of 1,3 of 6,0 of 0,0 of 0
65,Decision - Unanimous,3,15:00,W,Ryan Janes,0,82 of 214,38%,99 of 237,0 of 0,---,0,1,2:58,55 of 180,15 of 21,12 of 13,75 of 202,5 of 8,2 of 4,L,Keith Berish,0,61 of 168,36%,68 of 175,2 of 5,40%,0,0,0:52,39 of 136,6 of 13,16 of 19,57 of 160,3 of 5,1 of 3
66,Decision - Unanimous,3,15:00,L,Dave Jansen,0,28 of 68,41%,69 of 111,5 of 9,55%,2,1,7:38,10 of 48,7 of 8,11 of 12,21 of 56,4 of 5,3 of 7,W,Ricardo Lamas,0,26 of 60,43%,35 of 69,0 of 1,0%,5,2,2:20,10 of 40,11 of 14,5 of 6,19 of 49,5 of 8,2 of 3
67,Decision - Unanimous,3,15:00,L,Dave Jansen,0,43 of 211,20%,46 of 214,0 of 10,0%,0,0,0:03,30 of 195,10 of 13,3 of 3,40 of 203,3 of 8,0 of 0,W,Kamal Shalorus,1,46 of 199,23%,50 of 205,4 of 4,100%,0,0,1:38,38 of 188,3 of 6,5 of 5,44 of 186,2 of 10,0 of 3
68,Decision - Unanimous,3,15:00,W,Dave Jansen,0,25 of 82,30%,59 of 119,8 of 17,47%,2,0,7:54,18 of 74,5 of 6,2 of 2,12 of 50,6 of 8,7 of 24,L,Richard Crunkilton,0,38 of 92,41%,50 of 107,1 of 4,25%,3,0,1:49,22 of 75,14 of 15,2 of 2,33 of 81,3 of 9,2 of 2
69,Submission,2,8:52,L,Gigo Jara,0,20 of 35,57%,36 of 55,0 of 1,0%,0,0,--,20 of 35,0 of 0,0 of 0,8 of 18,0 of 4,12 of 13,W,Poppies Martinez,0,24 of 49,48%,50 of 82,1 of 3,33%,5,0,--,18 of 42,0 of 0,6 of 7,14 of 22,4 of 11,6 of 16
70,Decision - Unanimous,3,15:00,L,Keith Jardine,0,7 of 45,15%,11 of 49,0 of 0,---,0,0,0:00,4 of 41,2 of 2,1 of 2,6 of 42,1 of 3,0 of 0,W,Roger Gracie,0,35 of 60,58%,46 of 72,3 of 6,50%,2,0,8:25,28 of 49,7 of 11,0 of 0,14 of 27,3 of 9,18 of 24
71,KO/TKO,1,4:26,L,Keith Jardine,0,14 of 35,40%,17 of 38,0 of 1,0%,0,0,0:22,4 of 21,3 of 5,7 of 9,10 of 30,4 of 5,0 of 0,W,Luke Rockhold,2,34 of 55,61%,34 of 55,0 of 0,---,0,0,1:06,21 of 41,12 of 13,1 of 1,15 of 32,11 of 12,8 of 11
72,Decision - Majority,3,15:00,D,Keith Jardine,0,18 of 93,19%,21 of 96,6 of 13,46%,0,0,2:57,6 of 76,4 of 5,8 of 12,15 of 84,2 of 6,1 of 3,D,Gegard Mousasi,0,73 of 154,47%,146 of 232,3 of 4,75%,1,0,3:16,55 of 134,8 of 9,10 of 11,37 of 97,23 of 38,13 of 19
73,Decision - Majority,3,15:00,L,Keith Jardine,0,65 of 227,28%,66 of 228,0 of 0,---,0,0,0:00,45 of 200,4 of 7,16 of 20,62 of 221,3 of 6,0 of 0,W,Matt Hamill,0,77 of 199,38%,90 of 214,2 of 9,22%,0,0,1:31,67 of 185,1 of 2,9 of 12,64 of 179,13 of 20,0 of 0
74,KO/TKO,3,12:10,L,Keith Jardine,0,15 of 74,20%,18 of 77,0 of 0,---,0,0,0:00,9 of 64,2 of 2,4 of 8,13 of 71,2 of 3,0 of 0,W,Ryan Bader,1,29 of 62,46%,55 of 89,3 of 9,33%,0,0,4:36,17 of 48,5 of 7,7 of 7,14 of 43,10 of 12,5 of 7
75,KO/TKO,1,1:35,L,Keith Jardine,0,3 of 17,17%,4 of 18,0 of 0,---,0,0,0:00,1 of 15,1 of 1,1 of 1,3 of 17,0 of 0,0 of 0,W,Thiago Silva,1,5 of 8,62%,6 of 9,0 of 0,---,0,0,0:27,4 of 7,0 of 0,1 of 1,2 of 5,0 of 0,3 of 3
76,Decision - Unanimous,3,15:00,L,Keith Jardine,0,64 of 184,34%,65 of 185,0 of 3,0%,0,0,0:28,32 of 145,12 of 15,20 of 24,53 of 165,11 of 19,0 of 0,W,Quinton Jackson,2,56 of 151,37%,80 of 176,2 of 3,66%,0,0,2:54,44 of 138,4 of 5,8 of 8,43 of 127,9 of 15,4 of 9
77,Decision - Split,3,15:00,W,Keith Jardine,1,50 of 131,38%,59 of 140,2 of 4,50%,0,0,3:40,35 of 114,5 of 6,10 of 11,27 of 81,13 of 27,10 of 23,L,Brandon Vera,1,48 of 86,55%,57 of 95,1 of 1,100%,0,0,0:38,27 of 62,12 of 14,9 of 10,35 of 65,4 of 10,9 of 11
78,KO/TKO,1,0:36,L,Keith Jardine,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,0 of 3,0 of 0,1 of 1,1 of 4,0 of 0,0 of 0,W,Wanderlei Silva,2,11 of 18,61%,11 of 18,0 of 0,---,0,0,0:09,11 of 18,0 of 0,0 of 0,5 of 10,0 of 0,6 of 8
79,Decision - Split,3,15:00,W,Keith Jardine,1,83 of 176,47%,83 of 176,0 of 0,---,0,0,0:06,38 of 125,15 of 16,30 of 35,82 of 173,1 of 3,0 of 0,L,Chuck Liddell,0,31 of 138,22%,31 of 138,0 of 0,---,0,0,0:00,25 of 128,6 of 9,0 of 1,30 of 135,1 of 3,0 of 0
80,KO/TKO,1,0:48,L,Keith Jardine,0,5 of 8,62%,6 of 9,0 of 0,---,0,0,0:00,4 of 7,1 of 1,0 of 0,3 of 4,2 of 4,0 of 0,W,Houston Alexander,2,17 of 20,85%,17 of 20,0 of 0,---,0,0,0:20,14 of 17,2 of 2,1 of 1,1 of 1,13 of 15,3 of 4
81,KO/TKO,1,4:41,W,Keith Jardine,0,36 of 63,57%,36 of 63,0 of 0,---,0,0,0:11,28 of 55,2 of 2,6 of 6,24 of 51,4 of 4,8 of 8,L,Forrest Griffin,0,17 of 56,30%,17 of 56,0 of 1,0%,0,0,0:00,8 of 44,0 of 0,9 of 12,16 of 55,1 of 1,0 of 0
82,Decision - Unanimous,3,15:00,W,Keith Jardine,0,67 of 205,32%,71 of 210,1 of 1,100%,0,0,0:33,41 of 175,4 of 5,22 of 25,61 of 186,1 of 6,5 of 13,L,Wilson Gouveia,0,48 of 115,41%,51 of 118,1 of 2,50%,0,0,0:29,21 of 85,1 of 1,26 of 29,46 of 110,0 of 3,2 of 2
83,Decision - Unanimous,3,15:00,L,Keith Jardine,0,64 of 118,54%,90 of 146,0 of 1,0%,0,0,0:28,34 of 81,15 of 17,15 of 20,46 of 99,18 of 19,0 of 0,W,Stephan Bonnar,1,33 of 93,35%,52 of 113,1 of 6,16%,1,0,3:54,20 of 77,10 of 10,3 of 6,24 of 84,9 of 9,0 of 0
84,Decision - Unanimous,3,15:00,W,Keith Jardine,0,44 of 131,33%,90 of 177,0 of 0,---,0,0,0:00,35 of 120,2 of 3,7 of 8,38 of 115,6 of 16,0 of 0,L,Mike Whitehead,0,27 of 73,36%,37 of 83,5 of 12,41%,0,0,6:23,15 of 58,8 of 9,4 of 6,22 of 63,3 of 7,2 of 3
85,KO/TKO,2,8:28,W,Keith Jardine,1,41 of 111,36%,41 of 111,0 of 0,---,0,0,0:00,19 of 87,6 of 7,16 of 17,41 of 111,0 of 0,0 of 0,L,Kerry Schall,0,8 of 68,11%,8 of 68,0 of 0,---,0,0,0:00,7 of 66,0 of 1,1 of 1,8 of 68,0 of 0,0 of 0
86,Submission,1,2:57,L,Brock Jardine,0,1 of 3,33%,1 of 3,0 of 0,---,1,0,0:00,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0,W,Kenny Robertson,0,9 of 13,69%,27 of 32,1 of 1,100%,2,0,2:35,8 of 12,0 of 0,1 of 1,1 of 3,0 of 0,8 of 10
87,Decision - Unanimous,3,15:00,L,Brock Jardine,0,18 of 60,30%,21 of 63,0 of 2,0%,0,0,0:46,11 of 47,6 of 12,1 of 1,18 of 60,0 of 0,0 of 0,W,Rick Story,0,51 of 125,40%,67 of 142,5 of 6,83%,0,0,5:13,13 of 79,27 of 35,11 of 11,27 of 97,3 of 3,21 of 25
88,Decision - Unanimous,3,15:00,L,Rony Jason,1,18 of 36,50%,95 of 116,0 of 1,0%,0,0,3:53,14 of 30,3 of 5,1 of 1,11 of 26,0 of 0,7 of 10,W,Jeremy Kennedy,0,46 of 74,62%,105 of 143,8 of 9,88%,0,0,6:37,44 of 71,1 of 2,1 of 1,13 of 35,2 of 4,31 of 35
89,Decision - Unanimous,3,15:00,L,Rony Jason,0,9 of 41,21%,16 of 48,0 of 0,---,0,0,0:52,6 of 32,3 of 8,0 of 1,7 of 39,2 of 2,0 of 0,W,Dennis Bermudez,0,48 of 95,50%,77 of 127,5 of 10,50%,0,1,7:06,29 of 67,5 of 14,14 of 14,21 of 59,2 of 2,25 of 34
90,Overturned,1,3:31,NC,Rony Jason,0,5 of 7,71%,12 of 14,0 of 0,---,1,0,0:11,1 of 2,3 of 4,1 of 1,2 of 4,3 of 3,0 of 0,NC,Damon Jackson,0,5 of 13,38%,13 of 22,3 of 4,75%,0,0,2:22,5 of 13,0 of 0,0 of 0,0 of 7,2 of 3,3 of 3
91,Decision - Split,3,15:00,L,Rony Jason,0,30 of 73,41%,40 of 83,2 of 6,33%,1,0,1:44,16 of 49,9 of 16,5 of 8,26 of 67,4 of 6,0 of 0,W,Robert Peralta,0,51 of 126,40%,81 of 156,1 of 1,100%,0,1,2:33,20 of 84,10 of 20,21 of 22,44 of 117,6 of 8,1 of 1
92,KO/TKO,1,1:17,W,Rony Jason,1,3 of 8,37%,3 of 8,0 of 0,---,0,0,0:01,3 of 8,0 of 0,0 of 0,3 of 8,0 of 0,0 of 0,L,Steven Siler,0,11 of 22,50%,11 of 22,0 of 0,---,0,0,0:00,5 of 12,2 of 4,4 of 6,10 of 21,0 of 0,1 of 1
93,KO/TKO,1,0:40,L,Rony Jason,0,1 of 5,20%,1 of 5,0 of 0,---,0,0,0:00,1 of 4,0 of 1,0 of 0,1 of 5,0 of 0,0 of 0,W,Jeremy Stephens,1,3 of 3,100%,3 of 3,0 of 0,---,0,0,0:02,3 of 3,0 of 0,0 of 0,2 of 2,0 of 0,1 of 1
94,Submission,1,1:24,W,Rony Jason,0,7 of 8,87%,12 of 13,0 of 0,---,1,0,0:00,7 of 8,0 of 0,0 of 0,2 of 3,0 of 0,5 of 5,L,Mike Wilkinson,0,4 of 4,100%,11 of 12,1 of 1,100%,0,0,0:44,3 of 3,1 of 1,0 of 0,1 of 1,0 of 0,3 of 3
95,KO/TKO,2,9:16,W,Rony Jason,0,46 of 96,47%,52 of 102,1 of 1,100%,1,0,0:09,33 of 77,12 of 18,1 of 1,36 of 86,2 of 2,8 of 8,L,Sam Sicilia,0,39 of 96,40%,48 of 108,1 of 1,100%,0,0,1:26,28 of 78,10 of 16,1 of 2,31 of 83,1 of 1,7 of 12
96,Decision - Unanimous,3,15:00,W,Rony Jason,0,36 of 76,47%,60 of 100,0 of 2,0%,0,0,4:30,13 of 46,16 of 22,7 of 8,25 of 63,2 of 4,9 of 9,L,Godofredo Pepey,0,32 of 83,38%,74 of 129,0 of 4,0%,1,0,1:05,16 of 61,6 of 9,10 of 13,24 of 71,1 of 1,7 of 11
97,Submission,3,11:43,L,Justin Jaynes,1,41 of 101,40%,42 of 103,0 of 1,0%,1,1,0:38,30 of 84,11 of 17,0 of 0,31 of 87,2 of 2,8 of 12,W,Gavin Tucker,0,87 of 211,41%,88 of 212,1 of 2,50%,4,1,1:24,61 of 177,23 of 30,3 of 4,86 of 207,1 of 3,0 of 1
98,KO/TKO,1,0:41,W,Justin Jaynes,1,16 of 30,53%,16 of 30,0 of 0,---,0,0,0:03,14 of 28,2 of 2,0 of 0,10 of 22,4 of 5,2 of 3,L,Frank Camacho,0,4 of 15,26%,4 of 15,0 of 0,---,0,0,0:00,4 of 14,0 of 1,0 of 0,4 of 15,0 of 0,0 of 0
99,Decision - Split,5,25:00,L,Joanna Jedrzejczyk,0,186 of 360,51%,196 of 370,0 of 0,---,0,0,1:00,96 of 230,32 of 47,58 of 83,171 of 342,15 of 18,0 of 0,W,Zhang Weili,0,165 of 408,40%,170 of 413,1 of 8,12%,0,0,1:14,96 of 305,11 of 22,58 of 81,158 of 393,7 of 15,0 of 0
100,Decision - Unanimous,5,25:00,W,Joanna Jedrzejczyk,0,180 of 300,60%,226 of 347,3 of 5,60%,1,0,5:33,48 of 136,54 of 74,78 of 90,132 of 246,48 of 54,0 of 0,L,Michelle Waterson,0,58 of 160,36%,71 of 174,1 of 9,11%,1,0,4:59,25 of 84,12 of 40,21 of 36,44 of 141,14 of 19,0 of 0
101,Decision - Unanimous,5,25:00,L,Joanna Jedrzejczyk,0,78 of 250,31%,124 of 300,0 of 0,---,0,0,0:17,12 of 133,44 of 78,22 of 39,59 of 224,19 of 26,0 of 0,W,Valentina Shevchenko,0,89 of 191,46%,118 of 223,5 of 14,35%,0,0,8:14,50 of 135,16 of 25,23 of 31,65 of 159,16 of 24,8 of 8
102,Decision - Unanimous,3,15:00,W,Joanna Jedrzejczyk,0,62 of 166,37%,81 of 185,0 of 0,---,0,0,2:15,21 of 113,27 of 38,14 of 15,40 of 134,22 of 32,0 of 0,L,Tecia Torres,0,33 of 78,42%,54 of 100,0 of 10,0%,0,0,4:43,11 of 44,2 of 2,20 of 32,29 of 73,4 of 5,0 of 0
103,Decision - Unanimous,5,25:00,L,Joanna Jedrzejczyk,0,145 of 356,40%,160 of 372,0 of 0,---,0,0,0:00,64 of 257,27 of 37,54 of 62,135 of 342,10 of 14,0 of 0,W,Rose Namajunas,0,105 of 301,34%,108 of 304,1 of 2,50%,0,0,0:56,85 of 270,15 of 24,5 of 7,105 of 301,0 of 0,0 of 0
104,KO/TKO,1,3:03,L,Joanna Jedrzejczyk,0,5 of 42,11%,5 of 42,0 of 0,---,0,0,0:00,2 of 37,1 of 2,2 of 3,5 of 42,0 of 0,0 of 0,W,Rose Namajunas,1,15 of 34,44%,18 of 37,0 of 0,---,0,0,0:26,14 of 32,0 of 0,1 of 2,8 of 23,0 of 1,7 of 10
105,Decision - Unanimous,5,25:00,W,Joanna Jedrzejczyk,0,225 of 352,63%,230 of 357,0 of 0,---,0,0,0:16,101 of 211,49 of 63,75 of 78,193 of 307,32 of 45,0 of 0,L,Jessica Andrade,0,83 of 218,38%,94 of 230,2 of 10,20%,0,0,3:31,51 of 163,15 of 35,17 of 20,58 of 178,24 of 39,1 of 1
106,Decision - Unanimous,5,25:00,W,Joanna Jedrzejczyk,0,171 of 360,47%,181 of 371,1 of 1,100%,0,0,3:29,63 of 191,44 of 81,64 of 88,126 of 293,45 of 67,0 of 0,L,Karolina Kowalkiewicz,0,50 of 220,22%,63 of 234,0 of 1,0%,0,0,3:34,36 of 188,11 of 22,3 of 10,36 of 195,14 of 25,0 of 0
107,Decision - Unanimous,5,25:00,W,Joanna Jedrzejczyk,0,176 of 330,53%,194 of 351,1 of 2,50%,0,0,1:31,112 of 256,35 of 39,29 of 35,146 of 291,28 of 37,2 of 2,L,Claudia Gadelha,1,63 of 150,42%,101 of 191,4 of 13,30%,0,0,9:31,57 of 136,5 of 11,1 of 3,46 of 126,10 of 15,7 of 9
108,Decision - Unanimous,5,25:00,W,Joanna Jedrzejczyk,0,220 of 441,49%,227 of 448,0 of 0,---,0,0,3:06,97 of 289,53 of 67,70 of 85,203 of 414,17 of 27,0 of 0,L,Valerie Letourneau,0,103 of 321,32%,120 of 341,1 of 5,20%,0,0,0:36,72 of 275,20 of 32,11 of 14,91 of 303,7 of 13,5 of 5
109,KO/TKO,3,14:22,W,Joanna Jedrzejczyk,0,126 of 204,61%,162 of 247,0 of 0,---,0,0,1:48,81 of 155,18 of 22,27 of 27,96 of 160,24 of 35,6 of 9,L,Jessica Penne,0,25 of 88,28%,28 of 91,0 of 11,0%,0,0,2:34,13 of 69,7 of 14,5 of 5,24 of 85,1 of 3,0 of 0
110,KO/TKO,2,9:17,W,Joanna Jedrzejczyk,0,53 of 105,50%,55 of 107,0 of 0,---,0,0,0:28,50 of 101,3 of 4,0 of 0,32 of 75,16 of 25,5 of 5,L,Carla Esparza,0,4 of 22,18%,6 of 24,1 of 17,5%,0,0,1:07,3 of 19,1 of 2,0 of 1,2 of 19,2 of 3,0 of 0
111,Decision - Split,3,15:00,W,Joanna Jedrzejczyk,1,38 of 125,30%,47 of 134,0 of 0,---,0,0,1:07,20 of 102,18 of 22,0 of 1,20 of 96,15 of 22,3 of 7,L,Claudia Gadelha,0,27 of 70,38%,59 of 104,7 of 16,43%,1,0,8:46,18 of 59,9 of 11,0 of 0,11 of 45,11 of 18,5 of 7
112,Decision - Unanimous,3,15:00,W,Joanna Jedrzejczyk,0,46 of 168,27%,55 of 180,0 of 0,---,0,0,0:09,24 of 128,21 of 36,1 of 4,34 of 152,12 of 16,0 of 0,L,Juliana Lima,0,18 of 77,23%,38 of 103,1 of 14,7%,0,0,6:10,8 of 56,3 of 5,7 of 16,13 of 69,3 of 5,2 of 3
113,Submission,1,0:52,L,Trent Jenkins,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,--,0 of 5,0 of 1,1 of 1,1 of 7,0 of 0,0 of 0,W,Jason DeLucia,0,3 of 9,33%,3 of 9,1 of 2,50%,1,0,--,3 of 7,0 of 1,0 of 1,3 of 9,0 of 0,0 of 0
114,Submission,1,1:14,L,Steve Jennum,0,0 of 1,0%,1 of 2,0 of 0,---,0,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,David Abbott,0,1 of 1,100%,3 of 5,1 of 1,100%,1,0,--,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0
115,Submission,1,4:47,W,Steve Jennum,0,13 of 40,32%,29 of 70,2 of 3,66%,1,0,--,13 of 36,0 of 2,0 of 2,0 of 6,0 of 0,13 of 34,L,Melton Bowen,0,1 of 4,25%,48 of 59,0 of 0,---,0,0,--,1 of 4,0 of 0,0 of 0,0 of 3,1 of 1,0 of 0
116,KO/TKO,1,1:27,W,Steve Jennum,0,6 of 11,54%,7 of 13,1 of 1,100%,0,0,--,6 of 11,0 of 0,0 of 0,1 of 2,0 of 0,5 of 9,L,Harold Howard,0,2 of 6,33%,3 of 7,0 of 0,---,1,0,--,2 of 6,0 of 0,0 of 0,1 of 4,1 of 1,0 of 1
117,Submission,1,1:37,L,Ryan Jensen,0,0 of 5,0%,6 of 12,0 of 0,---,1,1,0:45,0 of 5,0 of 0,0 of 0,0 of 2,0 of 0,0 of 3,W,Jason MacDonald,0,0 of 1,0%,0 of 1,0 of 1,0%,1,0,0:39,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
118,Submission,3,11:21,L,Ryan Jensen,1,36 of 103,34%,44 of 111,1 of 3,33%,0,0,0:38,27 of 89,6 of 8,3 of 6,32 of 96,2 of 3,2 of 4,W,Court McGee,0,60 of 165,36%,69 of 174,2 of 4,50%,1,0,0:57,34 of 125,11 of 22,15 of 18,49 of 145,0 of 3,11 of 17
119,Submission,1,1:06,W,Ryan Jensen,0,3 of 6,50%,3 of 6,0 of 0,---,1,0,0:01,3 of 6,0 of 0,0 of 0,3 of 6,0 of 0,0 of 0,L,Jesse Forbes,1,3 of 9,33%,3 of 9,1 of 1,100%,1,0,0:35,3 of 8,0 of 1,0 of 0,2 of 6,0 of 0,1 of 3
120,KO/TKO,1,2:30,L,Ryan Jensen,0,9 of 16,56%,10 of 17,0 of 2,0%,1,0,0:21,5 of 11,1 of 2,3 of 3,7 of 12,2 of 4,0 of 0,W,Mark Munoz,0,16 of 28,57%,22 of 39,1 of 1,100%,0,0,1:23,8 of 19,8 of 9,0 of 0,0 of 5,0 of 0,16 of 23
121,Submission,1,3:56,W,Ryan Jensen,0,9 of 17,52%,22 of 30,1 of 1,100%,1,0,2:10,7 of 15,1 of 1,1 of 1,4 of 8,0 of 0,5 of 9,L,Steve Steinbeiss,0,7 of 19,36%,14 of 26,0 of 0,---,0,0,0:19,6 of 18,1 of 1,0 of 0,7 of 19,0 of 0,0 of 0
122,Submission,2,7:04,L,Ryan Jensen,0,30 of 72,41%,45 of 90,2 of 2,100%,0,1,3:40,28 of 69,0 of 1,2 of 2,5 of 17,1 of 1,24 of 54,W,Wilson Gouveia,0,8 of 19,42%,8 of 19,1 of 1,100%,2,0,0:14,3 of 13,1 of 1,4 of 5,7 of 18,1 of 1,0 of 0
123,KO/TKO,1,4:45,L,Ryan Jensen,0,10 of 30,33%,14 of 34,0 of 0,---,0,0,0:06,6 of 24,1 of 3,3 of 3,9 of 29,1 of 1,0 of 0,W,Joey Villasenor,2,9 of 22,40%,20 of 36,1 of 2,50%,0,0,2:31,8 of 21,1 of 1,0 of 0,6 of 17,2 of 4,1 of 1
124,Submission,1,2:40,L,Ryan Jensen,0,2 of 3,66%,6 of 7,0 of 0,---,0,0,0:00,2 of 3,0 of 0,0 of 0,0 of 1,0 of 0,2 of 2,W,Demian Maia,0,3 of 3,100%,9 of 11,2 of 2,100%,1,0,2:26,1 of 1,1 of 1,1 of 1,1 of 1,0 of 0,2 of 2
125,Submission,1,3:47,L,Ryan Jensen,0,11 of 26,42%,14 of 29,0 of 0,---,1,0,0:40,8 of 20,2 of 5,1 of 1,6 of 18,2 of 3,3 of 5,W,Thales Leites,0,10 of 18,55%,12 of 20,3 of 4,75%,2,0,1:13,1 of 8,1 of 1,8 of 9,9 of 17,0 of 0,1 of 1
126,Submission,1,2:10,L,Kyle Jensen,0,0 of 2,0%,2 of 4,1 of 1,100%,1,0,0:06,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Carlos Condit,0,2 of 5,40%,13 of 16,1 of 1,100%,1,0,1:47,2 of 5,0 of 0,0 of 0,0 of 0,0 of 0,2 of 5
127,Decision - Split,3,15:00,L,Chan-Mi Jeon,0,95 of 340,27%,99 of 344,0 of 0,---,0,0,0:00,73 of 299,12 of 27,10 of 14,92 of 329,3 of 11,0 of 0,W,Syuri Kondo,0,135 of 284,47%,137 of 286,0 of 0,---,0,0,0:00,100 of 244,26 of 29,9 of 11,123 of 268,12 of 16,0 of 0
128,Decision - Unanimous,3,15:00,L,Chan-Mi Jeon,0,92 of 250,36%,93 of 252,0 of 0,---,0,0,0:02,47 of 183,15 of 30,30 of 37,88 of 244,2 of 4,2 of 2,W,JJ Aldrich,0,98 of 245,40%,98 of 245,0 of 0,---,0,0,0:00,71 of 209,7 of 13,20 of 23,91 of 236,7 of 9,0 of 0
129,Decision - Unanimous,3,15:00,L,Maciej Jewtuszko,0,30 of 67,44%,45 of 86,0 of 0,---,0,0,0:00,19 of 55,9 of 9,2 of 3,26 of 61,4 of 6,0 of 0,W,Curt Warburton,0,18 of 58,31%,52 of 112,4 of 7,57%,0,0,8:18,13 of 49,1 of 1,4 of 8,14 of 42,1 of 3,3 of 13
130,KO/TKO,1,1:35,W,Maciej Jewtuszko,1,8 of 17,47%,10 of 21,0 of 0,---,1,0,0:12,7 of 14,0 of 1,1 of 2,3 of 9,4 of 6,1 of 2,L,Anthony Njokuani,0,5 of 10,50%,6 of 11,0 of 0,---,0,0,0:38,4 of 9,1 of 1,0 of 0,1 of 5,1 of 1,3 of 4
131,Submission,1,2:01,L,Ronald Jhun,0,4 of 5,80%,4 of 5,0 of 0,---,0,0,--,2 of 3,1 of 1,1 of 1,4 of 5,0 of 0,0 of 0,W,Eugene Jackson,1,13 of 26,50%,24 of 39,0 of 0,---,1,0,--,13 of 26,0 of 0,0 of 0,4 of 12,0 of 0,9 of 14
132,Submission,2,6:17,L,Ronald Jhun,0,8 of 16,50%,20 of 29,1 of 1,100%,0,0,0:23,1 of 5,3 of 5,4 of 6,5 of 12,3 of 4,0 of 0,W,Chris Lytle,1,12 of 25,48%,38 of 59,0 of 1,0%,2,1,4:20,8 of 20,3 of 4,1 of 1,6 of 14,1 of 2,5 of 9
133,Submission,1,2:18,L,Art Jimmerson,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Royce Gracie,0,0 of 3,0%,4 of 7,1 of 1,100%,0,0,--,0 of 1,0 of 0,0 of 2,0 of 3,0 of 0,0 of 0
