,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
201,Decision - Split,3,15:00,L,Luis Pena,0,51 of 120,42%,60 of 129,1 of 2,50%,2,3,1:05,43 of 104,7 of 15,1 of 1,37 of 101,8 of 10,6 of 9,W,Matt Frevola,0,48 of 110,43%,51 of 115,4 of 7,57%,0,0,2:53,27 of 82,10 of 17,11 of 11,46 of 105,2 of 5,0 of 0
202,KO/TKO,3,11:14,W,Luis Pena,0,87 of 148,58%,98 of 160,1 of 1,100%,1,1,7:33,84 of 144,3 of 4,0 of 0,18 of 45,9 of 12,60 of 91,L,Matt Wiman,0,24 of 42,57%,28 of 46,1 of 3,33%,0,0,0:14,2 of 18,3 of 4,19 of 20,24 of 36,0 of 2,0 of 4
203,Decision - Unanimous,3,15:00,W,Luis Pena,0,52 of 112,46%,66 of 127,1 of 3,33%,0,2,4:48,43 of 102,9 of 10,0 of 0,36 of 83,12 of 24,4 of 5,L,Steven Peterson,0,34 of 85,40%,57 of 109,4 of 8,50%,1,0,5:09,15 of 63,9 of 12,10 of 10,27 of 75,7 of 10,0 of 0
204,Decision - Split,3,15:00,L,Luis Pena,0,23 of 85,27%,34 of 97,1 of 9,11%,0,1,5:26,12 of 68,9 of 15,2 of 2,20 of 80,2 of 4,1 of 1,W,Michael Trizano,0,51 of 100,51%,55 of 104,1 of 2,50%,1,1,2:14,25 of 68,10 of 16,16 of 16,37 of 85,9 of 9,5 of 6
205,Submission,1,3:32,W,Luis Pena,1,8 of 23,34%,8 of 23,1 of 1,100%,1,1,1:01,8 of 22,0 of 1,0 of 0,8 of 20,0 of 1,0 of 2,L,Richie Smullen,0,7 of 9,77%,15 of 17,2 of 3,66%,0,0,1:40,3 of 5,1 of 1,3 of 3,3 of 5,0 of 0,4 of 4
206,KO/TKO,1,3:15,L,Sherman Pendergarst,0,4 of 11,36%,14 of 21,1 of 1,100%,0,0,2:44,4 of 10,0 of 1,0 of 0,0 of 5,0 of 1,4 of 5,W,Antoni Hardonk,1,10 of 12,83%,15 of 18,0 of 0,---,0,0,0:00,5 of 6,2 of 3,3 of 3,7 of 8,3 of 4,0 of 0
207,KO/TKO,1,4:37,L,Cathal Pendred,0,5 of 24,20%,8 of 28,0 of 1,0%,0,0,0:29,2 of 17,2 of 2,1 of 5,3 of 22,2 of 2,0 of 0,W,Tom Breese,1,23 of 35,65%,24 of 36,0 of 0,---,0,0,0:03,20 of 32,3 of 3,0 of 0,22 of 34,1 of 1,0 of 0
208,Decision - Split,3,15:00,L,Cathal Pendred,0,45 of 87,51%,62 of 104,0 of 2,0%,1,0,0:45,11 of 44,20 of 26,14 of 17,24 of 62,21 of 25,0 of 0,W,John Howard,0,48 of 88,54%,78 of 119,0 of 1,0%,0,0,1:35,35 of 71,5 of 8,8 of 9,31 of 60,16 of 27,1 of 1
209,Decision - Unanimous,3,15:00,W,Cathal Pendred,0,17 of 41,41%,45 of 75,4 of 17,23%,0,0,6:22,1 of 17,0 of 4,16 of 20,15 of 35,2 of 6,0 of 0,L,Augusto Montano,0,21 of 55,38%,28 of 62,0 of 0,---,0,0,0:00,8 of 33,7 of 15,6 of 7,14 of 42,7 of 13,0 of 0
210,Decision - Unanimous,3,15:00,W,Cathal Pendred,0,49 of 112,43%,59 of 122,4 of 12,33%,0,0,4:28,20 of 76,1 of 6,28 of 30,42 of 102,7 of 8,0 of 2,L,Sean Spencer,1,52 of 155,33%,52 of 155,0 of 0,---,0,0,0:06,41 of 132,9 of 19,2 of 4,49 of 147,1 of 4,2 of 4
211,Decision - Split,3,15:00,W,Cathal Pendred,0,55 of 103,53%,58 of 106,1 of 14,7%,0,0,2:30,14 of 58,12 of 14,29 of 31,48 of 96,7 of 7,0 of 0,L,Gasan Umalatov,0,38 of 97,39%,54 of 116,0 of 1,0%,0,0,0:08,28 of 81,4 of 9,6 of 7,35 of 91,3 of 4,0 of 2
212,Submission,2,8:33,W,Cathal Pendred,0,11 of 40,27%,16 of 46,3 of 5,60%,1,0,2:02,7 of 33,3 of 5,1 of 2,9 of 37,1 of 2,1 of 1,L,Mike King,1,38 of 65,58%,60 of 103,1 of 4,25%,2,0,2:21,33 of 59,3 of 4,2 of 2,17 of 36,5 of 5,16 of 24
213,Decision - Unanimous,3,15:00,L,BJ Penn,0,64 of 177,36%,74 of 188,0 of 0,---,0,0,0:00,56 of 164,8 of 12,0 of 1,54 of 165,10 of 12,0 of 0,W,Clay Guida,0,80 of 208,38%,113 of 242,1 of 2,50%,0,0,4:02,52 of 170,13 of 21,15 of 17,64 of 177,16 of 31,0 of 0
214,Submission,1,2:46,L,BJ Penn,0,3 of 8,37%,8 of 15,0 of 0,---,0,0,1:34,1 of 5,1 of 1,1 of 2,2 of 5,0 of 0,1 of 3,W,Ryan Hall,0,6 of 15,40%,8 of 19,0 of 0,---,1,0,0:00,0 of 7,1 of 2,5 of 6,6 of 14,0 of 1,0 of 0
215,Decision - Majority,3,15:00,L,BJ Penn,1,57 of 107,53%,65 of 116,0 of 0,---,0,0,2:01,47 of 95,10 of 12,0 of 0,49 of 95,4 of 4,4 of 8,W,Dennis Siver,0,103 of 280,36%,120 of 300,0 of 1,0%,0,0,0:11,59 of 199,9 of 29,35 of 52,103 of 275,0 of 5,0 of 0
216,KO/TKO,2,5:24,L,BJ Penn,0,4 of 22,18%,7 of 27,0 of 0,---,0,0,0:22,4 of 22,0 of 0,0 of 0,3 of 21,1 of 1,0 of 0,W,Yair Rodriguez,1,55 of 111,49%,56 of 113,0 of 0,---,0,0,0:19,33 of 83,15 of 19,7 of 9,34 of 68,5 of 7,16 of 36
217,KO/TKO,3,14:16,L,BJ Penn,0,13 of 66,19%,60 of 116,0 of 0,---,0,0,0:00,13 of 66,0 of 0,0 of 0,13 of 63,0 of 3,0 of 0,W,Frankie Edgar,0,90 of 162,55%,159 of 236,3 of 3,100%,0,0,8:52,76 of 142,6 of 10,8 of 10,32 of 81,0 of 1,58 of 80
218,Decision - Unanimous,3,15:00,L,BJ Penn,0,24 of 89,26%,53 of 119,0 of 2,0%,0,0,0:56,20 of 82,4 of 7,0 of 0,21 of 84,3 of 5,0 of 0,W,Rory MacDonald,0,116 of 203,57%,125 of 212,1 of 3,33%,0,0,2:31,78 of 148,29 of 41,9 of 14,105 of 185,10 of 16,1 of 2
219,Decision - Unanimous,3,15:00,L,BJ Penn,0,88 of 164,53%,107 of 184,1 of 4,25%,0,0,1:27,76 of 149,12 of 15,0 of 0,71 of 140,15 of 20,2 of 4,W,Nick Diaz,0,178 of 350,50%,257 of 436,0 of 0,---,0,0,3:23,136 of 296,39 of 51,3 of 3,150 of 309,28 of 41,0 of 0
220,Decision - Majority,3,15:00,D,BJ Penn,0,12 of 29,41%,48 of 66,2 of 3,66%,1,0,3:37,9 of 25,1 of 1,2 of 3,1 of 10,8 of 15,3 of 4,D,Jon Fitch,0,47 of 72,65%,231 of 287,4 of 11,36%,0,2,10:43,29 of 51,9 of 12,9 of 9,5 of 6,16 of 27,26 of 39
221,KO/TKO,1,0:21,W,BJ Penn,1,7 of 9,77%,7 of 9,0 of 0,---,0,0,0:03,7 of 9,0 of 0,0 of 0,4 of 6,0 of 0,3 of 3,L,Matt Hughes,0,3 of 6,50%,3 of 6,0 of 0,---,0,0,0:00,2 of 5,1 of 1,0 of 0,3 of 6,0 of 0,0 of 0
222,Decision - Unanimous,5,25:00,L,BJ Penn,0,36 of 146,24%,56 of 167,2 of 3,66%,0,0,1:25,29 of 132,7 of 13,0 of 1,32 of 141,3 of 4,1 of 1,W,Frankie Edgar,0,94 of 234,40%,142 of 285,3 of 9,33%,0,1,6:42,59 of 179,22 of 35,13 of 20,67 of 197,11 of 16,16 of 21
223,Decision - Unanimous,5,25:00,L,BJ Penn,0,71 of 262,27%,72 of 263,0 of 0,---,0,0,0:00,60 of 248,7 of 10,4 of 4,63 of 247,8 of 15,0 of 0,W,Frankie Edgar,0,61 of 232,26%,63 of 234,1 of 13,7%,0,0,0:05,39 of 179,14 of 32,8 of 21,58 of 222,2 of 9,1 of 1
224,TKO - Doctor's Stoppage,5,22:37,W,BJ Penn,0,70 of 131,53%,149 of 213,0 of 0,---,0,0,1:30,66 of 127,2 of 2,2 of 2,34 of 74,27 of 38,9 of 19,L,Diego Sanchez,0,8 of 108,7%,8 of 108,0 of 27,0%,0,0,6:22,7 of 100,1 of 8,0 of 0,6 of 103,2 of 5,0 of 0
225,Submission,4,18:54,W,BJ Penn,0,57 of 94,60%,151 of 189,1 of 3,33%,1,0,4:11,32 of 67,16 of 18,9 of 9,13 of 38,29 of 38,15 of 18,L,Kenny Florian,0,19 of 58,32%,90 of 131,0 of 15,0%,0,0,5:11,7 of 40,7 of 8,5 of 10,9 of 42,8 of 14,2 of 2
226,KO/TKO,4,20:00,L,BJ Penn,0,16 of 37,43%,63 of 85,0 of 1,0%,0,0,0:26,8 of 28,4 of 5,4 of 4,8 of 27,8 of 10,0 of 0,W,Georges St-Pierre,0,92 of 122,75%,310 of 358,4 of 7,57%,0,0,14:57,51 of 75,28 of 32,13 of 15,30 of 43,23 of 28,39 of 51
227,KO/TKO,3,15:00,W,BJ Penn,1,122 of 175,69%,130 of 183,0 of 1,0%,0,0,0:07,109 of 162,11 of 11,2 of 2,110 of 162,9 of 10,3 of 3,L,Sean Sherk,0,46 of 162,28%,52 of 169,0 of 2,0%,0,0,0:00,26 of 142,3 of 3,17 of 17,41 of 151,5 of 11,0 of 0
228,Submission,2,9:02,W,BJ Penn,2,41 of 69,59%,71 of 105,0 of 0,---,1,0,6:33,38 of 66,3 of 3,0 of 0,22 of 38,1 of 2,18 of 29,L,Joe Stevenson,0,17 of 36,47%,33 of 57,0 of 0,---,0,0,0:00,11 of 29,6 of 7,0 of 0,7 of 24,2 of 2,8 of 10
229,Submission,2,8:12,W,BJ Penn,0,23 of 31,74%,60 of 70,3 of 3,100%,3,0,4:56,21 of 29,2 of 2,0 of 0,8 of 14,2 of 2,13 of 15,L,Jens Pulver,0,6 of 18,33%,18 of 30,0 of 0,---,0,0,1:57,5 of 17,1 of 1,0 of 0,2 of 11,2 of 2,2 of 5
230,KO/TKO,3,13:53,L,BJ Penn,0,17 of 37,45%,49 of 70,0 of 1,0%,2,1,1:58,10 of 28,7 of 9,0 of 0,8 of 25,7 of 10,2 of 2,W,Matt Hughes,0,35 of 88,39%,77 of 133,1 of 9,11%,0,0,6:59,28 of 78,5 of 8,2 of 2,20 of 58,4 of 7,11 of 23
231,Decision - Split,3,15:00,L,BJ Penn,0,37 of 85,43%,101 of 156,1 of 1,100%,1,0,0:18,28 of 76,8 of 8,1 of 1,28 of 71,9 of 14,0 of 0,W,Georges St-Pierre,0,59 of 135,43%,135 of 212,4 of 5,80%,0,0,7:25,38 of 102,7 of 10,14 of 23,46 of 108,7 of 18,6 of 9
232,Submission,1,4:39,W,BJ Penn,0,17 of 23,73%,33 of 39,0 of 0,---,1,0,4:10,15 of 21,2 of 2,0 of 0,3 of 4,2 of 2,12 of 17,L,Matt Hughes,0,4 of 8,50%,10 of 14,0 of 1,0%,0,0,0:00,3 of 7,1 of 1,0 of 0,0 of 3,1 of 1,3 of 4
233,Decision - Split,5,25:00,D,BJ Penn,0,67 of 93,72%,111 of 137,5 of 8,62%,0,0,7:10,44 of 69,21 of 21,2 of 3,24 of 43,17 of 19,26 of 31,D,Caol Uno,0,64 of 97,65%,105 of 138,6 of 7,85%,1,2,7:27,19 of 43,12 of 16,33 of 38,34 of 60,14 of 15,16 of 22
234,Decision - Unanimous,3,15:00,W,BJ Penn,0,32 of 52,61%,71 of 92,1 of 1,100%,0,0,0:55,12 of 31,10 of 11,10 of 10,12 of 24,17 of 23,3 of 5,L,Matt Serra,0,8 of 49,16%,22 of 63,1 of 17,5%,1,0,4:18,4 of 42,2 of 2,2 of 5,3 of 35,5 of 14,0 of 0
235,KO/TKO,2,8:23,W,BJ Penn,0,39 of 56,69%,91 of 108,0 of 0,---,0,0,3:28,17 of 32,14 of 14,8 of 10,2 of 7,20 of 21,17 of 28,L,Paul Creighton,0,6 of 8,75%,8 of 10,3 of 8,37%,0,0,1:46,2 of 4,4 of 4,0 of 0,1 of 3,4 of 4,1 of 1
236,Decision - Majority,5,25:00,L,BJ Penn,0,49 of 93,52%,161 of 210,7 of 10,70%,2,0,6:24,35 of 76,5 of 7,9 of 10,39 of 78,3 of 4,7 of 11,W,Jens Pulver,0,38 of 98,38%,122 of 186,1 of 1,100%,0,4,8:21,28 of 88,5 of 5,5 of 5,22 of 70,3 of 3,13 of 25
237,KO/TKO,1,0:11,W,BJ Penn,1,5 of 6,83%,5 of 6,1 of 1,100%,0,0,0:02,5 of 6,0 of 0,0 of 0,1 of 2,0 of 0,4 of 4,L,Caol Uno,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
238,KO/TKO,1,2:42,W,BJ Penn,1,6 of 8,75%,11 of 13,0 of 1,0%,0,0,0:08,3 of 5,3 of 3,0 of 0,0 of 2,4 of 4,2 of 2,L,Din Thomas,0,1 of 5,20%,25 of 29,1 of 1,100%,0,0,2:05,1 of 5,0 of 0,0 of 0,0 of 2,0 of 0,1 of 3
239,KO/TKO,1,4:57,W,BJ Penn,0,22 of 32,68%,76 of 86,2 of 2,100%,0,0,4:30,18 of 28,4 of 4,0 of 0,3 of 8,3 of 3,16 of 21,L,Joey Gilbert,0,3 of 7,42%,11 of 15,0 of 1,0%,0,0,0:06,0 of 4,2 of 2,1 of 1,1 of 5,2 of 2,0 of 0
240,Decision - Unanimous,3,15:00,L,Jessica Penne,0,69 of 178,38%,71 of 181,1 of 2,50%,0,0,0:29,37 of 136,31 of 40,1 of 2,55 of 159,14 of 19,0 of 0,W,Danielle Taylor,0,72 of 176,40%,76 of 182,0 of 0,---,0,0,0:00,43 of 141,11 of 14,18 of 21,67 of 167,5 of 9,0 of 0
241,KO/TKO,2,7:56,L,Jessica Penne,0,27 of 91,29%,28 of 92,0 of 6,0%,0,0,0:00,17 of 67,10 of 23,0 of 1,19 of 80,8 of 11,0 of 0,W,Jessica Andrade,0,117 of 205,57%,118 of 206,0 of 0,---,0,0,0:32,90 of 171,26 of 33,1 of 1,78 of 145,39 of 60,0 of 0
242,KO/TKO,3,14:22,L,Jessica Penne,0,25 of 88,28%,28 of 91,0 of 11,0%,0,0,2:34,13 of 69,7 of 14,5 of 5,24 of 85,1 of 3,0 of 0,W,Joanna Jedrzejczyk,0,126 of 204,61%,162 of 247,0 of 0,---,0,0,1:48,81 of 155,18 of 22,27 of 27,96 of 160,24 of 35,6 of 9
243,Decision - Split,3,15:00,W,Jessica Penne,0,39 of 98,39%,94 of 166,4 of 8,50%,0,1,6:41,24 of 76,8 of 12,7 of 10,19 of 71,6 of 7,14 of 20,L,Randa Markos,0,55 of 102,53%,76 of 124,1 of 2,50%,0,0,2:16,44 of 89,2 of 3,9 of 10,42 of 82,1 of 5,12 of 15
244,KO/TKO,1,4:35,L,Nick Penner,1,7 of 18,38%,23 of 37,0 of 0,---,0,0,1:48,6 of 17,1 of 1,0 of 0,5 of 12,1 of 3,1 of 3,W,Cody Donovan,1,19 of 27,70%,31 of 44,1 of 1,100%,0,0,0:59,9 of 16,9 of 10,1 of 1,6 of 11,8 of 9,5 of 7
245,KO/TKO,1,4:59,L,Nick Penner,0,5 of 22,22%,9 of 26,0 of 0,---,0,1,0:10,4 of 21,1 of 1,0 of 0,3 of 19,1 of 1,1 of 2,W,Anthony Perosh,0,25 of 45,55%,35 of 57,2 of 4,50%,0,0,2:28,24 of 44,0 of 0,1 of 1,2 of 9,2 of 3,21 of 33
246,Decision - Unanimous,3,15:00,W,Raquel Pennington,0,107 of 154,69%,118 of 165,1 of 2,50%,0,1,5:29,54 of 97,46 of 50,7 of 7,51 of 93,52 of 56,4 of 5,L,Marion Reneau,0,46 of 117,39%,81 of 154,2 of 4,50%,0,0,3:48,20 of 85,20 of 25,6 of 7,22 of 84,24 of 33,0 of 0
247,Decision - Unanimous,3,15:00,L,Raquel Pennington,0,38 of 78,48%,55 of 95,1 of 2,50%,0,0,1:01,9 of 43,27 of 30,2 of 5,10 of 46,28 of 32,0 of 0,W,Holly Holm,0,30 of 62,48%,81 of 129,0 of 3,0%,0,0,7:15,12 of 33,9 of 18,9 of 11,20 of 50,10 of 12,0 of 0
248,Decision - Split,3,15:00,W,Raquel Pennington,0,47 of 137,34%,86 of 181,1 of 6,16%,0,0,5:28,29 of 108,9 of 20,9 of 9,41 of 130,2 of 3,4 of 4,L,Irene Aldana,0,52 of 184,28%,75 of 208,0 of 0,---,0,0,0:02,32 of 139,10 of 27,10 of 18,46 of 177,6 of 7,0 of 0
249,Decision - Unanimous,3,15:00,L,Raquel Pennington,0,24 of 84,28%,52 of 130,0 of 8,0%,0,0,6:05,4 of 55,11 of 17,9 of 12,13 of 71,11 of 13,0 of 0,W,Germaine de Randamie,0,42 of 107,39%,91 of 159,0 of 0,---,0,0,1:06,17 of 73,17 of 24,8 of 10,25 of 84,17 of 23,0 of 0
250,KO/TKO,5,22:36,L,Raquel Pennington,0,64 of 169,37%,79 of 186,1 of 8,12%,0,0,2:13,49 of 148,10 of 15,5 of 6,56 of 160,7 of 8,1 of 1,W,Amanda Nunes,0,124 of 254,48%,152 of 288,3 of 4,75%,0,0,4:29,72 of 171,31 of 46,21 of 37,96 of 219,15 of 19,13 of 16
251,Decision - Unanimous,3,15:00,W,Raquel Pennington,0,43 of 77,55%,111 of 156,1 of 1,100%,3,0,6:47,31 of 65,8 of 8,4 of 4,19 of 46,13 of 15,11 of 16,L,Miesha Tate,0,21 of 65,32%,48 of 93,1 of 5,20%,0,0,4:27,8 of 34,11 of 28,2 of 3,11 of 47,10 of 18,0 of 0
252,Decision - Unanimous,3,15:00,W,Raquel Pennington,0,33 of 50,66%,81 of 102,3 of 5,60%,1,0,5:05,18 of 33,12 of 14,3 of 3,6 of 20,19 of 22,8 of 8,L,Elizabeth Phillips,0,15 of 34,44%,34 of 58,1 of 5,20%,0,1,6:39,5 of 19,3 of 8,7 of 7,9 of 27,6 of 7,0 of 0
253,Decision - Split,3,15:00,W,Raquel Pennington,0,75 of 130,57%,84 of 139,0 of 4,0%,0,0,1:03,45 of 96,22 of 26,8 of 8,46 of 89,29 of 41,0 of 0,L,Bethe Correia,0,66 of 171,38%,99 of 209,0 of 1,0%,0,0,2:05,45 of 137,13 of 23,8 of 11,47 of 141,19 of 30,0 of 0
254,Submission,2,9:58,W,Raquel Pennington,0,41 of 68,60%,66 of 96,2 of 2,100%,1,0,3:04,26 of 52,10 of 11,5 of 5,17 of 34,22 of 30,2 of 4,L,Jessica Andrade,0,41 of 66,62%,59 of 87,4 of 5,80%,1,0,3:28,19 of 40,12 of 15,10 of 11,26 of 41,15 of 25,0 of 0
255,Decision - Split,3,15:00,L,Raquel Pennington,0,40 of 139,28%,51 of 150,0 of 5,0%,0,0,0:15,24 of 107,4 of 14,12 of 18,32 of 128,7 of 10,1 of 1,W,Holly Holm,0,44 of 210,20%,48 of 214,0 of 0,---,0,0,0:03,17 of 164,23 of 36,4 of 10,29 of 187,15 of 23,0 of 0
256,Submission,1,4:59,W,Raquel Pennington,0,5 of 10,50%,16 of 21,1 of 2,50%,1,0,1:23,3 of 7,2 of 3,0 of 0,0 of 1,5 of 9,0 of 0,L,Ashlee Evans-Smith,0,11 of 16,68%,25 of 33,1 of 2,50%,0,0,3:09,5 of 9,5 of 6,1 of 1,1 of 4,10 of 12,0 of 0
257,Decision - Split,3,15:00,L,Raquel Pennington,0,82 of 167,49%,87 of 172,2 of 3,66%,2,0,1:20,51 of 134,18 of 20,13 of 13,42 of 111,33 of 47,7 of 9,W,Jessica Andrade,0,66 of 158,41%,90 of 185,3 of 8,37%,0,0,6:20,47 of 133,15 of 21,4 of 4,38 of 104,27 of 51,1 of 3
258,Decision - Unanimous,3,15:00,W,Raquel Pennington,0,80 of 133,60%,86 of 140,1 of 1,100%,1,0,4:42,57 of 105,15 of 19,8 of 9,50 of 96,11 of 13,19 of 24,L,Roxanne Modafferi,0,42 of 194,21%,63 of 218,0 of 7,0%,0,0,1:41,22 of 155,12 of 28,8 of 11,35 of 184,7 of 10,0 of 0
259,KO/TKO,1,2:47,L,Godofredo Pepey,0,5 of 17,29%,5 of 17,0 of 0,---,0,0,0:00,2 of 12,2 of 4,1 of 1,4 of 16,1 of 1,0 of 0,W,Mirsad Bektic,1,12 of 33,36%,12 of 34,0 of 0,---,0,0,0:04,7 of 24,1 of 4,4 of 5,9 of 29,0 of 0,3 of 4
260,Decision - Unanimous,3,15:00,L,Godofredo Pepey,0,51 of 177,28%,52 of 178,0 of 14,0%,0,0,1:30,40 of 159,9 of 16,2 of 2,49 of 174,2 of 3,0 of 0,W,Shane Burgos,3,102 of 197,51%,144 of 243,1 of 1,100%,0,0,0:55,87 of 179,9 of 12,6 of 6,77 of 164,13 of 16,12 of 17
261,Submission,1,3:03,W,Godofredo Pepey,0,24 of 39,61%,27 of 43,1 of 2,50%,2,0,1:34,22 of 36,2 of 3,0 of 0,14 of 26,10 of 11,0 of 2,L,Mike de la Torre,0,6 of 18,33%,17 of 30,0 of 0,---,0,0,0:14,6 of 18,0 of 0,0 of 0,6 of 18,0 of 0,0 of 0
262,Decision - Unanimous,3,15:00,L,Godofredo Pepey,0,20 of 38,52%,67 of 99,0 of 0,---,2,1,1:01,18 of 36,2 of 2,0 of 0,4 of 16,3 of 3,13 of 19,W,Darren Elkins,0,33 of 57,57%,206 of 256,5 of 6,83%,0,0,11:45,32 of 54,1 of 3,0 of 0,3 of 17,0 of 0,30 of 40
263,Submission,1,3:14,W,Godofredo Pepey,0,1 of 4,25%,5 of 8,0 of 2,0%,1,0,0:11,0 of 3,0 of 0,1 of 1,1 of 4,0 of 0,0 of 0,L,Andre Fili,0,1 of 6,16%,3 of 9,0 of 0,---,0,0,2:10,0 of 4,1 of 2,0 of 0,0 of 4,1 of 2,0 of 0
264,Submission,1,4:29,W,Godofredo Pepey,0,8 of 20,40%,9 of 21,0 of 0,---,2,1,0:03,8 of 18,0 of 1,0 of 1,3 of 15,0 of 0,5 of 5,L,Dashon Johnson,0,7 of 11,63%,11 of 15,1 of 2,50%,0,0,0:58,4 of 8,2 of 2,1 of 1,3 of 7,1 of 1,3 of 3
265,KO/TKO,1,2:39,W,Godofredo Pepey,1,5 of 23,21%,5 of 23,0 of 0,---,0,0,0:18,4 of 21,1 of 2,0 of 0,3 of 17,2 of 5,0 of 1,L,Noad Lahat,0,11 of 22,50%,12 of 23,0 of 2,0%,0,0,0:04,5 of 13,3 of 4,3 of 5,7 of 16,4 of 6,0 of 0
266,KO/TKO,1,1:42,L,Godofredo Pepey,0,3 of 5,60%,4 of 6,0 of 2,0%,0,0,0:11,3 of 5,0 of 0,0 of 0,1 of 3,2 of 2,0 of 0,W,Sam Sicilia,0,11 of 15,73%,18 of 22,1 of 1,100%,0,0,0:54,11 of 14,0 of 1,0 of 0,0 of 1,0 of 0,11 of 14
267,KO/TKO,1,3:32,L,Godofredo Pepey,0,4 of 13,30%,24 of 33,1 of 2,50%,0,1,1:01,4 of 13,0 of 0,0 of 0,1 of 3,0 of 0,3 of 10,W,Felipe Arantes,0,27 of 35,77%,35 of 45,0 of 0,---,0,2,2:11,26 of 34,1 of 1,0 of 0,1 of 1,0 of 0,26 of 34
268,Decision - Split,3,15:00,W,Godofredo Pepey,0,36 of 76,47%,104 of 153,0 of 1,0%,0,1,4:12,18 of 56,5 of 5,13 of 15,26 of 64,4 of 6,6 of 6,L,Milton Vieira,0,17 of 34,50%,58 of 84,5 of 6,83%,0,0,6:01,8 of 25,6 of 6,3 of 3,12 of 28,3 of 3,2 of 3
269,Decision - Unanimous,3,15:00,L,Godofredo Pepey,0,32 of 83,38%,74 of 129,0 of 4,0%,1,0,1:05,16 of 61,6 of 9,10 of 13,24 of 71,1 of 1,7 of 11,W,Rony Jason,0,36 of 76,47%,60 of 100,0 of 2,0%,0,0,4:30,13 of 46,16 of 22,7 of 8,25 of 63,2 of 4,9 of 9
270,Submission,3,11:19,L,Ray Perales,0,2 of 8,25%,13 of 27,0 of 0,---,0,0,--,2 of 8,0 of 0,0 of 0,2 of 8,0 of 0,0 of 0,W,Lyle Beerbohm,0,27 of 40,67%,87 of 117,4 of 6,66%,1,0,--,20 of 33,3 of 3,4 of 4,6 of 9,1 of 1,20 of 30
271,Decision - Unanimous,3,15:00,L,Robert Peralta,0,24 of 84,28%,41 of 103,0 of 0,---,0,0,0:00,13 of 71,2 of 3,9 of 10,20 of 72,4 of 12,0 of 0,W,Clay Guida,0,27 of 64,42%,44 of 85,6 of 11,54%,1,0,11:11,4 of 40,8 of 8,15 of 16,6 of 42,11 of 12,10 of 10
272,Submission,1,4:27,L,Robert Peralta,0,0 of 2,0%,3 of 5,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Thiago Tavares,0,18 of 31,58%,45 of 63,2 of 3,66%,1,0,3:52,18 of 31,0 of 0,0 of 0,0 of 2,0 of 0,18 of 29
273,Decision - Split,3,15:00,W,Robert Peralta,0,51 of 126,40%,81 of 156,1 of 1,100%,0,1,2:33,20 of 84,10 of 20,21 of 22,44 of 117,6 of 8,1 of 1,L,Rony Jason,0,30 of 73,41%,40 of 83,2 of 6,33%,1,0,1:44,16 of 49,9 of 16,5 of 8,26 of 67,4 of 6,0 of 0
274,KO/TKO,3,10:12,W,Robert Peralta,1,34 of 68,50%,53 of 90,2 of 2,100%,0,0,3:05,10 of 41,5 of 5,19 of 22,21 of 47,11 of 16,2 of 5,L,Estevan Payan,0,32 of 65,49%,62 of 95,1 of 1,100%,0,1,3:45,13 of 41,15 of 19,4 of 5,7 of 30,16 of 19,9 of 16
275,Decision - Unanimous,3,15:00,L,Robert Peralta,0,67 of 144,46%,94 of 172,0 of 2,0%,0,0,2:11,29 of 98,20 of 27,18 of 19,28 of 96,34 of 43,5 of 5,W,Akira Corassani,0,48 of 86,55%,57 of 96,2 of 6,33%,0,0,4:30,18 of 49,9 of 12,21 of 25,38 of 71,10 of 15,0 of 0
276,KO/TKO,1,0:23,W,Robert Peralta,1,7 of 17,41%,7 of 17,0 of 0,---,0,0,0:03,6 of 16,1 of 1,0 of 0,2 of 12,0 of 0,5 of 5,L,Jason Young,0,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:00,1 of 1,0 of 0,1 of 1,2 of 2,0 of 0,0 of 0
277,Overturned,3,11:54,NC,Robert Peralta,2,39 of 99,39%,65 of 129,0 of 0,---,0,0,0:24,23 of 77,9 of 15,7 of 7,20 of 75,6 of 9,13 of 15,NC,Mackens Semerzier,0,50 of 92,54%,65 of 108,1 of 5,20%,0,0,4:31,12 of 49,19 of 21,19 of 22,33 of 72,11 of 13,6 of 7
278,Decision - Unanimous,3,15:00,W,Robert Peralta,0,80 of 137,58%,109 of 169,1 of 1,100%,0,0,0:38,20 of 73,24 of 25,36 of 39,61 of 117,19 of 20,0 of 0,L,Mike Lullo,0,51 of 129,39%,57 of 135,2 of 13,15%,0,0,4:47,7 of 70,9 of 15,35 of 44,34 of 108,17 of 21,0 of 0
