,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
479,Decision - Split,3,15:00,L,Zubaira Tukhugov,0,35 of 93,37%,40 of 98,1 of 7,14%,0,0,2:03,31 of 88,4 of 5,0 of 0,34 of 92,0 of 0,1 of 1,W,Hakeem Dawodu,0,69 of 136,50%,70 of 137,0 of 0,---,0,0,0:00,31 of 80,14 of 21,24 of 35,69 of 136,0 of 0,0 of 0
480,KO/TKO,1,3:21,W,Zubaira Tukhugov,2,28 of 36,77%,28 of 37,0 of 0,---,0,0,0:09,26 of 34,2 of 2,0 of 0,15 of 22,0 of 0,13 of 14,L,Kevin Aguilar,0,9 of 28,32%,9 of 28,0 of 0,---,0,0,0:00,4 of 22,3 of 4,2 of 2,9 of 28,0 of 0,0 of 0
481,Decision - Split,3,15:00,D,Zubaira Tukhugov,1,22 of 58,37%,28 of 68,6 of 8,75%,0,1,0:15,20 of 53,2 of 5,0 of 0,10 of 37,7 of 11,5 of 10,D,Lerone Murphy,0,28 of 78,35%,65 of 116,0 of 0,---,2,1,9:29,12 of 55,13 of 20,3 of 3,23 of 73,2 of 2,3 of 3
482,Decision - Split,3,15:00,L,Zubaira Tukhugov,0,29 of 112,25%,32 of 115,3 of 8,37%,0,0,1:54,24 of 100,5 of 12,0 of 0,26 of 106,0 of 1,3 of 5,W,Renato Moicano,0,44 of 129,34%,52 of 137,0 of 0,---,0,0,0:05,21 of 98,5 of 11,18 of 20,41 of 124,1 of 3,2 of 2
483,Decision - Split,3,15:00,W,Zubaira Tukhugov,0,21 of 83,25%,23 of 86,1 of 1,100%,0,0,0:38,15 of 70,3 of 9,3 of 4,16 of 75,3 of 5,2 of 3,L,Phillipe Nover,0,20 of 77,25%,20 of 78,0 of 5,0%,0,0,0:21,6 of 50,13 of 25,1 of 2,19 of 74,1 of 3,0 of 0
484,KO/TKO,1,4:21,W,Zubaira Tukhugov,0,40 of 67,59%,43 of 70,0 of 0,---,0,0,0:07,34 of 60,5 of 6,1 of 1,27 of 52,8 of 9,5 of 6,L,Ernest Chavez,0,12 of 30,40%,12 of 30,0 of 0,---,0,0,0:00,9 of 24,0 of 1,3 of 5,12 of 30,0 of 0,0 of 0
485,Decision - Unanimous,3,15:00,W,Zubaira Tukhugov,0,35 of 95,36%,41 of 102,3 of 6,50%,0,0,0:43,25 of 78,9 of 16,1 of 1,29 of 73,4 of 13,2 of 9,L,Douglas Silva de Andrade,0,27 of 97,27%,27 of 97,0 of 0,---,0,0,0:00,13 of 70,4 of 12,10 of 15,24 of 89,3 of 8,0 of 0
486,KO/TKO,1,0:26,L,Teila Tuli,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Gerard Gordeau,0,3 of 5,60%,3 of 5,0 of 0,---,0,0,--,3 of 5,0 of 0,0 of 0,1 of 3,0 of 0,2 of 2
487,Submission,3,13:01,L,Albert Tumenov,0,32 of 83,38%,34 of 86,0 of 0,---,0,0,0:00,28 of 75,3 of 7,1 of 1,31 of 80,1 of 3,0 of 0,W,Leon Edwards,0,16 of 72,22%,31 of 89,3 of 10,30%,1,0,4:32,7 of 55,7 of 14,2 of 3,14 of 69,2 of 3,0 of 0
488,Submission,2,8:15,L,Albert Tumenov,0,23 of 41,56%,24 of 43,0 of 0,---,0,0,0:00,9 of 27,12 of 12,2 of 2,21 of 37,2 of 3,0 of 1,W,Gunnar Nelson,0,29 of 44,65%,41 of 56,2 of 2,100%,1,0,4:17,25 of 39,4 of 5,0 of 0,15 of 29,0 of 1,14 of 14
489,Decision - Split,3,15:00,W,Albert Tumenov,0,76 of 194,39%,76 of 194,0 of 2,0%,0,0,0:17,52 of 167,19 of 22,5 of 5,71 of 184,5 of 10,0 of 0,L,Lorenz Larkin,0,69 of 155,44%,69 of 155,0 of 2,0%,0,0,0:14,12 of 84,10 of 12,47 of 59,68 of 151,1 of 4,0 of 0
490,KO/TKO,1,2:55,W,Albert Tumenov,1,19 of 41,46%,19 of 41,0 of 1,0%,0,0,0:02,16 of 36,3 of 4,0 of 1,18 of 40,1 of 1,0 of 0,L,Alan Jouban,0,17 of 34,50%,17 of 34,0 of 0,---,0,0,0:00,12 of 27,4 of 5,1 of 2,16 of 33,1 of 1,0 of 0
491,Decision - Unanimous,3,15:00,W,Albert Tumenov,0,87 of 201,43%,87 of 201,0 of 1,0%,0,0,0:07,81 of 181,4 of 17,2 of 3,83 of 196,4 of 4,0 of 1,L,Nicholas Musoke,0,65 of 190,34%,65 of 190,0 of 10,0%,0,0,1:16,35 of 153,26 of 33,4 of 4,64 of 189,1 of 1,0 of 0
492,KO/TKO,1,1:03,W,Albert Tumenov,2,4 of 12,33%,4 of 12,0 of 0,---,0,0,0:02,4 of 12,0 of 0,0 of 0,2 of 7,0 of 0,2 of 5,L,Matt Dwyer,0,0 of 6,0%,0 of 6,0 of 0,---,0,0,0:05,0 of 5,0 of 1,0 of 0,0 of 6,0 of 0,0 of 0
493,KO/TKO,1,3:56,W,Albert Tumenov,2,6 of 21,28%,6 of 21,0 of 0,---,0,0,0:01,6 of 21,0 of 0,0 of 0,5 of 18,1 of 3,0 of 0,L,Anthony Lapsley,0,2 of 10,20%,2 of 10,0 of 5,0%,0,0,0:02,1 of 7,1 of 3,0 of 0,2 of 10,0 of 0,0 of 0
494,Decision - Split,3,15:00,L,Albert Tumenov,0,32 of 71,45%,50 of 99,1 of 1,100%,0,1,2:15,27 of 64,3 of 5,2 of 2,12 of 36,6 of 7,14 of 28,W,Ildemar Alcantara,0,50 of 87,57%,75 of 115,4 of 7,57%,0,0,5:21,31 of 61,10 of 17,9 of 9,23 of 52,14 of 15,13 of 20
495,KO/TKO,1,4:14,L,Wellington Turman,0,21 of 51,41%,26 of 56,0 of 1,0%,0,0,0:00,16 of 40,1 of 7,4 of 4,21 of 51,0 of 0,0 of 0,W,Andrew Sanchez,1,28 of 55,50%,40 of 68,0 of 1,0%,0,0,1:11,23 of 48,4 of 6,1 of 1,26 of 53,0 of 0,2 of 2
496,Decision - Unanimous,3,15:00,W,Wellington Turman,0,48 of 120,40%,59 of 132,2 of 9,22%,0,0,6:41,35 of 103,8 of 12,5 of 5,23 of 91,19 of 21,6 of 8,L,Markus Perez,0,49 of 96,51%,56 of 103,0 of 1,0%,0,0,1:21,33 of 72,13 of 21,3 of 3,26 of 67,21 of 26,2 of 3
497,Decision - Split,3,15:00,L,Wellington Turman,0,25 of 51,49%,38 of 67,4 of 7,57%,2,0,6:53,20 of 42,5 of 8,0 of 1,8 of 27,5 of 6,12 of 18,W,Karl Roberson,0,50 of 80,62%,79 of 113,0 of 0,---,0,3,5:47,35 of 64,11 of 12,4 of 4,15 of 40,8 of 8,27 of 32
498,Submission,2,9:20,W,Jalin Turner,2,66 of 152,43%,70 of 156,1 of 1,100%,1,0,1:47,42 of 123,17 of 22,7 of 7,47 of 123,6 of 9,13 of 20,L,Brok Weaver,0,56 of 80,70%,60 of 85,1 of 6,16%,0,1,0:28,17 of 34,14 of 19,25 of 27,48 of 70,6 of 8,2 of 2
499,KO/TKO,2,8:01,W,Jalin Turner,0,55 of 91,60%,90 of 129,0 of 1,0%,3,0,4:21,38 of 65,17 of 25,0 of 1,14 of 37,9 of 15,32 of 39,L,Josh Culibao,0,12 of 28,42%,12 of 30,0 of 3,0%,0,0,0:10,7 of 21,4 of 6,1 of 1,9 of 23,3 of 5,0 of 0
500,Decision - Unanimous,3,15:00,L,Jalin Turner,0,35 of 116,30%,42 of 124,0 of 0,---,1,1,1:06,27 of 101,8 of 15,0 of 0,31 of 107,1 of 5,3 of 4,W,Matt Frevola,0,31 of 77,40%,49 of 95,4 of 13,30%,2,2,5:07,18 of 50,5 of 18,8 of 9,24 of 67,0 of 2,7 of 8
501,KO/TKO,1,0:53,W,Jalin Turner,1,9 of 17,52%,9 of 17,0 of 0,---,0,0,0:13,6 of 14,3 of 3,0 of 0,5 of 12,1 of 1,3 of 4,L,Callan Potter,0,3 of 4,75%,3 of 4,0 of 1,0%,0,0,0:00,1 of 2,0 of 0,2 of 2,3 of 4,0 of 0,0 of 0
502,KO/TKO,1,3:52,L,Jalin Turner,0,31 of 58,53%,31 of 58,0 of 0,---,0,0,0:00,25 of 50,5 of 6,1 of 2,31 of 58,0 of 0,0 of 0,W,Vicente Luque,1,41 of 64,64%,41 of 64,0 of 0,---,0,0,0:04,25 of 48,2 of 2,14 of 14,31 of 51,2 of 4,8 of 9
503,Decision - Unanimous,3,15:00,W,Marcin Tybura,0,94 of 183,51%,155 of 274,1 of 3,33%,0,0,3:08,69 of 154,15 of 19,10 of 10,89 of 165,3 of 12,2 of 6,L,Ben Rothwell,0,89 of 276,32%,95 of 287,0 of 0,---,0,0,0:19,63 of 247,16 of 19,10 of 10,78 of 260,11 of 16,0 of 0
504,Decision - Unanimous,3,15:00,W,Marcin Tybura,0,24 of 52,46%,70 of 119,3 of 7,42%,0,0,9:25,15 of 36,5 of 9,4 of 7,14 of 37,6 of 11,4 of 4,L,Maxim Grishin,0,18 of 32,56%,54 of 71,0 of 0,---,0,0,0:16,9 of 20,4 of 5,5 of 7,14 of 27,4 of 5,0 of 0
505,Decision - Unanimous,3,15:00,W,Marcin Tybura,0,43 of 106,40%,116 of 199,2 of 8,25%,0,0,8:22,36 of 90,7 of 16,0 of 0,15 of 63,5 of 8,23 of 35,L,Serghei Spivac,0,26 of 83,31%,40 of 101,0 of 1,0%,0,0,0:00,23 of 80,3 of 3,0 of 0,20 of 74,6 of 9,0 of 0
506,KO/TKO,1,0:59,L,Marcin Tybura,0,6 of 7,85%,6 of 7,0 of 0,---,0,0,0:00,1 of 2,1 of 1,4 of 4,6 of 7,0 of 0,0 of 0,W,Augusto Sakai,1,15 of 27,55%,15 of 27,0 of 0,---,0,0,0:03,13 of 25,2 of 2,0 of 0,6 of 18,7 of 7,2 of 2
507,KO/TKO,2,8:15,L,Marcin Tybura,0,28 of 70,40%,28 of 70,0 of 0,---,0,0,0:00,17 of 58,6 of 7,5 of 5,26 of 65,2 of 5,0 of 0,W,Shamil Abdurakhimov,1,36 of 87,41%,36 of 87,0 of 3,0%,0,0,0:00,24 of 72,10 of 13,2 of 2,26 of 74,10 of 13,0 of 0
508,Decision - Unanimous,3,15:00,W,Marcin Tybura,0,41 of 68,60%,87 of 123,5 of 7,71%,0,0,7:43,17 of 37,10 of 14,14 of 17,19 of 42,0 of 0,22 of 26,L,Stefan Struve,0,31 of 78,39%,33 of 81,0 of 0,---,0,0,0:05,20 of 64,3 of 5,8 of 9,27 of 73,3 of 3,1 of 2
509,KO/TKO,3,12:48,L,Marcin Tybura,0,37 of 56,66%,83 of 104,1 of 2,50%,1,1,7:13,19 of 32,8 of 11,10 of 13,9 of 20,5 of 5,23 of 31,W,Derrick Lewis,2,30 of 45,66%,32 of 47,1 of 2,50%,0,0,2:16,27 of 42,2 of 2,1 of 1,7 of 13,3 of 4,20 of 28
510,Decision - Unanimous,5,25:00,L,Marcin Tybura,0,127 of 257,49%,137 of 269,1 of 1,100%,0,0,0:24,83 of 202,13 of 20,31 of 35,118 of 242,8 of 14,1 of 1,W,Fabricio Werdum,0,155 of 265,58%,179 of 290,1 of 7,14%,0,0,4:01,104 of 209,32 of 35,19 of 21,137 of 239,15 of 23,3 of 3
511,Decision - Unanimous,3,15:00,W,Marcin Tybura,0,51 of 92,55%,127 of 188,2 of 3,66%,0,0,8:37,46 of 83,3 of 7,2 of 2,5 of 22,4 of 5,42 of 65,L,Andrei Arlovski,0,28 of 56,50%,41 of 74,0 of 2,0%,0,0,4:00,18 of 42,7 of 10,3 of 4,17 of 40,10 of 14,1 of 2
512,KO/TKO,3,13:46,W,Marcin Tybura,0,50 of 66,75%,144 of 174,1 of 2,50%,0,0,2:53,41 of 57,9 of 9,0 of 0,11 of 25,20 of 21,19 of 20,L,Luis Henrique,0,14 of 25,56%,59 of 78,3 of 11,27%,1,0,8:23,7 of 17,5 of 5,2 of 3,1 of 8,13 of 17,0 of 0
513,KO/TKO,2,5:53,W,Marcin Tybura,1,15 of 62,24%,20 of 67,0 of 0,---,0,0,0:15,11 of 54,2 of 5,2 of 3,14 of 59,1 of 3,0 of 0,L,Viktor Pesta,0,3 of 42,7%,4 of 43,0 of 2,0%,0,0,0:29,2 of 41,1 of 1,0 of 0,3 of 41,0 of 1,0 of 0
514,Decision - Unanimous,3,15:00,L,Marcin Tybura,0,48 of 101,47%,75 of 128,1 of 3,33%,0,0,1:17,30 of 78,14 of 19,4 of 4,37 of 89,11 of 12,0 of 0,W,Timothy Johnson,0,45 of 127,35%,83 of 169,0 of 0,---,0,0,3:44,34 of 113,6 of 9,5 of 5,33 of 111,12 of 16,0 of 0
