,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
291,Decision - Unanimous,3,15:00,W,Kevin Lee,0,62 of 153,40%,118 of 217,4 of 5,80%,3,0,4:44,42 of 127,18 of 24,2 of 2,34 of 116,14 of 18,14 of 19,L,Michel Prazeres,0,33 of 89,37%,38 of 94,3 of 9,33%,0,0,3:14,26 of 80,4 of 6,3 of 3,31 of 86,2 of 3,0 of 0
292,Decision - Unanimous,3,15:00,W,Kevin Lee,0,74 of 157,47%,100 of 190,4 of 9,44%,0,0,8:45,53 of 131,21 of 26,0 of 0,24 of 84,19 of 27,31 of 46,L,Jon Tuck,0,30 of 80,37%,68 of 125,0 of 0,---,2,0,0:07,13 of 60,10 of 13,7 of 7,20 of 61,7 of 14,3 of 5
293,Decision - Split,3,15:00,W,Kevin Lee,0,49 of 110,44%,66 of 128,4 of 12,33%,0,1,7:07,33 of 90,16 of 20,0 of 0,36 of 94,7 of 10,6 of 6,L,Jesse Ronson,0,48 of 100,48%,51 of 105,1 of 2,50%,1,0,0:40,27 of 72,9 of 12,12 of 16,45 of 93,3 of 7,0 of 0
294,Decision - Unanimous,3,15:00,L,Kevin Lee,0,39 of 142,27%,51 of 155,1 of 8,12%,2,0,4:10,32 of 131,6 of 10,1 of 1,28 of 124,0 of 3,11 of 15,W,Al Iaquinta,1,49 of 122,40%,50 of 125,0 of 1,0%,1,0,1:48,41 of 106,6 of 13,2 of 3,47 of 120,0 of 0,2 of 2
295,Decision - Unanimous,3,15:00,L,Rocky Lee,0,37 of 72,51%,49 of 84,1 of 10,10%,0,0,3:45,10 of 43,13 of 14,14 of 15,26 of 60,10 of 11,1 of 1,W,Taylor Lapilus,0,80 of 143,55%,86 of 149,2 of 3,66%,1,1,2:01,45 of 104,26 of 29,9 of 10,47 of 110,27 of 27,6 of 6
296,Decision - Unanimous,3,15:00,L,Andrea Lee,0,97 of 189,51%,118 of 210,3 of 4,75%,0,2,1:37,50 of 128,23 of 36,24 of 25,89 of 178,5 of 8,3 of 3,W,Roxanne Modafferi,0,60 of 169,35%,129 of 267,4 of 7,57%,0,0,4:49,56 of 162,2 of 5,2 of 2,57 of 165,0 of 1,3 of 3
297,Decision - Split,3,15:00,L,Andrea Lee,0,104 of 267,38%,107 of 271,0 of 3,0%,1,0,0:37,51 of 194,34 of 51,19 of 22,99 of 261,4 of 5,1 of 1,W,Lauren Murphy,0,80 of 197,40%,107 of 228,2 of 4,50%,0,1,2:31,70 of 181,9 of 15,1 of 1,75 of 190,5 of 7,0 of 0
298,Decision - Split,3,15:00,L,Andrea Lee,0,61 of 137,44%,104 of 185,3 of 5,60%,0,0,4:19,13 of 73,26 of 39,22 of 25,57 of 132,2 of 3,2 of 2,W,Joanne Calderwood,0,101 of 230,43%,158 of 293,2 of 4,50%,0,0,2:13,40 of 138,16 of 38,45 of 54,94 of 222,7 of 8,0 of 0
299,Decision - Unanimous,3,15:00,W,Andrea Lee,0,73 of 126,57%,82 of 135,1 of 3,33%,0,0,2:29,38 of 84,25 of 32,10 of 10,43 of 88,17 of 20,13 of 18,L,Montana De La Rosa,0,14 of 107,13%,40 of 136,5 of 12,41%,1,0,3:57,9 of 96,4 of 9,1 of 2,11 of 100,3 of 6,0 of 1
300,Decision - Unanimous,3,15:00,W,Andrea Lee,0,111 of 209,53%,118 of 216,0 of 2,0%,0,0,1:25,47 of 132,34 of 46,30 of 31,98 of 190,11 of 17,2 of 2,L,Ashlee Evans-Smith,0,66 of 225,29%,71 of 230,2 of 10,20%,0,0,0:36,38 of 178,20 of 36,8 of 11,56 of 214,8 of 9,2 of 2
301,Decision - Unanimous,3,15:00,W,Andrea Lee,0,56 of 93,60%,87 of 131,3 of 5,60%,2,0,8:04,17 of 37,24 of 29,15 of 27,15 of 40,26 of 28,15 of 25,L,Veronica Macedo,0,24 of 73,32%,42 of 100,1 of 1,100%,1,0,1:43,17 of 60,3 of 7,4 of 6,19 of 57,4 of 6,1 of 10
302,Decision - Unanimous,3,15:00,W,Ricky Legere Jr.,0,16 of 39,41%,109 of 135,5 of 12,41%,0,1,11:00,16 of 37,0 of 1,0 of 1,3 of 19,1 of 1,12 of 19,L,Chris Spang,0,23 of 58,39%,59 of 98,0 of 0,---,2,0,0:46,14 of 46,8 of 11,1 of 1,20 of 55,1 of 1,2 of 2
303,KO/TKO,1,4:08,L,Sherron Leggett,0,1 of 4,25%,4 of 8,1 of 2,50%,0,0,0:35,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,W,Jamie Varner,0,18 of 28,64%,33 of 47,2 of 2,100%,1,0,2:29,16 of 26,2 of 2,0 of 0,2 of 5,1 of 2,15 of 21
304,KO/TKO,2,7:25,W,Sherron Leggett,0,32 of 60,53%,89 of 124,3 of 3,100%,0,0,6:06,18 of 46,13 of 13,1 of 1,0 of 12,0 of 1,32 of 47,L,Charlie Kohler,0,6 of 18,33%,15 of 29,0 of 1,0%,2,0,0:39,6 of 18,0 of 0,0 of 0,0 of 10,0 of 1,6 of 7
305,Decision - Unanimous,3,15:00,W,Thales Leites,0,54 of 117,46%,60 of 123,2 of 3,66%,0,0,0:20,26 of 85,18 of 22,10 of 10,45 of 106,9 of 11,0 of 0,L,Hector Lombard,0,46 of 80,57%,62 of 98,0 of 0,---,0,0,1:33,16 of 40,3 of 4,27 of 36,42 of 74,4 of 6,0 of 0
306,KO/TKO,3,12:10,L,Thales Leites,0,11 of 17,64%,20 of 27,3 of 9,33%,3,0,7:41,5 of 11,1 of 1,5 of 5,6 of 9,1 of 1,4 of 7,W,Jack Hermansson,0,35 of 56,62%,49 of 71,3 of 3,100%,1,0,2:06,25 of 43,4 of 6,6 of 7,14 of 30,2 of 2,19 of 24
307,Decision - Unanimous,3,15:00,L,Thales Leites,0,46 of 132,34%,50 of 137,0 of 7,0%,0,0,2:57,31 of 112,1 of 5,14 of 15,46 of 128,0 of 3,0 of 1,W,Brad Tavares,1,70 of 136,51%,80 of 146,0 of 0,---,0,0,1:24,43 of 107,4 of 6,23 of 23,60 of 123,5 of 6,5 of 7
308,Decision - Unanimous,3,15:00,W,Thales Leites,0,38 of 68,55%,44 of 75,1 of 7,14%,0,0,1:38,8 of 34,6 of 7,24 of 27,37 of 66,1 of 2,0 of 0,L,Sam Alvey,0,27 of 89,30%,50 of 112,0 of 0,---,0,0,0:21,22 of 83,5 of 6,0 of 0,20 of 81,7 of 8,0 of 0
309,Decision - Unanimous,3,15:00,L,Thales Leites,0,4 of 14,28%,4 of 14,1 of 8,12%,1,0,2:49,4 of 12,0 of 1,0 of 1,4 of 14,0 of 0,0 of 0,W,Krzysztof Jotko,0,42 of 83,50%,93 of 143,1 of 2,50%,0,1,8:03,37 of 72,4 of 10,1 of 1,9 of 34,5 of 10,28 of 39
310,Submission,3,12:58,W,Thales Leites,0,36 of 53,67%,58 of 82,5 of 11,45%,1,0,11:21,36 of 53,0 of 0,0 of 0,0 of 7,14 of 20,22 of 26,L,Chris Camozzi,0,8 of 15,53%,11 of 18,0 of 0,---,0,0,0:22,5 of 12,1 of 1,2 of 2,6 of 13,1 of 1,1 of 1
311,Decision - Unanimous,3,15:00,L,Thales Leites,0,17 of 70,24%,19 of 72,0 of 10,0%,0,0,1:31,12 of 60,0 of 3,5 of 7,17 of 69,0 of 1,0 of 0,W,Gegard Mousasi,0,81 of 171,47%,95 of 187,0 of 0,---,0,0,3:42,55 of 141,11 of 11,15 of 19,66 of 154,9 of 9,6 of 8
312,Decision - Split,5,25:00,L,Thales Leites,0,79 of 194,40%,80 of 197,1 of 4,25%,0,0,0:58,49 of 156,9 of 15,21 of 23,73 of 179,6 of 15,0 of 0,W,Michael Bisping,0,115 of 277,41%,117 of 281,0 of 0,---,0,0,0:35,73 of 229,6 of 10,36 of 38,108 of 270,5 of 5,2 of 2
313,Submission,2,8:45,W,Thales Leites,0,20 of 61,32%,23 of 64,1 of 2,50%,2,0,2:01,16 of 54,1 of 1,3 of 6,17 of 53,3 of 8,0 of 0,L,Tim Boetsch,1,26 of 65,40%,47 of 88,0 of 0,---,0,0,0:38,22 of 60,3 of 4,1 of 1,20 of 51,3 of 10,3 of 4
314,KO/TKO,2,5:20,W,Thales Leites,1,18 of 43,41%,19 of 44,0 of 1,0%,0,0,0:51,11 of 33,3 of 6,4 of 4,12 of 31,5 of 9,1 of 3,L,Francis Carmont,0,18 of 51,35%,18 of 51,0 of 1,0%,0,0,0:27,9 of 39,2 of 4,7 of 8,16 of 49,2 of 2,0 of 0
315,KO/TKO,1,0:45,W,Thales Leites,1,5 of 8,62%,9 of 12,0 of 0,---,0,0,0:04,5 of 8,0 of 0,0 of 0,3 of 6,0 of 0,2 of 2,L,Trevor Smith,0,3 of 10,30%,3 of 10,0 of 0,---,0,0,0:00,1 of 6,1 of 2,1 of 2,3 of 10,0 of 0,0 of 0
316,Decision - Unanimous,3,15:00,W,Thales Leites,0,20 of 35,57%,47 of 66,3 of 8,37%,0,0,11:26,19 of 33,1 of 2,0 of 0,8 of 14,2 of 4,10 of 17,L,Ed Herman,0,14 of 37,37%,51 of 76,0 of 0,---,0,0,1:14,9 of 31,2 of 3,3 of 3,5 of 21,7 of 13,2 of 3
317,Decision - Unanimous,3,15:00,W,Thales Leites,0,51 of 91,56%,98 of 141,5 of 9,55%,3,0,10:03,47 of 85,2 of 4,2 of 2,24 of 62,8 of 10,19 of 19,L,Tom Watson,0,33 of 67,49%,36 of 70,0 of 0,---,0,0,1:14,19 of 48,2 of 5,12 of 14,26 of 54,7 of 13,0 of 0
318,Decision - Split,3,15:00,L,Thales Leites,0,22 of 102,21%,35 of 120,4 of 12,33%,0,0,2:41,15 of 95,1 of 1,6 of 6,14 of 81,0 of 2,8 of 19,W,Alessio Sakara,0,24 of 83,28%,25 of 84,0 of 0,---,0,1,0:33,18 of 75,6 of 8,0 of 0,22 of 78,0 of 0,2 of 5
319,Decision - Unanimous,5,25:00,L,Thales Leites,0,10 of 54,18%,18 of 64,1 of 14,7%,0,0,2:38,3 of 42,1 of 5,6 of 7,10 of 51,0 of 1,0 of 2,W,Anderson Silva,0,94 of 139,67%,106 of 155,0 of 0,---,0,0,2:45,35 of 71,8 of 11,51 of 57,66 of 106,4 of 4,24 of 29
320,Submission,1,1:18,W,Thales Leites,0,0 of 0,---,4 of 4,1 of 2,50%,1,0,1:03,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,L,Drew McFedries,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,1 of 1,0 of 1,0 of 0,1 of 2,0 of 0,0 of 0
321,Decision - Split,3,15:00,W,Thales Leites,1,13 of 45,28%,33 of 66,0 of 1,0%,2,0,1:53,12 of 41,1 of 4,0 of 0,8 of 35,1 of 3,4 of 7,L,Nate Marquardt,0,35 of 72,48%,49 of 88,5 of 7,71%,0,0,7:04,23 of 55,8 of 13,4 of 4,11 of 39,8 of 10,16 of 23
322,Submission,1,3:47,W,Thales Leites,0,10 of 18,55%,12 of 20,3 of 4,75%,2,0,1:13,1 of 8,1 of 1,8 of 9,9 of 17,0 of 0,1 of 1,L,Ryan Jensen,0,11 of 26,42%,14 of 29,0 of 0,---,1,0,0:40,8 of 20,2 of 5,1 of 1,6 of 18,2 of 3,3 of 5
323,Submission,1,3:50,W,Thales Leites,0,6 of 10,60%,28 of 35,2 of 3,66%,1,0,2:29,2 of 5,1 of 2,3 of 3,2 of 4,0 of 0,4 of 6,L,Floyd Sword,0,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:38,1 of 5,1 of 1,1 of 1,2 of 5,1 of 2,0 of 0
324,Decision - Unanimous,3,15:00,W,Thales Leites,0,56 of 84,66%,125 of 155,3 of 8,37%,4,0,10:54,48 of 75,3 of 4,5 of 5,12 of 24,3 of 5,41 of 55,L,Pete Sell,0,3 of 14,21%,14 of 25,0 of 0,---,2,0,0:36,1 of 10,2 of 4,0 of 0,2 of 11,0 of 0,1 of 3
325,Decision - Unanimous,3,15:00,L,Thales Leites,1,46 of 171,26%,53 of 178,1 of 12,8%,0,0,2:31,37 of 160,7 of 9,2 of 2,36 of 153,7 of 10,3 of 8,W,Martin Kampmann,1,101 of 200,50%,109 of 208,0 of 0,---,0,0,1:40,74 of 173,14 of 14,13 of 13,79 of 172,20 of 26,2 of 2
326,KO/TKO,2,7:18,L,Gabe Lemley,0,6 of 17,35%,13 of 25,0 of 0,---,0,0,0:02,4 of 15,2 of 2,0 of 0,4 of 15,1 of 1,1 of 1,W,Gilbert Melendez,0,44 of 80,55%,81 of 125,2 of 2,100%,0,0,6:12,39 of 75,5 of 5,0 of 0,6 of 15,0 of 1,38 of 64
327,Decision - Unanimous,3,15:00,W,Amanda Lemos,1,83 of 129,64%,102 of 150,2 of 2,100%,0,0,2:22,51 of 92,27 of 32,5 of 5,48 of 84,27 of 33,8 of 12,L,Inoue Mizuki,0,57 of 94,60%,138 of 181,0 of 1,0%,0,0,6:53,30 of 62,18 of 23,9 of 9,34 of 69,23 of 25,0 of 0
328,Submission,1,3:43,W,Amanda Lemos,0,8 of 12,66%,14 of 18,1 of 1,100%,1,0,2:20,6 of 9,0 of 1,2 of 2,3 of 5,0 of 0,5 of 7,L,Miranda Granger,0,4 of 8,50%,5 of 9,0 of 0,---,0,0,0:06,1 of 3,0 of 0,3 of 5,4 of 8,0 of 0,0 of 0
329,KO/TKO,2,7:53,L,Amanda Lemos,0,68 of 106,64%,70 of 108,1 of 1,100%,0,0,0:34,43 of 76,14 of 19,11 of 11,55 of 91,13 of 15,0 of 0,W,Leslie Smith,0,101 of 192,52%,114 of 207,0 of 0,---,0,0,1:28,74 of 157,20 of 26,7 of 9,46 of 115,54 of 75,1 of 2
330,Decision - Unanimous,2,8:00,L,Christophe Leninger,0,3 of 16,18%,18 of 32,0 of 2,0%,1,0,--,3 of 13,0 of 0,0 of 3,3 of 10,0 of 6,0 of 0,W,Guy Mezger,0,35 of 54,64%,86 of 110,0 of 0,---,0,0,--,21 of 39,6 of 6,8 of 9,14 of 23,13 of 19,8 of 12
331,KO/TKO,1,4:49,L,Christophe Leninger,0,1 of 2,50%,21 of 23,0 of 0,---,0,0,--,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0,W,Ken Shamrock,0,8 of 9,88%,16 of 20,1 of 1,100%,0,0,--,5 of 6,3 of 3,0 of 0,0 of 1,0 of 0,8 of 8
332,Submission,3,14:44,L,Jesse Lennox,0,37 of 120,30%,45 of 130,1 of 1,100%,0,0,2:16,14 of 79,10 of 25,13 of 16,32 of 105,2 of 6,3 of 9,W,Mike Pyle,1,49 of 122,40%,77 of 153,0 of 5,0%,3,1,2:49,34 of 105,3 of 3,12 of 14,41 of 105,2 of 6,6 of 11
333,Decision - Split,3,15:00,L,Jesse Lennox,0,22 of 128,17%,24 of 130,1 of 2,50%,1,0,1:03,13 of 112,7 of 12,2 of 4,21 of 126,1 of 2,0 of 0,W,Rick Story,0,47 of 172,27%,67 of 192,2 of 3,66%,1,1,4:23,31 of 153,12 of 15,4 of 4,36 of 152,7 of 10,4 of 10
334,TKO - Doctor's Stoppage,3,13:37,W,Jesse Lennox,0,37 of 114,32%,39 of 121,1 of 2,50%,0,0,1:07,24 of 94,11 of 18,2 of 2,24 of 93,5 of 9,8 of 12,L,Danillo Villefort,0,43 of 114,37%,46 of 118,1 of 2,50%,1,0,1:02,18 of 80,12 of 19,13 of 15,30 of 92,4 of 11,9 of 11
335,KO/TKO,2,5:41,W,Jesse Lennox,0,36 of 50,72%,58 of 75,1 of 1,100%,0,1,2:55,32 of 45,4 of 5,0 of 0,10 of 19,20 of 23,6 of 8,L,Blas Avena,0,18 of 37,48%,24 of 43,1 of 1,100%,0,0,1:40,13 of 32,4 of 4,1 of 1,6 of 16,4 of 4,8 of 17
336,Decision - Unanimous,3,15:00,L,Nik Lentz,0,49 of 172,28%,63 of 190,0 of 9,0%,0,0,1:17,25 of 140,16 of 23,8 of 9,42 of 162,7 of 10,0 of 0,W,Arnold Allen,0,63 of 131,48%,68 of 137,0 of 1,0%,0,0,1:21,58 of 124,5 of 7,0 of 0,61 of 128,2 of 3,0 of 0
337,KO/TKO,2,7:11,L,Nik Lentz,0,18 of 49,36%,21 of 53,2 of 4,50%,0,0,1:40,10 of 36,5 of 9,3 of 4,10 of 39,6 of 8,2 of 2,W,Charles Oliveira,1,38 of 59,64%,43 of 64,0 of 0,---,1,1,1:37,23 of 38,13 of 19,2 of 2,20 of 34,10 of 17,8 of 8
338,Decision - Unanimous,3,15:00,W,Nik Lentz,0,71 of 122,58%,79 of 130,5 of 19,26%,1,0,6:47,39 of 88,16 of 18,16 of 16,55 of 105,16 of 17,0 of 0,L,Scott Holtzman,0,54 of 122,44%,86 of 157,0 of 0,---,0,0,0:17,39 of 99,13 of 21,2 of 2,40 of 107,7 of 8,7 of 7
339,KO/TKO,2,6:19,W,Nik Lentz,1,75 of 101,74%,92 of 121,2 of 5,40%,1,0,3:34,67 of 93,5 of 5,3 of 3,23 of 34,12 of 16,40 of 51,L,Gray Maynard,0,13 of 27,48%,13 of 27,0 of 0,---,0,0,0:08,11 of 25,2 of 2,0 of 0,11 of 23,2 of 4,0 of 0
340,Decision - Unanimous,3,15:00,L,Nik Lentz,0,61 of 144,42%,63 of 146,0 of 5,0%,0,0,0:44,31 of 107,24 of 28,6 of 9,61 of 144,0 of 0,0 of 0,W,David Teymur,0,67 of 187,35%,72 of 192,0 of 0,---,0,0,0:06,31 of 141,12 of 20,24 of 26,67 of 187,0 of 0,0 of 0
341,Submission,2,7:05,W,Nik Lentz,0,34 of 82,41%,40 of 88,0 of 2,0%,1,1,0:46,15 of 58,7 of 9,12 of 15,25 of 71,9 of 11,0 of 0,L,Will Brooks,0,49 of 78,62%,49 of 78,2 of 4,50%,1,0,0:45,42 of 70,2 of 2,5 of 6,42 of 70,7 of 8,0 of 0
342,Decision - Unanimous,3,15:00,L,Nik Lentz,0,13 of 35,37%,35 of 61,0 of 2,0%,1,0,0:31,3 of 19,7 of 11,3 of 5,6 of 26,5 of 7,2 of 2,W,Islam Makhachev,0,43 of 58,74%,98 of 127,5 of 5,100%,0,0,11:54,37 of 52,6 of 6,0 of 0,13 of 25,0 of 1,30 of 32
343,KO/TKO,2,9:17,W,Nik Lentz,0,38 of 50,76%,80 of 97,5 of 6,83%,1,0,7:18,32 of 43,5 of 5,1 of 2,10 of 19,2 of 2,26 of 29,L,Michael McBride,0,16 of 31,51%,42 of 65,0 of 1,0%,0,0,0:32,10 of 22,1 of 3,5 of 6,14 of 27,0 of 1,2 of 3
344,Decision - Split,3,15:00,W,Nik Lentz,0,59 of 132,44%,72 of 148,3 of 6,50%,2,0,1:34,38 of 101,16 of 25,5 of 6,50 of 115,9 of 17,0 of 0,L,Danny Castillo,0,57 of 124,45%,60 of 127,2 of 6,33%,0,0,3:34,47 of 112,4 of 5,6 of 7,51 of 115,6 of 7,0 of 2
345,Submission,3,11:10,L,Nik Lentz,0,37 of 69,53%,58 of 95,2 of 10,20%,1,0,6:20,24 of 53,8 of 10,5 of 6,19 of 41,12 of 21,6 of 7,W,Charles Oliveira,1,64 of 84,76%,84 of 105,1 of 2,50%,2,0,1:57,36 of 51,25 of 28,3 of 5,13 of 20,23 of 27,28 of 37
346,Decision - Unanimous,3,15:00,W,Nik Lentz,0,52 of 99,52%,90 of 141,4 of 16,25%,0,0,9:18,23 of 65,19 of 23,10 of 11,20 of 55,25 of 34,7 of 10,L,Manvel Gamburyan,0,28 of 52,53%,60 of 86,1 of 2,50%,1,1,1:22,20 of 41,5 of 8,3 of 3,10 of 28,18 of 22,0 of 2
347,Decision - Unanimous,3,15:00,L,Nik Lentz,0,40 of 119,33%,110 of 189,0 of 3,0%,0,0,0:06,27 of 99,10 of 14,3 of 6,36 of 109,2 of 8,2 of 2,W,Chad Mendes,0,35 of 70,50%,40 of 75,7 of 10,70%,1,0,5:15,24 of 56,1 of 2,10 of 12,32 of 61,2 of 6,1 of 3
348,Decision - Unanimous,3,15:00,W,Nik Lentz,1,42 of 95,44%,61 of 114,4 of 17,23%,0,0,7:28,34 of 84,4 of 6,4 of 5,17 of 61,6 of 10,19 of 24,L,Hacran Dias,0,40 of 86,46%,56 of 103,1 of 3,33%,1,0,3:40,36 of 81,1 of 2,3 of 3,25 of 66,11 of 16,4 of 4
349,Decision - Unanimous,3,15:00,W,Nik Lentz,0,56 of 74,75%,205 of 234,10 of 21,47%,0,0,12:13,34 of 51,7 of 7,15 of 16,9 of 21,16 of 17,31 of 36,L,Diego Nunes,0,18 of 32,56%,19 of 33,0 of 0,---,0,0,0:00,12 of 24,4 of 6,2 of 2,13 of 25,3 of 5,2 of 2
350,KO/TKO,1,3:45,W,Nik Lentz,0,33 of 37,89%,59 of 67,4 of 4,100%,0,0,2:54,22 of 26,4 of 4,7 of 7,3 of 6,12 of 13,18 of 18,L,Eiji Mitsuoka,0,5 of 10,50%,6 of 11,0 of 2,0%,0,0,0:08,4 of 9,1 of 1,0 of 0,4 of 8,0 of 1,1 of 1
351,TKO - Doctor's Stoppage,2,10:00,L,Nik Lentz,0,39 of 76,51%,57 of 96,2 of 8,25%,0,0,1:00,28 of 61,8 of 12,3 of 3,25 of 51,14 of 25,0 of 0,W,Evan Dunham,0,68 of 97,70%,100 of 129,2 of 2,100%,1,0,4:51,65 of 94,3 of 3,0 of 0,42 of 66,17 of 20,9 of 11
352,Decision - Unanimous,3,15:00,L,Nik Lentz,0,10 of 31,32%,123 of 145,0 of 0,---,3,0,0:45,9 of 27,1 of 3,0 of 1,5 of 26,4 of 4,1 of 1,W,Mark Bocek,0,46 of 85,54%,102 of 143,5 of 7,71%,0,0,11:41,23 of 59,16 of 19,7 of 7,12 of 25,7 of 7,27 of 53
353,Overturned,2,6:48,NC,Nik Lentz,0,14 of 33,42%,19 of 40,2 of 7,28%,2,0,2:22,9 of 24,1 of 3,4 of 6,12 of 28,0 of 1,2 of 4,NC,Charles Oliveira,1,31 of 59,52%,61 of 93,1 of 2,50%,3,2,2:16,23 of 47,6 of 9,2 of 3,11 of 27,12 of 19,8 of 13
354,Submission,3,12:24,W,Nik Lentz,0,51 of 91,56%,73 of 114,0 of 3,0%,1,0,0:16,30 of 66,13 of 15,8 of 10,42 of 81,2 of 3,7 of 7,L,Waylon Lowe,0,46 of 61,75%,53 of 68,4 of 6,66%,1,0,4:30,43 of 58,3 of 3,0 of 0,39 of 53,5 of 6,2 of 2
355,Decision - Split,3,15:00,W,Nik Lentz,0,34 of 59,57%,75 of 102,4 of 8,50%,3,0,3:24,19 of 44,9 of 9,6 of 6,27 of 45,4 of 6,3 of 8,L,Tyson Griffin,1,31 of 60,51%,66 of 102,8 of 13,61%,1,0,7:07,19 of 48,5 of 5,7 of 7,23 of 49,6 of 9,2 of 2
356,Decision - Unanimous,3,15:00,W,Nik Lentz,0,23 of 32,71%,80 of 95,7 of 18,38%,1,0,13:00,10 of 16,11 of 13,2 of 3,9 of 14,11 of 15,3 of 3,L,Andre Winner,0,20 of 35,57%,41 of 56,0 of 0,---,0,0,0:25,11 of 25,9 of 9,0 of 1,5 of 16,15 of 19,0 of 0
357,Decision - Unanimous,3,15:00,W,Nik Lentz,0,46 of 96,47%,79 of 133,4 of 14,28%,1,0,8:53,26 of 72,16 of 19,4 of 5,12 of 42,12 of 19,22 of 35,L,Rob Emerson,1,24 of 74,32%,45 of 96,0 of 1,0%,1,0,0:19,16 of 65,2 of 2,6 of 7,11 of 51,11 of 21,2 of 2
358,Decision - Majority,3,15:00,D,Nik Lentz,0,71 of 206,34%,95 of 231,4 of 13,30%,1,0,1:53,36 of 162,18 of 24,17 of 20,60 of 180,9 of 24,2 of 2,D,Thiago Tavares,0,55 of 146,37%,73 of 164,1 of 6,16%,1,0,1:47,38 of 122,11 of 17,6 of 7,46 of 133,9 of 13,0 of 0
359,Decision - Unanimous,3,15:00,W,Nik Lentz,0,67 of 136,49%,124 of 197,4 of 5,80%,4,0,3:18,35 of 96,24 of 27,8 of 13,36 of 91,13 of 21,18 of 24,L,Rafaello Oliveira,0,29 of 110,26%,91 of 188,4 of 7,57%,0,1,5:39,24 of 101,3 of 6,2 of 3,18 of 75,7 of 22,4 of 13
360,Submission,1,9:51,L,Alberta Cerra Leon,0,1 of 3,33%,9 of 11,0 of 0,---,0,0,--,1 of 3,0 of 0,0 of 0,1 of 1,0 of 0,0 of 2,W,Remco Pardoel,0,4 of 6,66%,20 of 22,1 of 1,100%,1,0,--,4 of 5,0 of 0,0 of 1,0 of 1,0 of 0,4 of 5
361,TKO - Doctor's Stoppage,1,5:00,L,Anthony Leone,0,12 of 19,63%,20 of 28,1 of 5,20%,0,0,--,2 of 8,3 of 3,7 of 8,10 of 15,2 of 4,0 of 0,W,Josh LaBerge,0,16 of 30,53%,26 of 41,0 of 0,---,0,0,--,11 of 25,4 of 4,1 of 1,3 of 16,8 of 9,5 of 5
362,Submission,3,12:29,L,Anthony Leone,0,22 of 45,48%,48 of 71,1 of 6,16%,0,0,4:59,10 of 28,9 of 14,3 of 3,9 of 28,13 of 17,0 of 0,W,Renan Barao,0,28 of 71,39%,66 of 110,1 of 1,100%,2,1,4:24,14 of 53,11 of 12,3 of 6,8 of 45,16 of 20,4 of 6
363,KO/TKO,1,1:26,L,Kimo Leopoldo,0,4 of 5,80%,4 of 6,0 of 0,---,0,0,0:06,2 of 3,2 of 2,0 of 0,2 of 3,2 of 2,0 of 0,W,Ken Shamrock,1,12 of 15,80%,14 of 17,0 of 0,---,0,0,0:09,3 of 6,9 of 9,0 of 0,0 of 1,11 of 13,1 of 1
364,Submission,1,1:59,W,Kimo Leopoldo,0,1 of 1,100%,1 of 1,1 of 1,100%,1,0,1:52,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,L,David Abbott,0,0 of 0,---,3 of 3,0 of 0,---,0,0,0:01,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
365,Decision - Unanimous,2,8:00,L,Kimo Leopoldo,0,13 of 46,28%,25 of 60,2 of 5,40%,2,0,--,13 of 46,0 of 0,0 of 0,6 of 34,0 of 0,7 of 12,W,Tsuyoshi Kohsaka,0,45 of 75,60%,113 of 155,0 of 2,0%,0,0,--,31 of 58,2 of 2,12 of 15,32 of 51,2 of 2,11 of 22
366,KO/TKO,1,9:08,W,Kimo Leopoldo,0,9 of 11,81%,25 of 33,0 of 3,0%,0,1,--,9 of 10,0 of 0,0 of 1,0 of 0,0 of 1,9 of 10,L,Paul Varelans,0,21 of 28,75%,101 of 129,0 of 0,---,0,0,--,19 of 26,2 of 2,0 of 0,0 of 0,9 of 12,12 of 16
367,Submission,1,4:24,L,Kimo Leopoldo,0,4 of 5,80%,5 of 6,0 of 0,---,0,1,--,3 of 4,1 of 1,0 of 0,1 of 1,0 of 0,3 of 4,W,Ken Shamrock,0,0 of 1,0%,13 of 14,1 of 1,100%,2,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
368,Submission,1,4:40,L,Kimo Leopoldo,0,6 of 9,66%,6 of 10,1 of 1,100%,0,1,--,3 of 6,2 of 2,1 of 1,0 of 1,3 of 3,3 of 5,W,Royce Gracie,0,2 of 6,33%,17 of 21,0 of 2,0%,1,1,--,1 of 1,0 of 2,1 of 3,0 of 0,2 of 6,0 of 0
