,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
238,KO/TKO,2,5:28,L,Patrick Williams,0,37 of 73,50%,42 of 80,2 of 4,50%,0,0,0:38,20 of 53,11 of 14,6 of 6,21 of 48,15 of 24,1 of 1,W,Tom Duquesnoy,2,36 of 49,73%,36 of 49,0 of 0,---,0,0,0:14,16 of 28,14 of 15,6 of 6,18 of 26,17 of 20,1 of 3
239,Submission,1,0:23,W,Patrick Williams,1,2 of 4,50%,2 of 4,0 of 0,---,1,0,0:02,2 of 4,0 of 0,0 of 0,2 of 3,0 of 0,0 of 1,L,Alejandro Perez,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:02,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
240,KO/TKO,2,6:51,L,Patrick Williams,0,14 of 35,40%,15 of 37,2 of 3,66%,0,0,0:36,6 of 20,2 of 6,6 of 9,11 of 28,3 of 6,0 of 1,W,Chris Beal,1,19 of 49,38%,19 of 50,0 of 0,---,0,0,0:04,16 of 45,2 of 3,1 of 1,8 of 30,11 of 19,0 of 0
241,KO/TKO,3,14:42,L,Tim Williams,0,43 of 113,38%,52 of 126,2 of 5,40%,0,0,1:31,29 of 89,5 of 13,9 of 11,38 of 101,3 of 8,2 of 4,W,Eryk Anders,2,42 of 93,45%,46 of 97,0 of 1,0%,0,0,1:11,30 of 80,12 of 13,0 of 0,38 of 84,4 of 7,0 of 2
242,KO/TKO,1,1:54,L,Tim Williams,0,8 of 18,44%,8 of 18,0 of 0,---,0,0,0:00,4 of 12,0 of 0,4 of 6,8 of 18,0 of 0,0 of 0,W,Oskar Piechota,1,17 of 22,77%,17 of 22,0 of 0,---,0,0,0:04,13 of 18,2 of 2,2 of 2,10 of 14,0 of 0,7 of 8
243,Decision - Unanimous,3,15:00,L,Jordan Williams,0,30 of 98,30%,62 of 137,0 of 3,0%,0,0,2:24,25 of 88,4 of 9,1 of 1,23 of 88,7 of 10,0 of 0,W,Nassourdine Imavov,0,68 of 110,61%,81 of 126,1 of 8,12%,4,0,4:51,50 of 90,13 of 14,5 of 6,48 of 83,12 of 13,8 of 14
244,Submission,2,7:09,L,Cole Williams,0,1 of 5,20%,23 of 27,0 of 0,---,0,0,0:00,1 of 4,0 of 1,0 of 0,1 of 5,0 of 0,0 of 0,W,Jason Witt,0,20 of 31,64%,50 of 70,2 of 3,66%,1,0,6:19,17 of 28,1 of 1,2 of 2,5 of 9,0 of 0,15 of 22
245,Submission,1,2:35,L,Cole Williams,0,2 of 6,33%,2 of 6,0 of 0,---,0,0,0:00,2 of 5,0 of 1,0 of 0,2 of 6,0 of 0,0 of 0,W,Claudio Silva,0,32 of 37,86%,32 of 38,1 of 1,100%,1,0,1:24,25 of 29,5 of 6,2 of 2,8 of 12,1 of 1,23 of 24
246,KO/TKO,1,0:27,W,Khaos Williams,1,10 of 17,58%,10 of 17,0 of 1,0%,0,0,0:05,6 of 12,4 of 4,0 of 1,4 of 10,4 of 4,2 of 3,L,Alex Morono,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,1 of 3,0 of 1,0 of 0,1 of 4,0 of 0,0 of 0
247,Decision - Unanimous,3,15:00,L,Justin Willis,0,2 of 9,22%,9 of 16,0 of 0,---,0,0,0:00,2 of 9,0 of 0,0 of 0,2 of 9,0 of 0,0 of 0,W,Curtis Blaydes,0,22 of 33,66%,72 of 90,7 of 11,63%,0,0,11:44,10 of 19,1 of 3,11 of 11,8 of 11,1 of 2,13 of 20
248,Decision - Unanimous,3,15:00,W,Justin Willis,0,59 of 103,57%,59 of 103,0 of 0,---,0,0,0:00,45 of 84,3 of 6,11 of 13,59 of 103,0 of 0,0 of 0,L,Mark Hunt,0,19 of 60,31%,19 of 60,0 of 0,---,0,0,0:00,3 of 37,11 of 18,5 of 5,19 of 60,0 of 0,0 of 0
249,Decision - Unanimous,3,15:00,W,Justin Willis,1,76 of 109,69%,118 of 153,1 of 2,50%,0,0,3:00,68 of 101,8 of 8,0 of 0,53 of 82,6 of 7,17 of 20,L,Chase Sherman,0,69 of 137,50%,112 of 180,0 of 0,---,0,0,2:02,34 of 90,24 of 33,11 of 14,53 of 120,15 of 16,1 of 1
250,KO/TKO,1,2:33,W,Justin Willis,1,22 of 44,50%,25 of 47,0 of 0,---,0,0,0:02,21 of 43,1 of 1,0 of 0,14 of 25,6 of 17,2 of 2,L,Allen Crowder,0,15 of 38,39%,17 of 41,0 of 0,---,0,0,0:00,6 of 29,1 of 1,8 of 8,13 of 31,2 of 7,0 of 0
251,Decision - Unanimous,3,15:00,W,Justin Willis,0,52 of 91,57%,72 of 114,3 of 4,75%,0,0,3:24,40 of 73,7 of 11,5 of 7,40 of 77,2 of 3,10 of 11,L,James Mulheron,0,36 of 114,31%,56 of 136,0 of 0,---,0,0,0:40,15 of 85,18 of 25,3 of 4,30 of 104,6 of 10,0 of 0
252,Submission,3,12:15,L,Chris Wilson,0,19 of 55,34%,27 of 64,1 of 2,50%,1,0,1:20,9 of 30,7 of 18,3 of 7,11 of 40,8 of 15,0 of 0,W,Mike Pyle,0,12 of 41,29%,94 of 132,2 of 6,33%,2,0,6:16,8 of 33,1 of 4,3 of 4,5 of 32,0 of 0,7 of 9
253,Decision - Split,3,15:00,L,Chris Wilson,0,45 of 82,54%,67 of 107,2 of 6,33%,2,1,3:11,18 of 47,19 of 24,8 of 11,23 of 49,6 of 10,16 of 23,W,John Howard,0,21 of 41,51%,80 of 106,7 of 7,100%,2,1,6:01,13 of 32,4 of 4,4 of 5,10 of 24,2 of 4,9 of 13
254,Decision - Unanimous,3,15:00,W,Chris Wilson,3,47 of 72,65%,111 of 142,2 of 2,100%,2,0,9:00,28 of 46,17 of 24,2 of 2,20 of 40,6 of 8,21 of 24,L,Steve Bruno,0,5 of 18,27%,8 of 21,1 of 13,7%,0,0,1:08,2 of 14,1 of 1,2 of 3,5 of 18,0 of 0,0 of 0
255,Decision - Unanimous,3,15:00,L,Chris Wilson,0,22 of 52,42%,32 of 62,0 of 0,---,1,0,0:08,10 of 34,9 of 14,3 of 4,16 of 44,6 of 8,0 of 0,W,Jon Fitch,0,40 of 76,52%,131 of 169,4 of 9,44%,0,0,7:58,19 of 46,8 of 9,13 of 21,21 of 50,1 of 4,18 of 22
256,Decision - Unanimous,3,15:00,L,Jonathan Wilson,0,17 of 60,28%,17 of 60,0 of 0,---,0,0,0:22,9 of 50,2 of 3,6 of 7,17 of 60,0 of 0,0 of 0,W,Oskar Piechota,1,56 of 93,60%,80 of 121,1 of 3,33%,3,0,4:19,40 of 72,8 of 12,8 of 9,30 of 64,12 of 13,14 of 16
257,Decision - Unanimous,3,15:00,L,Jonathan Wilson,0,30 of 78,38%,32 of 80,0 of 0,---,0,0,0:24,21 of 69,6 of 6,3 of 3,30 of 74,0 of 4,0 of 0,W,Ion Cutelaba,0,89 of 283,31%,92 of 286,0 of 1,0%,0,0,0:08,59 of 246,20 of 27,10 of 10,68 of 240,21 of 43,0 of 0
258,KO/TKO,2,9:11,L,Jonathan Wilson,1,66 of 97,68%,71 of 102,1 of 1,100%,0,0,1:22,53 of 82,13 of 15,0 of 0,46 of 73,14 of 17,6 of 7,W,Henrique da Silva,0,81 of 136,59%,97 of 153,0 of 0,---,0,1,1:31,55 of 101,21 of 30,5 of 5,25 of 62,25 of 39,31 of 35
259,KO/TKO,1,0:50,W,Jonathan Wilson,1,4 of 8,50%,4 of 8,0 of 0,---,0,0,0:13,4 of 8,0 of 0,0 of 0,2 of 6,0 of 0,2 of 2,L,Chris Dempsey,0,0 of 4,0%,1 of 5,0 of 1,0%,0,0,0:00,0 of 3,0 of 1,0 of 0,0 of 3,0 of 1,0 of 0
260,Decision - Unanimous,3,15:00,L,Matt Wiman,0,10 of 22,45%,20 of 33,0 of 0,---,0,1,0:06,7 of 19,1 of 1,2 of 2,3 of 15,1 of 1,6 of 6,W,Joe Solecki,0,56 of 70,80%,177 of 217,4 of 5,80%,0,0,12:29,50 of 63,4 of 5,2 of 2,7 of 8,1 of 1,48 of 61
261,KO/TKO,3,11:14,L,Matt Wiman,0,24 of 42,57%,28 of 46,1 of 3,33%,0,0,0:14,2 of 18,3 of 4,19 of 20,24 of 36,0 of 2,0 of 4,W,Luis Pena,0,87 of 148,58%,98 of 160,1 of 1,100%,1,1,7:33,84 of 144,3 of 4,0 of 0,18 of 45,9 of 12,60 of 91
262,Decision - Unanimous,3,15:00,W,Matt Wiman,0,68 of 101,67%,104 of 140,0 of 3,0%,0,0,5:05,49 of 77,14 of 16,5 of 8,21 of 44,45 of 55,2 of 2,L,Isaac Vallie-Flagg,0,80 of 121,66%,120 of 165,0 of 5,0%,0,0,5:36,51 of 87,19 of 21,10 of 13,22 of 44,57 of 76,1 of 1
263,KO/TKO,1,4:51,L,Matt Wiman,0,18 of 57,31%,18 of 58,0 of 1,0%,0,0,0:00,9 of 44,2 of 5,7 of 8,16 of 51,2 of 6,0 of 0,W,TJ Grant,1,54 of 93,58%,56 of 96,0 of 0,---,0,0,1:10,37 of 73,15 of 18,2 of 2,25 of 54,20 of 24,9 of 15
264,Submission,1,3:48,W,Matt Wiman,0,3 of 4,75%,7 of 8,0 of 0,---,2,0,0:40,2 of 3,0 of 0,1 of 1,1 of 1,0 of 0,2 of 3,L,Paul Sass,0,6 of 10,60%,14 of 19,1 of 1,100%,0,0,2:55,4 of 8,2 of 2,0 of 0,0 of 0,0 of 0,6 of 10
265,Decision - Unanimous,3,15:00,W,Matt Wiman,0,93 of 141,65%,119 of 169,2 of 7,28%,1,1,4:05,58 of 105,19 of 20,16 of 16,44 of 80,44 of 55,5 of 6,L,Mac Danzig,0,66 of 107,61%,193 of 255,2 of 6,33%,1,0,4:57,54 of 95,12 of 12,0 of 0,44 of 83,21 of 23,1 of 1
266,Decision - Unanimous,3,15:00,L,Matt Wiman,0,26 of 73,35%,34 of 86,5 of 16,31%,2,0,7:34,18 of 58,1 of 2,7 of 13,13 of 45,1 of 2,12 of 26,W,Dennis Siver,0,31 of 111,27%,128 of 213,1 of 1,100%,0,0,1:28,14 of 85,5 of 10,12 of 16,28 of 96,3 of 14,0 of 1
267,Decision - Unanimous,3,15:00,W,Matt Wiman,0,76 of 165,46%,106 of 208,1 of 1,100%,1,0,11:00,62 of 148,1 of 2,13 of 15,22 of 69,7 of 11,47 of 85,L,Cole Miller,0,22 of 53,41%,60 of 102,0 of 1,0%,0,0,0:03,10 of 40,12 of 13,0 of 0,7 of 33,14 of 19,1 of 1
268,Submission,1,1:45,W,Matt Wiman,0,4 of 12,33%,6 of 14,0 of 0,---,2,1,0:24,1 of 7,1 of 2,2 of 3,3 of 11,0 of 0,1 of 1,L,Mac Danzig,0,4 of 8,50%,9 of 15,1 of 1,100%,0,0,0:57,3 of 6,0 of 0,1 of 2,3 of 5,0 of 0,1 of 3
269,Decision - Unanimous,3,15:00,W,Matt Wiman,0,55 of 130,42%,82 of 164,2 of 5,40%,0,0,5:38,39 of 104,6 of 9,10 of 17,23 of 61,15 of 27,17 of 42,L,Shane Nelson,0,20 of 85,23%,45 of 115,1 of 7,14%,3,0,1:18,12 of 69,5 of 11,3 of 5,18 of 73,1 of 11,1 of 1
270,Decision - Unanimous,3,15:00,L,Matt Wiman,0,46 of 104,44%,61 of 119,4 of 11,36%,2,0,4:27,30 of 82,6 of 10,10 of 12,41 of 96,2 of 3,3 of 5,W,Sam Stout,1,62 of 186,33%,87 of 219,0 of 0,---,0,1,2:41,31 of 149,22 of 24,9 of 13,52 of 165,6 of 9,4 of 12
271,Decision - Unanimous,3,15:00,L,Matt Wiman,0,20 of 56,35%,34 of 73,1 of 3,33%,0,1,0:50,13 of 48,4 of 5,3 of 3,15 of 44,5 of 12,0 of 0,W,Jim Miller,0,61 of 137,44%,110 of 193,4 of 6,66%,2,1,10:38,50 of 120,9 of 14,2 of 3,18 of 56,19 of 38,24 of 43
272,KO/TKO,2,6:57,W,Matt Wiman,1,18 of 34,52%,54 of 73,2 of 4,50%,1,0,1:13,12 of 26,6 of 7,0 of 1,8 of 22,7 of 9,3 of 3,L,Thiago Tavares,0,13 of 35,37%,39 of 77,1 of 3,33%,3,1,4:21,11 of 32,2 of 3,0 of 0,4 of 16,6 of 9,3 of 10
273,Submission,1,2:56,W,Matt Wiman,0,6 of 9,66%,24 of 30,1 of 1,100%,3,0,2:40,5 of 8,0 of 0,1 of 1,1 of 2,0 of 0,5 of 7,L,Justin Buchholz,0,3 of 10,30%,3 of 10,0 of 0,---,0,0,0:00,3 of 10,0 of 0,0 of 0,3 of 6,0 of 4,0 of 0
274,Decision - Unanimous,3,15:00,W,Matt Wiman,0,59 of 108,54%,109 of 167,4 of 5,80%,0,2,11:26,53 of 98,2 of 6,4 of 4,10 of 20,6 of 19,43 of 69,L,Michihiro Omigawa,0,33 of 64,51%,78 of 114,1 of 2,50%,1,1,1:51,32 of 63,0 of 0,1 of 1,7 of 21,21 of 31,5 of 12
275,KO/TKO,1,2:09,W,Matt Wiman,0,21 of 33,63%,25 of 37,1 of 2,50%,0,0,1:44,19 of 31,1 of 1,1 of 1,1 of 5,0 of 0,20 of 28,L,Brian Geraghty,0,1 of 4,25%,7 of 10,0 of 0,---,0,0,0:00,1 of 3,0 of 1,0 of 0,0 of 2,1 of 2,0 of 0
276,KO/TKO,2,6:43,L,Matt Wiman,0,10 of 19,52%,29 of 42,1 of 4,25%,4,0,3:24,7 of 14,2 of 4,1 of 1,1 of 8,4 of 5,5 of 6,W,Spencer Fisher,1,27 of 39,69%,44 of 58,0 of 0,---,0,0,1:58,10 of 20,12 of 13,5 of 6,6 of 9,14 of 19,7 of 11
277,KO/TKO,1,1:54,L,Eddie Wineland,0,4 of 7,57%,4 of 7,0 of 0,---,0,0,0:00,3 of 5,1 of 2,0 of 0,4 of 7,0 of 0,0 of 0,W,Sean O'Malley,1,13 of 20,65%,13 of 20,0 of 0,---,0,0,0:00,5 of 10,5 of 7,3 of 3,13 of 20,0 of 0,0 of 0
278,KO/TKO,2,9:47,W,Eddie Wineland,2,74 of 171,43%,74 of 171,0 of 2,0%,0,0,0:16,48 of 129,23 of 39,3 of 3,70 of 165,0 of 1,4 of 5,L,Grigory Popov,0,55 of 150,36%,55 of 150,0 of 1,0%,0,0,0:00,24 of 97,20 of 39,11 of 14,52 of 146,3 of 4,0 of 0
279,Decision - Unanimous,3,15:00,L,Eddie Wineland,0,48 of 183,26%,48 of 183,0 of 0,---,0,0,0:07,23 of 135,20 of 43,5 of 5,47 of 181,1 of 1,0 of 1,W,Alejandro Perez,0,53 of 214,24%,53 of 214,0 of 2,0%,0,0,0:03,40 of 197,4 of 7,9 of 10,52 of 212,1 of 2,0 of 0
280,Decision - Unanimous,3,15:00,L,Eddie Wineland,0,21 of 138,15%,21 of 138,0 of 0,---,0,0,0:00,14 of 125,7 of 13,0 of 0,21 of 136,0 of 2,0 of 0,W,John Dodson,0,48 of 103,46%,48 of 103,0 of 1,0%,0,0,0:00,23 of 75,21 of 24,4 of 4,47 of 102,1 of 1,0 of 0
281,KO/TKO,1,3:04,W,Eddie Wineland,2,9 of 32,28%,9 of 32,0 of 0,---,0,0,0:06,8 of 30,1 of 2,0 of 0,7 of 28,0 of 0,2 of 4,L,Takeya Mizugaki,0,13 of 40,32%,13 of 40,0 of 0,---,0,0,0:00,8 of 34,0 of 1,5 of 5,13 of 40,0 of 0,0 of 0
282,KO/TKO,3,11:54,W,Eddie Wineland,1,42 of 129,32%,52 of 139,0 of 1,0%,0,0,0:05,35 of 119,7 of 10,0 of 0,38 of 123,1 of 2,3 of 4,L,Frankie Saenz,0,45 of 116,38%,59 of 132,1 of 4,25%,0,0,1:22,27 of 82,2 of 14,16 of 20,43 of 113,0 of 0,2 of 3
283,Decision - Unanimous,3,15:00,L,Eddie Wineland,0,52 of 180,28%,58 of 186,0 of 1,0%,0,0,0:03,38 of 157,9 of 18,5 of 5,48 of 172,4 of 8,0 of 0,W,Bryan Caraway,0,61 of 190,32%,72 of 206,0 of 12,0%,0,0,1:13,51 of 176,5 of 9,5 of 5,51 of 173,10 of 17,0 of 0
284,KO/TKO,1,4:37,L,Eddie Wineland,0,6 of 56,10%,6 of 56,0 of 0,---,0,0,0:00,3 of 53,1 of 1,2 of 2,6 of 56,0 of 0,0 of 0,W,Johnny Eduardo,1,11 of 20,55%,11 of 20,0 of 3,0%,0,0,0:02,3 of 11,1 of 1,7 of 8,10 of 19,1 of 1,0 of 0
285,KO/TKO,2,9:16,W,Eddie Wineland,1,54 of 138,39%,58 of 142,0 of 1,0%,0,0,1:15,42 of 121,9 of 14,3 of 3,22 of 83,5 of 6,27 of 49,L,Yves Jabouin,0,33 of 109,30%,33 of 109,0 of 0,---,0,0,0:00,20 of 84,8 of 20,5 of 5,32 of 107,1 of 2,0 of 0
286,KO/TKO,2,5:35,L,Eddie Wineland,0,11 of 53,20%,11 of 53,0 of 0,---,0,0,0:19,5 of 43,4 of 7,2 of 3,11 of 53,0 of 0,0 of 0,W,Renan Barao,1,28 of 45,62%,29 of 46,0 of 1,0%,0,0,0:05,16 of 33,5 of 5,7 of 7,25 of 41,0 of 0,3 of 4
287,Decision - Split,3,15:00,W,Eddie Wineland,1,90 of 294,30%,90 of 294,0 of 2,0%,0,0,0:00,83 of 276,7 of 18,0 of 0,90 of 294,0 of 0,0 of 0,L,Brad Pickett,0,67 of 212,31%,67 of 212,0 of 0,---,0,0,0:02,33 of 154,16 of 33,18 of 25,67 of 212,0 of 0,0 of 0
288,KO/TKO,2,9:10,W,Eddie Wineland,1,61 of 188,32%,66 of 193,1 of 1,100%,0,0,0:24,54 of 172,5 of 14,2 of 2,54 of 180,4 of 5,3 of 3,L,Scott Jorgensen,0,48 of 144,33%,49 of 145,0 of 4,0%,0,0,0:00,32 of 124,7 of 10,9 of 10,45 of 140,3 of 4,0 of 0
289,Decision - Unanimous,3,15:00,L,Eddie Wineland,0,24 of 71,33%,25 of 72,0 of 1,0%,0,0,0:20,12 of 56,9 of 11,3 of 4,21 of 67,3 of 4,0 of 0,W,Joseph Benavidez,0,66 of 144,45%,69 of 147,0 of 6,0%,0,0,0:09,28 of 76,16 of 29,22 of 39,55 of 133,10 of 10,1 of 1
290,Decision - Unanimous,3,15:00,L,Eddie Wineland,0,11 of 71,15%,21 of 81,1 of 3,33%,0,0,1:43,8 of 65,1 of 2,2 of 4,7 of 64,3 of 4,1 of 3,W,Urijah Faber,0,49 of 110,44%,61 of 122,2 of 11,18%,0,0,5:06,36 of 89,12 of 19,1 of 2,24 of 56,6 of 6,19 of 48
291,KO/TKO,1,2:11,W,Eddie Wineland,0,4 of 5,80%,4 of 5,1 of 1,100%,0,0,0:08,4 of 5,0 of 0,0 of 0,2 of 3,0 of 0,2 of 2,L,Ken Stone,0,3 of 12,25%,14 of 23,0 of 1,0%,0,0,0:00,1 of 7,0 of 1,2 of 4,3 of 12,0 of 0,0 of 0
292,KO/TKO,2,9:44,W,Eddie Wineland,2,60 of 166,36%,71 of 177,0 of 0,---,0,0,0:16,50 of 146,6 of 13,4 of 7,40 of 130,7 of 18,13 of 18,L,Will Campuzano,0,29 of 132,21%,29 of 132,0 of 0,---,0,0,0:00,13 of 106,3 of 9,13 of 17,28 of 127,1 of 5,0 of 0
293,Decision - Unanimous,3,15:00,W,Eddie Wineland,1,48 of 175,27%,48 of 175,0 of 0,---,0,0,0:03,35 of 160,8 of 8,5 of 7,47 of 174,0 of 0,1 of 1,L,George Roop,0,35 of 323,10%,35 of 323,0 of 0,---,0,0,0:00,12 of 277,11 of 31,12 of 15,35 of 322,0 of 1,0 of 0
294,Decision - Unanimous,3,15:00,W,Eddie Wineland,0,67 of 231,29%,68 of 232,1 of 1,100%,0,0,--,52 of 203,7 of 20,8 of 8,66 of 226,1 of 5,0 of 0,L,Manny Tapia,0,38 of 253,15%,41 of 257,0 of 3,0%,0,0,--,29 of 228,7 of 20,2 of 5,38 of 253,0 of 0,0 of 0
295,Submission,1,1:07,L,Eddie Wineland,0,1 of 1,100%,2 of 2,0 of 0,---,0,0,0:01,1 of 1,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,W,Rani Yahya,0,3 of 4,75%,3 of 4,1 of 2,50%,1,0,0:33,1 of 2,1 of 1,1 of 1,3 of 4,0 of 0,0 of 0
296,Decision - Unanimous,5,25:00,L,Eddie Wineland,1,31 of 181,17%,37 of 194,0 of 0,---,2,0,0:35,18 of 160,7 of 13,6 of 8,21 of 159,8 of 14,2 of 8,W,Chase Beebe,0,55 of 175,31%,130 of 269,5 of 14,35%,0,0,10:29,49 of 169,6 of 6,0 of 0,12 of 81,4 of 5,39 of 89
297,KO/TKO,1,2:36,W,Eddie Wineland,1,15 of 47,31%,15 of 47,0 of 0,---,0,0,--,11 of 41,3 of 5,1 of 1,13 of 43,1 of 2,1 of 2,L,Antonio Banuelos,0,12 of 33,36%,12 of 33,0 of 0,---,0,0,--,6 of 24,1 of 3,5 of 6,12 of 33,0 of 0,0 of 0
298,Submission,3,12:13,L,Deron Winn,0,53 of 111,47%,53 of 111,1 of 2,50%,0,0,0:11,37 of 93,11 of 13,5 of 5,47 of 103,6 of 8,0 of 0,W,Gerald Meerschaert,1,86 of 187,45%,86 of 188,1 of 1,100%,1,0,0:21,66 of 166,20 of 21,0 of 0,81 of 177,5 of 10,0 of 0
299,Decision - Split,3,15:00,L,Deron Winn,0,29 of 53,54%,66 of 98,6 of 15,40%,0,1,8:02,25 of 49,1 of 1,3 of 3,11 of 31,7 of 11,11 of 11,W,Darren Stewart,0,57 of 119,47%,77 of 140,1 of 1,100%,0,0,0:30,54 of 115,3 of 4,0 of 0,31 of 88,14 of 17,12 of 14
300,Decision - Unanimous,3,15:00,W,Deron Winn,0,169 of 367,46%,171 of 369,0 of 3,0%,0,0,1:18,125 of 316,39 of 46,5 of 5,137 of 322,32 of 45,0 of 0,L,Eric Spicely,0,108 of 224,48%,108 of 224,0 of 0,---,0,0,0:03,90 of 206,17 of 17,1 of 1,74 of 186,34 of 38,0 of 0
301,Decision - Unanimous,3,15:00,L,Andre Winner,0,15 of 114,13%,17 of 116,0 of 1,0%,0,0,0:25,8 of 92,6 of 14,1 of 8,10 of 105,5 of 9,0 of 0,W,Anthony Njokuani,0,116 of 211,54%,118 of 214,2 of 3,66%,0,0,1:06,61 of 140,31 of 39,24 of 32,75 of 153,41 of 58,0 of 0
302,Submission,1,3:37,L,Andre Winner,0,13 of 44,29%,13 of 44,0 of 0,---,0,0,0:00,2 of 27,5 of 7,6 of 10,13 of 44,0 of 0,0 of 0,W,Dennis Siver,1,30 of 71,42%,37 of 81,0 of 1,0%,1,0,0:35,15 of 52,4 of 6,11 of 13,25 of 61,1 of 3,4 of 7
303,Decision - Unanimous,3,15:00,L,Andre Winner,0,20 of 35,57%,41 of 56,0 of 0,---,0,0,0:25,11 of 25,9 of 9,0 of 1,5 of 16,15 of 19,0 of 0,W,Nik Lentz,0,23 of 32,71%,80 of 95,7 of 18,38%,1,0,13:00,10 of 16,11 of 13,2 of 3,9 of 14,11 of 15,3 of 3
304,Decision - Unanimous,3,15:00,W,Andre Winner,0,61 of 198,30%,74 of 211,0 of 0,---,0,0,0:42,32 of 152,13 of 29,16 of 17,47 of 184,13 of 13,1 of 1,L,Rafaello Oliveira,0,52 of 146,35%,64 of 159,0 of 6,0%,0,0,1:37,28 of 110,5 of 10,19 of 26,45 of 133,7 of 13,0 of 0
305,KO/TKO,1,3:22,W,Andre Winner,2,14 of 28,50%,14 of 28,0 of 0,---,0,0,0:13,8 of 19,2 of 5,4 of 4,10 of 23,2 of 2,2 of 3,L,Rolando Delgado,0,11 of 45,24%,13 of 47,0 of 0,---,0,0,0:10,5 of 36,5 of 8,1 of 1,6 of 32,5 of 13,0 of 0
306,Decision - Unanimous,3,15:00,L,Andre Winner,0,46 of 86,53%,95 of 136,0 of 2,0%,0,0,6:01,21 of 54,15 of 21,10 of 11,6 of 39,40 of 47,0 of 0,W,Ross Pearson,0,74 of 129,57%,108 of 164,0 of 7,0%,0,0,3:47,37 of 84,27 of 35,10 of 10,23 of 57,51 of 72,0 of 0
307,Decision - Unanimous,3,15:00,L,Eric Wisely,0,36 of 69,52%,118 of 157,0 of 1,0%,0,0,0:09,15 of 47,11 of 11,10 of 11,33 of 66,3 of 3,0 of 0,W,Jason Young,0,44 of 86,51%,133 of 179,4 of 6,66%,0,0,8:31,19 of 56,6 of 6,19 of 24,18 of 54,8 of 8,18 of 24
308,Submission,1,1:43,L,Eric Wisely,0,2 of 4,50%,3 of 5,0 of 0,---,0,0,0:06,0 of 1,1 of 2,1 of 1,2 of 4,0 of 0,0 of 0,W,Charles Oliveira,0,6 of 12,50%,7 of 13,1 of 1,100%,2,0,0:35,2 of 6,1 of 2,3 of 4,3 of 5,0 of 0,3 of 7
309,Decision - Unanimous,3,15:00,L,Eric Wisely,0,7 of 22,31%,34 of 58,0 of 0,---,2,0,--,4 of 16,2 of 5,1 of 1,7 of 21,0 of 1,0 of 0,W,Pat Healy,0,16 of 54,29%,134 of 235,3 of 4,75%,0,0,--,10 of 48,6 of 6,0 of 0,7 of 35,0 of 1,9 of 18
310,Decision - Unanimous,3,15:00,L,Keith Wisniewski,0,42 of 78,53%,66 of 103,0 of 1,0%,0,0,0:39,24 of 58,17 of 19,1 of 1,14 of 47,28 of 31,0 of 0,W,Ivan Jorge,0,69 of 94,73%,87 of 116,2 of 10,20%,0,0,7:05,8 of 19,39 of 49,22 of 26,27 of 45,42 of 49,0 of 0
311,Decision - Split,3,15:00,L,Keith Wisniewski,0,28 of 46,60%,44 of 65,3 of 6,50%,1,0,5:50,26 of 43,2 of 3,0 of 0,18 of 35,0 of 0,10 of 11,W,Chris Clements,2,68 of 123,55%,86 of 144,0 of 2,0%,0,0,1:34,38 of 85,14 of 21,16 of 17,49 of 99,8 of 11,11 of 13
312,TKO - Doctor's Stoppage,2,10:00,L,Keith Wisniewski,0,41 of 83,49%,41 of 83,0 of 2,0%,0,0,3:40,22 of 61,19 of 21,0 of 1,18 of 53,23 of 30,0 of 0,W,Josh Neer,0,93 of 159,58%,133 of 200,0 of 0,---,1,0,0:42,73 of 138,15 of 15,5 of 6,50 of 103,43 of 56,0 of 0
313,Decision - Unanimous,3,15:00,L,Keith Wisniewski,0,14 of 40,35%,23 of 49,3 of 5,60%,0,1,4:06,9 of 35,4 of 4,1 of 1,7 of 27,3 of 8,4 of 5,W,Nick Thompson,0,48 of 107,44%,108 of 170,1 of 1,100%,3,3,7:09,31 of 89,14 of 15,3 of 3,13 of 55,6 of 15,29 of 37
314,Submission,2,7:09,W,Jason Witt,0,20 of 31,64%,50 of 70,2 of 3,66%,1,0,6:19,17 of 28,1 of 1,2 of 2,5 of 9,0 of 0,15 of 22,L,Cole Williams,0,1 of 5,20%,23 of 27,0 of 0,---,0,0,0:00,1 of 4,0 of 1,0 of 0,1 of 5,0 of 0,0 of 0
315,KO/TKO,1,0:48,L,Jason Witt,0,2 of 5,40%,2 of 5,0 of 1,0%,0,0,0:00,0 of 2,1 of 2,1 of 1,2 of 5,0 of 0,0 of 0,W,Takashi Sato,1,18 of 21,85%,18 of 21,0 of 0,---,0,0,0:11,18 of 21,0 of 0,0 of 0,3 of 5,0 of 0,15 of 16
