,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
77,Decision - Unanimous,3,15:00,W,Damir Ismagulov,0,34 of 55,61%,103 of 137,5 of 11,45%,0,0,9:46,22 of 38,9 of 13,3 of 4,20 of 32,3 of 3,11 of 20,L,Alex Gorgees,0,10 of 31,32%,22 of 43,0 of 0,---,0,0,0:00,5 of 21,3 of 5,2 of 5,5 of 26,5 of 5,0 of 0
78,Decision - Unanimous,2,8:00,L,Wallid Ismail,0,1 of 17,5%,19 of 38,1 of 10,10%,0,0,--,1 of 17,0 of 0,0 of 0,1 of 17,0 of 0,0 of 0,W,Yoshiki Takahashi,0,20 of 43,46%,72 of 99,1 of 1,100%,0,0,--,20 of 43,0 of 0,0 of 0,9 of 27,3 of 6,8 of 10
79,Decision - Unanimous,3,15:00,L,Leandro Issa,0,19 of 61,31%,23 of 68,3 of 14,21%,0,0,6:31,6 of 38,6 of 13,7 of 10,16 of 58,3 of 3,0 of 0,W,Taylor Lapilus,0,63 of 146,43%,84 of 168,0 of 0,---,0,0,0:58,49 of 130,12 of 14,2 of 2,38 of 115,21 of 26,4 of 5
80,Decision - Unanimous,3,15:00,L,Leandro Issa,0,26 of 55,47%,37 of 70,1 of 10,10%,0,0,5:26,21 of 40,2 of 3,3 of 12,13 of 32,0 of 0,13 of 23,W,Iuri Alcantara,0,53 of 101,52%,65 of 114,0 of 0,---,0,0,2:11,42 of 86,10 of 13,1 of 2,31 of 65,8 of 16,14 of 20
81,Submission,2,9:13,W,Leandro Issa,0,25 of 37,67%,57 of 76,2 of 3,66%,1,1,6:52,10 of 21,0 of 0,15 of 16,12 of 21,7 of 7,6 of 9,L,Yuta Sasaki,0,8 of 19,42%,8 of 20,1 of 2,50%,1,0,0:35,4 of 12,1 of 4,3 of 3,6 of 16,2 of 3,0 of 0
82,Submission,3,13:49,W,Leandro Issa,0,44 of 139,31%,71 of 170,2 of 8,25%,3,1,3:26,23 of 113,4 of 7,17 of 19,42 of 135,0 of 0,2 of 4,L,Jumabieke Tuerxun,0,33 of 127,25%,40 of 134,0 of 0,---,0,0,1:03,24 of 107,5 of 15,4 of 5,31 of 124,0 of 1,2 of 2
83,Submission,2,9:59,L,Leandro Issa,0,17 of 54,31%,18 of 55,2 of 10,20%,1,0,1:30,12 of 45,1 of 4,4 of 5,12 of 47,2 of 4,3 of 3,W,Russell Doane,0,43 of 86,50%,83 of 130,0 of 0,---,1,1,4:14,38 of 81,3 of 3,2 of 2,13 of 46,10 of 14,20 of 26
84,Decision - Split,3,15:00,L,Blagoy Ivanov,0,66 of 125,52%,71 of 130,1 of 3,33%,0,0,1:08,47 of 105,18 of 19,1 of 1,52 of 107,12 of 15,2 of 3,W,Augusto Sakai,0,78 of 161,48%,89 of 174,0 of 0,---,0,0,1:46,35 of 105,28 of 38,15 of 18,62 of 144,14 of 15,2 of 2
85,Decision - Split,3,15:00,L,Blagoy Ivanov,0,20 of 38,52%,61 of 83,3 of 6,50%,1,0,3:20,12 of 27,7 of 10,1 of 1,12 of 24,8 of 14,0 of 0,W,Derrick Lewis,0,31 of 68,45%,32 of 69,1 of 3,33%,0,0,2:07,21 of 54,8 of 11,2 of 3,9 of 27,22 of 41,0 of 0
86,Decision - Unanimous,3,15:00,W,Blagoy Ivanov,1,73 of 123,59%,81 of 131,2 of 2,100%,0,0,2:38,65 of 114,7 of 8,1 of 1,62 of 111,5 of 6,6 of 6,L,Tai Tuivasa,0,64 of 144,44%,66 of 146,0 of 0,---,0,0,2:39,39 of 114,6 of 7,19 of 23,50 of 126,14 of 18,0 of 0
87,Decision - Unanimous,3,15:00,W,Blagoy Ivanov,0,72 of 178,40%,73 of 179,0 of 0,---,0,0,0:00,50 of 156,19 of 19,3 of 3,70 of 175,2 of 3,0 of 0,L,Ben Rothwell,0,70 of 163,42%,70 of 163,0 of 0,---,0,0,0:00,47 of 135,6 of 10,17 of 18,69 of 162,1 of 1,0 of 0
88,Decision - Unanimous,5,25:00,L,Blagoy Ivanov,0,51 of 229,22%,51 of 229,0 of 0,---,0,0,0:03,40 of 213,10 of 15,1 of 1,49 of 227,2 of 2,0 of 0,W,Junior Dos Santos,0,110 of 248,44%,110 of 248,0 of 1,0%,0,0,0:00,66 of 170,41 of 75,3 of 3,110 of 248,0 of 0,0 of 0
89,Decision - Unanimous,3,15:00,L,Anthony Ivy,0,36 of 84,42%,54 of 105,5 of 24,20%,0,0,5:50,26 of 72,10 of 12,0 of 0,19 of 53,11 of 21,6 of 10,W,Bryan Barberena,0,63 of 126,50%,175 of 250,0 of 1,0%,2,0,1:57,49 of 110,10 of 11,4 of 5,40 of 89,18 of 30,5 of 7
90,KO/TKO,1,0:59,L,Anthony Ivy,0,4 of 11,36%,4 of 11,0 of 0,---,0,0,0:00,0 of 7,0 of 0,4 of 4,4 of 11,0 of 0,0 of 0,W,Christian Aguilera,0,10 of 23,43%,10 of 23,0 of 0,---,0,0,0:00,9 of 22,1 of 1,0 of 0,10 of 23,0 of 0,0 of 0
91,Decision - Unanimous,3,15:00,L,Yoislandy Izquierdo,0,27 of 57,47%,43 of 75,0 of 0,---,0,0,0:00,14 of 43,9 of 10,4 of 4,24 of 52,3 of 5,0 of 0,W,Rafaello Oliveira,0,29 of 40,72%,178 of 199,4 of 7,57%,5,0,11:01,9 of 20,13 of 13,7 of 7,12 of 20,0 of 0,17 of 20
92,Submission,2,6:28,L,Yoislandy Izquierdo,0,36 of 64,56%,44 of 72,0 of 2,0%,0,0,0:16,17 of 41,12 of 15,7 of 8,30 of 56,4 of 6,2 of 2,W,Reza Madadi,0,1 of 1,100%,2 of 2,3 of 7,42%,1,0,2:15,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0
